都道府県名,測量地域,測量目的,測量種別,等級・縮尺,事業量,計画機関,作業機関,実施時期,附図番号
香川県,"詫間町,",道路台帳,写測図化,1000,1.4KM2,香川県詫間町,アジア航測(株)590616H0237,"59.06.16,59.11.30",
香川県,"高瀬町,",ほ場整備,写測図化,1000,3.8KM2,香川県高瀬町,(株)五星測研590516H0180,"59.05.16,59.06.10",
香川県,"塩江町,大川町,",郵便地図調整,"編集,編集,編集","5000,,10000,,25000","14.0KM2,269.8KM2,852.8KM2",四国郵政局,直営590709H0259,"59.07.24,59.09.24",
愛媛県,"西条市,",道路計画,"基準点,基準点,基準点,水準,平板","1級,,3級,,4級,,2級,,500","2point,1point,0.9km,0.8km,0.1KM2",土佐国道工事事務所,復建調査設計(株)591108H0449,"59.11.01,60.03.20",
愛媛県,"肱川町,野村町,",道路計画,"基準点,水準","3級,,3級","3point,3.2km",大洲工事事務所,日本技術開発(株)590927H0373,"59.09.20,59.12.20",
愛媛県,"宇和島市,",道路計画,"基準点,水準","3級,,3級","2point,1.5km",大洲工事事務所,(株)富士建設コンサルタント590927H0378,"59.09.25,60.03.20",
愛媛県,"松山市,重信町,松前町,",河川管理,水準,3級,21.1km,松山工事事務所,(株)小笠原工務所600307H0013,"60.03.06,60.03.20",
愛媛県,"川之江市,",道路計画,"路線,水準",",,3級","16.3km,3.9km",日本道路公団高松建設所伊予三島工事事務所,"(株)サンライズ,大東測量設計(株)590428H0162","59.04.24,61.03.31",
愛媛県,"宇和島市,",道路台帳,"撮影,撮影,写測図化,写測図化","4000,,8000,,500,,1000","9.8KM2,143.0KM2,9.8KM2,7.2KM2",愛媛県宇和島市,国際航業(株)590921H0359,"59.09.21,61.07.20",590802
愛媛県,"五十崎町,",道路台帳,"撮影,写測図化","8000,,1000","38.8KM2,6.3KM2",愛媛県五十崎町,国際航業(株)591122H0006,"59.11.28,61.02.20",591236
愛媛県,"御荘町,",公園設計,"撮影,写測図化","4000,,500","3.4KM2,1.3KM2",愛媛県宇和島地方局,国際航業(株)591218H0012,"59.12.20,60.03.20",
愛媛県,"吉田町,内子町,",道路改修計画,撮影,8000,11.4KM2,大洲工事事務所,国際航業(株)600313H0015,"60.03.02,60.03.31",591734
愛媛県,"朝倉村,",道路台帳,"撮影,写測図化","8000,,1000","10.2KM2,1.8KM2",愛媛県朝倉村,(株)パスコ590412H0136,"59.04.12,59.10.31",
愛媛県,"松山市,",道路台帳,"撮影,撮影,写測修正,写測図化,写測図化","4000,,8000,,500,,500,,1000","130.3KM2,236.0KM2,12.5KM2,3.1KM2,9.7KM2",愛媛県松山市,"(株)パスコ,国際航業(株)590522H0178","59.06.01,61.02.28",590447
愛媛県,"保内町,",道路台帳,"撮影,撮影,写測図化,写測図化","4000,,8000,,500,,1000","13.8KM2,52.1KM2,0.6KM2,2.5KM2",愛媛県保内町,(株)パスコ590808H0289,"59.08.08,60.03.28",590471
愛媛県,"伊予市,",都市計画,"撮影,写測修正","12500,,2500","67.0KM2,56.3KM2",愛媛県伊予市,(株)パスコ590814H0302,"59.08.06,59.11.15",590488
愛媛県,"西条市,",道路台帳,"撮影,写測図化","8000,,1000","228.0KM2,11.6KM2",愛媛県西条市,(株)パスコ590921H0358,"59.09.21,60.09.30",590801
愛媛県,"内子町,",都市計画,"撮影,撮影,写測図化,写測修正","4000,,12500,,1000,,2500","2.4KM2,9.6KM2,0.6KM2,6.5KM2",愛媛県内子町,(株)パスコ600109H0015,"59.12.26,60.03.20",591473
愛媛県,"伊予三島市,",都市計画,"撮影,写測図化","12500,,2500","35.0KM2,21.0KM2",愛媛県伊予三島市,(株)パスコ600116H0001,"60.01.15,60.03.25",591502
愛媛県,"肱川町,",道路台帳,"撮影,写測図化","8000,,1000","93.0KM2,6.7KM2",愛媛県肱川町,アジア航測(株)590421H0152,"59.04.21,60.03.31",590444
愛媛県,"松野町,",道路台帳,"撮影,写測図化","8000,,1000","98.7KM2,5.5KM2",愛媛県松野町,第一航業(株)590608H0224,"59.06.08,60.03.31",590448
愛媛県,"伊予三島市,",道路台帳,"撮影,写測図化","8000,,1000","285.9KM2,11.6KM2",愛媛県伊予三島市,三和航測(株)591022H0409,"59.10.20,62.01.31",591015
愛媛県,"川内町,",ほ場整備,"撮影,空三","8000,,","10.9KM2,8M",愛媛県松山地方局,三和航測(株)591030H0426,"59.09.22,60.01.19",591081
愛媛県,"朝倉村,",ほ場整備,"撮影,空三","8000,,","5.5KM2,4M",愛媛県今治地方局,三和航測(株)591101H0438,"59.09.15,59.11.23",591105
愛媛県,"津島町,",道路台帳,"撮影,撮影,写測図化,写測図化","4000,,8000,,500,,1000","3.8KM2,237.2KM2,1.2KM2,11.4KM2",愛媛県津島町,セントラル航業(株)590922H0367,"59.03.20,60.05.31",590818
愛媛県,"長浜町,",道路台帳,"撮影,写測図化","8000,,1000","78.0KM2,14.2KM2",愛媛県長浜町,セントラル航業(株)590922H0369,"59.03.01,61.03.31",590819
愛媛県,"新居浜市,西条市,小松町,丹原町,川内町,",道路計画,カラー撮影,7000,45.4KM2,日本道路公団高松建設所西条工事事務所,中庭測量(株)600215H0010,"60.02.08,60.03.23",
愛媛県,"菊間町,",1/5000管内図修正,"カラー撮影,写測修正,編集","12500,,5000,,10000","55.7KM2,36.3KM2,36.3KM2",愛媛県菊間町,愛媛航空(株)591120H0002,"59.11.05,60.03.04",591193
愛媛県,"大洲市,内子町,",農地開発,写測図化,1000,0.8KM2,中国四国農政局大洲喜多開拓建設事業所,(株)パスコ590709H0257,"59.07.06,59.09.25",
愛媛県,"松前町,",都市計画,写測図化,2500,20.0KM2,愛媛県松前町,(株)パスコ590824H0321,"59.08.24,59.11.30",590610
愛媛県,"丹原町,川内町,",道路改良,写測図化,1000,1.1KM2,松山工事事務所,(株)パスコ590829H0330,"59.09.01,59.10.31",
愛媛県,"伊方町,",土地改良,写測図化,1000,3.8KM2,愛媛県,アジア航測(株)590709H0262,"59.07.01,59.08.10",
愛媛県,"八幡浜市,",土地改良,写測図化,1000,7.0KM2,愛媛県,アジア航測(株)590917H0355,"59.09.17,59.11.28",590785
愛媛県,"三崎町,",道路計画,写測図化,1000,0.3KM2,愛媛県八幡浜地方局,アジア航測(株)591022H0419,"59.10.10,59.11.27",
愛媛県,"久万町,",道路計画,写測図化,1000,1.4KM2,松山工事事務所,三和航測(株)590814H0311,"59.08.14,59.11.30",
愛媛県,"新宮村,",調整堰建設に関する調査計画図,写測図化,1000,0.8KM2,富郷ダム工事事務所,三和航測(株)591218H0011,"59.12.17,60.01.20",
愛媛県,"保内町,",土地改良,写測図化,1000,9.2KM2,愛媛県,共同航空(株)590709H0261,"59.06.30,59.09.09",
愛媛県,"松山市,今治市,広田村,重信町,小田町,",郵便地図調整,"編集,編集,編集","5000,,10000,,25000","14.0KM2,269.8KM2,852.8KM2",四国郵政局,直営590709H0259,"59.07.24,59.09.24",
愛媛県,"双海町,小松町,新居浜市,丹原町,広見町,日吉村,北条市,",郵便地図調整,"編集,編集,編集","5000,,10000,,25000","66.0KM2,261.4KM2,425.2KM2",四国郵政局,直営590424H0159,"59.04.23,59.06.16",
愛媛県,"波方町,三瓶町,中山町,内子町,三間町,宇和島市,今治市,広見町,",郵便地図調整,"編集,編集,編集","5000,,10000,,25000","11.9KM2,347.4KM2,416.8KM2",四国郵政局,直営591001H0382,"59.10.01,59.11.21",
高知県,"本川村,",道路計画,"基準点,基準点,基準点,水準,平板","1級,,3級,,4級,,2級,,500","2point,1point,0.9km,0.8km,0.1KM2",土佐国道工事事務所,復建調査設計(株)591108H0449,"59.11.01,60.03.20",
高知県,"大豊町,",道路計画,"基準点,基準点,路線,水準,縦横断","1級,,3級,,,,3級,,","6point,8.9km,9.2km,14.6km,9.2km",日本道路公団高松建設所高知工事事務所,"玉野総合コンサルタント(株),大成エンジニアリング(株),(株)サンライズ,(株)東光コンサルタンツ591122H0004","59.11.26,60.03.31",
高知県,"葉山村,",森林計画,基準点,1級,2point,高知営林局,直営590528H0200,"59.06.01,59.09.30",
高知県,"宿毛市,三原村,",ダム計画,基準点,2級,8point,中筋川ダム工事事務所,国際航業(株)590616H0236,"59.06.16,59.07.31",
高知県,"大野見村,",森林計画,基準点,3級,2point,高知営林局,(財)林野弘済会590911H0346,"59.10.01,60.01.20",
高知県,"檮原町,東津野村,葉山村,仁淀村,越知町,吾川村,池川町,",森林計画,撮影,16000,636.0KM2,高知県,東日本航空(株)590507H0167,"59.05.08,59.07.31",590451
高知県,"大豊町,",道路台帳,"撮影,写測図化","8000,,1000","350.0KM2,11.8KM2",高知県大豊町,国際航業(株)590406H0128,"59.04.06,60.03.06",590449
高知県,"三原村,",道路台帳,"撮影,写測図化","8000,,1000","85.0KM2,3.1KM2",高知県三原村,国際航業(株)590528H0197,"59.08.01,60.05.31",590453
高知県,"高知市,",総合計画,撮影,4000,120.0KM2,高知県高知市,国際航業(株)590528H0198,"59.05.11,59.07.31",590454
高知県,"吾北村,",道路台帳,"撮影,写測図化","8000,,1000","162.0KM2,1.2KM2",高知県吾北村,国際航業(株)590822H0313,"59.08.22,60.01.31",590592
高知県,"宿毛市,",道路台帳,"撮影,写測図化","8000,,1000","122.3KM2,7.9KM2",高知県宿毛市,国際航業(株)600109H0014,"59.12.28,61.03.31",591472
高知県,"土佐町,",道路台帳,"撮影,写測図化","8000,,1000","101.0KM2,3.8KM2",高知県土佐町,国際航業(株)600117H0002,"60.01.15,61.03.31",591503
高知県,"安芸市,",道路台帳,"撮影,写測図化","8000,,1000","318.7KM2,17.8KM2",高知県安芸市,(株)パスコ591022H0412,"59.10.11,61.03.20",591017
高知県,"本山町,",道路台帳,"撮影,撮影,カラー撮影,写測図化,写測図化","4000,,8000,,20000,,500,,1000","2.0KM2,134.4KM2,134.4KM2,1.0KM2,2.8KM2",高知県本山町,アジア航測(株)591004H0393,"59.09.29,60.03.10",590887
高知県,"中土佐町,",道路台帳,"撮影,写測図化","8000,,1000","93.2KM2,5.2KM2",高知県中土佐町,朝日航洋(株)590604H0214,"59.06.04,60.02.28",590456
高知県,"野市町,",都市計画,"カラー撮影,写測修正","12500,,2500","45.0KM2,10.0KM2",高知県野市町,アジア航測(株)590814H0310,"59.08.14,59.11.30",590489
高知県,"土佐山田町,香北町,物部村,",発電所及び貯水池の管理図の作成,"カラー撮影,撮影,写測図化","12500,,4000,,2500","59.5KM2,2.0KM2,3.3KM2",高知県企業局,アジア航測(株)591208H0009,"59.11.20,60.03.09",
高知県,"日高村,",道路台帳,写測図化,1000,2.9KM2,高知県日高村,国際航業(株)590510H0172,"59.05.10,60.03.31",
高知県,"土佐市,",河川計画,写測図化,1000,1.2KM2,高知工事事務所,国際航業(株)591016H0408,"59.10.15,60.03.10",
高知県,"中村市,",道路台帳,写測図化,500,20.1KM2,高知県中村市,国際航業(株)591120H0003,"59.11.19,64.03.31",
高知県,"宿毛市,三原村,",ダム管理,写測図化,1000,1.2KM2,中筋川ダム工事事務所,国際航業(株)600207H0006,"60.01.29,60.03.30",
高知県,"中村市,",河川管理,写測図化,2500,2.5KM2,中村工事事務所,国際航業(株)600207H0007,"60.02.05,60.03.30",
高知県,"中土佐町,夜須町,奈半利町,田野町,室戸市,大方町,",港湾管理(平面図作成),"写測図化,写測修正","2500,,2500","1.9KM2,4.9KM2",高知県,(株)パスコ600330H0016,"60.03.19,60.04.30",
高知県,"須崎市,",道路計画,写測図化,2500,1.6KM2,土佐国道工事事務所,アジア航測(株)590731H0282,"59.07.16,59.11.30",
高知県,"香北町,",土地改良(現況耕地図作成),写測図化,1000,2.7KM2,高知県香北町,アジア航測(株)600213H0008,"60.02.07,60.03.20",
高知県,"中村市,大正町,西土佐村,",郵便地図調整,"編集,編集,編集","5000,,10000,,25000","14.0KM2,269.8KM2,852.8KM2",四国郵政局,直営590709H0259,"59.07.24,59.09.24",
高知県,"高知市,春野町,安田町,馬路村,",郵便地図調整,"編集,編集,編集","5000,,10000,,25000","11.9KM2,347.4KM2,416.8KM2",四国郵政局,直営591001H0382,"59.10.01,59.11.21",
高知県,"須崎市,土佐清水市,土佐町,大川村,",郵便地図調整,"編集,編集","25000,,5000","294.8KM2,5.5KM2",四国郵政局,直営600221H0011,"60.02.21,60.03.21",
愛媛県,"松前町,",都市計画,撮影,12500,20.0km,愛媛県松前町,(株)パスコ590310H0089,"59.02.28,59.03.15",590035
愛媛県,"伊予三島市,",下水道台帳,"撮影,写測図化","4000,,500","15.3km,1.8km",愛媛県伊予三島市,三和航測(株)590316H0103,"59.03.17,59.05.10",590009
香川県,"高松市,",公園計画,写測図化,1000,0.9km,香川県,アジア航測(株)590303H0080,"59.02.29,59.03.30",
高知県,"土佐町,本川村,",ダム計画,撮影,8000,42.5km,水資源開発公団池田総合管理事務所,国際航業(株)590316H0090,"59.03.03,59.03.26",590010
福岡県,"北九州市,",道路計画,基準点,1級,2point,日本道路公団福岡建設局,(株)福山コンサルタント591220I0581,"59.12.20,60.03.31",
福岡県,"前原町,",土地区画整理,"基準点,平板","2級,,500","8point,0.8KM2",住宅都市整備公団九州支社,大成測量設計(株)591117I0554,"59.11.17,60.04.30",
福岡県,"久留米市,",都市計画,"基準点,水準,平板","2級,,2級,,500","6point,6point,0.5KM2",福岡県久留米市,筑邦エンジニアリング(株)591031I0539,"59.11.10,60.02.15",
福岡県,"大川市,",道路台帳,"基準点,平板","3級,,500","4point,0.2KM2",福岡市大川市,大成測量設計(株)600129I0016,"60.01.24,60.03.31",
福岡県,"福岡市,",道路台帳,"基準点,平板","3級,,500","2point,0.7KM2",都市整備公団九州支社柏原宅地開発事務所,幸和設計(株)590823I0512,"59.08.27,59.09.30",
福岡県,"吉井町,",道路台帳,"基準点,平板","3級,,500","7.0KM2,14.0KM2",福岡県吉井町,(株)手島測量設計590903I0518,"59.08.30,60.03.25",
福岡県,"北九州市,",地盤変動調査,"水準,水準","1級,,2級","52.9km,76.8km",福岡県北九州市,第一復建(株)591124I0558,"59.12.01,60.01.31",591269
福岡県,"柳川市,大和町,高田町,大牟田市,",地盤変動調査,水準,1級,125.0km,福岡県筑後農林事務所,大成測量設計(株)600129I0018,"60.01.29,60.03.27",591578
福岡県,"飯塚市,",道路台帳,"平板,基準点","500,,3級","0.4KM2,8point",福岡県飯塚市,(株)パスコ600122I0015,"60.01.28,60.02.28",
福岡県,"福岡市,",鉄道計画,"撮影,撮影,写測図化","8000,,4000,,1000","8.4KM2,1.0KM2,1.7KM2",日本国有鉄道下関工事局,東日本航空(株)591129I0560,"59.12.03,60.02.11",
福岡県,"大野城市,",都市計画,"撮影,写測修正,写測修正,写測修正","12500,,2500,,10000,,5000","79.4KM2,26.9KM2,26.9KM2,26.9KM2",福岡県大野城市,国際航業(株)590828I0513,"59.08.28,59.11.20",590686
福岡県,"福岡市,",道路台帳,撮影,4000,245.8KM2,福岡県福岡市,"国際航業(株),東亜測量(株)591210I0563","59.12.10,60.02.25",591463
福岡県,"前原町,",都市計画,"撮影,写測図化","12500,,2500","53.0KM2,41.8KM2",福岡県前原町,日本測量(株)591117I0549,"59.11.15,60.03.20",591253
福岡県,"北九州市,",道路台帳,"撮影,撮影,写測図化,写測図化,基準点","4000,,8000,,500,,1000,,1級","77.0KM2,14.7KM2,17.5KM2,1.6KM2,68point",福岡県北九州市,(株)パスコ590725I0503,"59.07.30,60.01.15",590423
福岡県,"大牟田市,",道路台帳,"撮影,写測図化","4000,,500","79.4KM2,20.4KM2",福岡県大牟田市,アジア航測(株)590516I0324,"59.05.15,61.03.31",590309
福岡県,"二丈町,",都市計画,"撮影,写測図化","12500,,2500","78.4KM2,57.4KM2",福岡県二丈町,アジア航測(株)590607I0400,"59.06.07,59.10.31",590329
福岡県,"太宰府市,",都市計画,"撮影,写測修正","12500,,2500","69.8KM2,29.5KM2",福岡県大宰府市,アジア航測(株)591127I0556,"59.11.27,60.01.31",591267
福岡県,"杷木町,",農地開発,"撮影,写測修正,編集","25000,,5000,,10000","75.0KM2,44.5KM2,44.5KM2",福岡県杷木町,アジア航測(株)591219I0571,"59.12.19,60.01.30",591478
福岡県,"大牟田市,",鉄道計画,"撮影,写測図化,写測修正","4000,,500,,500","22.3KM2,2.7KM2,1.7KM2",日本国有鉄道下関工事局,"アジア航測(株),国際航業(株),東日本航空(株)600129I0017","60.02.01,60.03.10",
福岡県,"桂川町,",都市計画,"撮影,写測修正","10000,,2500","42.8KM2,19.9KM2",福岡県桂川町,アジア航測(株)600208I0020,"60.02.01,60.03.20",591683
福岡県,"久留米市,",道路計画,"撮影,写測図化","4000,,500","4.8KM2,0.3KM2",福岡県久留米市,平和測量(株)591210I0562,"59.11.28,60.02.05",
福岡県,"吉富町,新吉富村,",河川計画,"撮影,写測修正","12500,,2500","213.0KM2,25.0KM2",大分工事事務所,東亜測量(株)591220I0579,"59.12.25,60.03.30",
福岡県,"瀬高町,",道路台帳,"撮影,写測修正","8000,,2500","56.7KM2,38.1KM2",福岡県瀬高町,東亜測量(株)600212I0026,"60.02.12,60.07.31",591689
福岡県,"北九州市,行橋市,苅田町,椎田町,豊前市,吉富町,",海岸保全,"撮影,写測図化","10000,,2000","100.0KM2,6.7KM2",福岡県,大成測量設計(株)590405I0249,"59.04.06,59.05.31",590289
福岡県,"山川町,",道路台帳,"撮影,写測図化","8000,,1000","26.2KM2,9.6KM2",福岡県山川町,大成測量設計(株)590501I0294,"59.05.01,60.05.24",590305
