都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,,,2018.01.09計算結果に基づく修正
静岡県,"菊川町,",土地区画整理,"基準点,水準","2級,,3級","8point,9.0km",静岡県菊川町助言631209E5203,不二測量(株),"63.11.25,01.03.15",,,
静岡県,"伊東市,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","8point,7.5km,0.6KM2",静岡県伊東市助言630916E5142,昭和設計(株),"63.09.20,01.03.15",,,
静岡県,"富士市,",土地区画整理,"基準点,基準点,基準点,水準,平板","2級,,3級,,4級,,3級,,500","9point,18point,85point,3.0km,0.4KM2",富士市島田土地区画整理組合助言631121E5191,昭和設計(株),"63.11.25,01.03.25",,,
静岡県,"新居町,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","3point,4.5km,0.1KM2",静岡県新居町助言010324E5284,(株)フジヤマ,"01.04.02,01.08.31",,,
静岡県,"静岡市,",土地区画整理,基準点,2級,5point,静岡県静岡市助言631222E5218,(株)サン設計,"63.12.08,01.03.25",,,
静岡県,"浜岡町,",土地区画整理,"基準点,水準","3級,,3級","6point,4.5km",静岡県浜岡町助言630418E5004,三和測量建設(株),"63.04.11,63.05.20",,,
静岡県,"沼津市,",土地区画整理,"基準点,水準,平板","3級,,3級,,500","6point,7.0km,0.9KM2",静岡県沼津市助言631027E5168,(株)東日,"63.10.30,01.03.10",,,
静岡県,"菊川町,",土地区画整理,基準点,4級,42point,菊川町中部第一土地区画整理組合助言630919E5143,不二測量(株),"63.09.20,01.01.31",,,
静岡県,"湖西市,",その他(図根点復元),基準点,簡級,33.0km,静岡県湖西市助言630906E5130,(株)フジヤマ,"63.09.10,01.03.03",,,
静岡県,"静岡市,清水市,",地盤変動調査(静清地域),水準,1級,28.0km,静岡県助言631027E5165,玉野総合コンサルタント(株),"63.11.01,01.03.10",,,
静岡県,"焼津市,藤枝市,岡部町,大井川町,",地盤変動調査(大井川地域),水準,1級,32.0km,静岡県助言631027E5164,(株)フジヤマ,"63.11.01,01.03.10",,,
静岡県,"三島市,",道路計画,路線,,1.7km,沼津工事事務所助言010207E5256,伸東測量設計(株),"01.02.10,01.03.31",,,
静岡県,"新居町,",土地区画整理,"平板,基準点","500,,2級","0.3KM2,6point",新居町三ッ谷土地区画整理組合助言630430E5013,,"63.05.01,01.03.20",,,
静岡県,"小山町,",土地区画整理,平板,500,0.2KM2,静岡県小山町助言010123E5238,玉野総合コンサルタント(株),"64.01.05,01.03.20",,,
静岡県,"浜松市,",河川管理,縦横断,,87.1km,静岡県浜松市助言630715E5091,(株)フジヤマ,"63.07.15,01.03.20",,,
静岡県,"清水市,",道路台帳,"撮影,撮影,写測図化,写測図化,写測図化","4000,,8000,,500,,1000,,1000","39.5KM2,8.0KM2,39.5KM2,8.0KM2,45.6KM2",静岡県清水市助言640105E5231,国際航業(株),"63.12.10,02.06.25",,,
静岡県,"静岡市,",斜面地質基礎調査,"撮影,写測図化","8000,,1000","4.4KM2,4.4KM2",静岡県静岡市助言010123E5242,国際航業(株),"63.12.13,01.03.31",,,
静岡県,"熱海市,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,2500","62.5KM2,29.3KM2,33.2KM2",静岡県熱海市助言630425E5010,(株)パスコ,"63.05.11,63.11.30",,,
静岡県,"伊東市,",道路台帳,"撮影,撮影,写測図化,写測図化","4000,,8000,,500,,1000","28.2KM2,38.2KM2,28.2KM2,38.2KM2",静岡県伊東市助言630729E5098,(株)パスコ,"63.07.20,63.10.31",,,
静岡県,"伊東市,",都市計画,"撮影,撮影,写測図化,写測修正,写測修正","12500,,30000,,2500,,2500,,10000","124.2KM2,17.7KM2,21.4KM2,11.7KM2,17.7KM2",静岡県伊東市助言631021E5163,(株)パスコ,"63.10.17,01.03.20",,,
静岡県,"岡部町,",都市計画,"撮影,写測修正,編集","12500,,2500,,2500","22.0KM2,12.3KM2,9.7KM2",静岡県岡部町助言630408E5001,アジア航測(株),"63.02.19,63.05.31",,,
静岡県,"静岡市,",道路計画,"撮影,写測図化","4000,,500","0.2KM2,0.2KM2",静岡県静岡市助言630730E5105,アジア航測(株),"63.07.20,63.12.20",,,
静岡県,"岡部町,",都市計画,"撮影,写測修正,編集","30000,,10000,,10000","53.4KM2,33.4KM2,22.0KM2",静岡県岡部町助言631121E5189,アジア航測(株),"63.11.18,01.01.31",,,
静岡県,"修善寺町,",下水道台帳,"撮影,写測図化","4000,,500","8.0KM2,1.6KM2",静岡県修善寺町助言010310E5275,アジア航測(株),"01.01.31,01.08.31",,,
静岡県,"富士市,焼津市,蒲原町,由比町,大井川町,相良町,榛原町,吉田町,",海岸調査,撮影,8000,49.0KM2,静岡河川工事事務所助言631110E5181,中日本航空(株),"63.10.28,01.01.20",,,
静岡県,"沼津市,富士市,裾野市,長泉町,",河川調査,撮影,8000,73.5KM2,富士砂防工事事務所助言010207E5253,中日本航空(株),"01.01.30,01.03.30",,,
静岡県,"清水町,",都市計画,"撮影,写測修正","12500,,2500","8.8KM2,8.8KM2",静岡県清水町助言630721E5092,朝日航洋(株),"63.07.15,63.11.30",,,
静岡県,"裾野市,",都市計画,"撮影,写測図化,写測修正","12500,,2500,,2500","92.9KM2,19.7KM2,73.2KM2",静岡県裾野市助言630730E5102,朝日航洋(株),"63.07.20,01.02.15",,,
静岡県,"榛原町,",都市計画,"カラー撮影,写測図化","12500,,2500","52.8KM2,52.8KM2",静岡県榛原町助言630513E5027,(株)パスコ,"63.05.07,63.10.31",,,
静岡県,"袋井市,",都市計画,"カラー撮影,写測修正","12500,,2500","78.7KM2,78.7KM2",静岡県袋井市助言630929E5148,(株)パスコ,"63.09.16,01.02.28",,,
静岡県,"三ケ日町,",土地利用現況調査,カラー撮影,12500,69.6KM2,静岡県三ケ日町助言630602E5047,(株)フジヤマ,"63.05.31,01.03.20",,,
静岡県,"湖西市,",土地利用現況調査,カラー撮影,10000,55.1KM2,静岡県湖西市助言631021E5162,(株)フジヤマ,"63.10.22,01.01.31",,,
静岡県,"沼津市,",道路台帳,写測図化,1000,13.5KM2,静岡県沼津市助言630729E5097,国際航業(株),"63.07.06,01.03.25",,,
静岡県,"清水市,",都市計画,"写測図化,写測修正,編集","2500,,2500,,2500","23.4KM2,17.4KM2,42.2KM2",静岡県清水市助言010123E5246,国際航業(株),"63.11.01,01.03.15",,,
静岡県,"三島市,函南町,",道路計画,写測図化,1000,0.6KM2,沼津工事事務所助言631014E5154,(株)パスコ,"63.09.05,63.10.20",,,
静岡県,"三島市,",道路計画,写測図化,1000,0.9KM2,沼津工事事務所助言630812E5112,中日本航空(株),"63.08.03,63.09.30",,,
静岡県,"富士市,",河川調査,写測図化,1000,1.3KM2,富士砂防工事事務所助言010310E5276,中日本航空(株),"01.02.27,01.04.10",,,
静岡県,"小山町,",都市計画,写測修正,2500,1.9KM2,静岡県小山町助言630628E5077,(株)八州,"63.06.15,63.08.31",,,
静岡県,"富士市,",都市計画,"写測修正,写測修正","2500,,5000","62.8KM2,14.3KM2",静岡県富士市助言010123E5239,(株)パスコ,"63.12.19,01.03.15",,,
静岡県,"浜岡町,",総合計画,写測修正,1000,29.0KM2,静岡県浜岡町助言630607E5061,(株)フジヤマ,"63.06.10,63.10.31",,,
愛知県,"尾張旭市,",土地区画整理,"基準点,基準点,水準,平板","1級,,2級,,3級,,500","6point,15point,8.0km,1.3KM2",尾張旭印場特定土地区画整理組合助言630430E5016,玉野総合コンサルタント(株),"62.12.20,63.07.25",,,
愛知県,"大府市,",その他(都市基準点),基準点,1級,27point,愛知県大府市助言630729E5099,(株)大府測量設計事務所,"63.07.26,01.02.28",,,
愛知県,"一宮市,",土地区画整理,"基準点,平板","2級,,500","4point,0.1KM2",一宮多加木特定土地区画整理組合助言630916E5141,(株)オオバ,"63.09.13,01.03.25",,,
愛知県,"名古屋市,",その他(基準点設置),基準点,2級,1point,愛知県名古屋市助言630707E5082,中部復建(株),"63.07.04,63.09.30",,,
愛知県,"名古屋市,",基準点設置,基準点,2級,1point,愛知県名古屋市助言631125E5199,中部復建(株),"63.11.24,01.01.31",,,
愛知県,"岡崎市,",土地区画整理,基準点,2級,7point,愛知県岡崎市助言630523E5032,中央コンサルタント(株),"63.05.25,63.08.31",,,
愛知県,"小牧市,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","8point,3.0km,0.5KM2",愛知県小牧市助言630721E5093,中央コンサルタント(株),"63.07.18,01.02.16",,,
愛知県,"日進町,",土地区画整理,"基準点,水準,平板","2級,,3級,,1000","8point,10.0km,0.6KM2",愛知県日進町助言630902E5125,中央コンサルタント(株),"63.09.01,01.03.18",,,
愛知県,"半田市,常滑市,東海市,大府市,知多市,阿久比町,南知多町,美浜町,武豊町,名古屋市,豊明市,尾張旭市,春日井市,小牧市,瀬戸市,東郷町,日進町,長久手町,犬山市,",愛知用水二期事業計画,基準点,2級,162point,水資源開発公団愛知用水総合事業部助言630617E5067,"玉野総合コンサルタント(株),(株)パスコ","63.06.10,01.03.31",,,
愛知県,"一宮市,",土地区画整理,基準点,2級,14point,愛知県一宮市助言630628E5076,玉野総合コンサルタント(株),"63.06.01,63.11.07",,,
愛知県,"春日井市,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","11point,5.0km,0.9KM2",愛知県春日井市助言631209E5204,玉野総合コンサルタント(株),"63.12.10,01.03.31",,,
愛知県,"稲沢市,",土地区画整理(下津他),"基準点,基準点,平板","2級,,3級,,500","7point,25point,0.7KM2",愛知県稲沢市助言631222E5219,玉野総合コンサルタント(株),"63.12.12,01.03.10",,,
愛知県,"稲沢市,",土地区画整理(陸田他),"基準点,基準点,平板","2級,,3級,,500","7point,25point,0.5KM2",愛知県稲沢市助言631222E5220,玉野総合コンサルタント(株),"63.12.12,01.03.10",,,
愛知県,"碧南市,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","3point,2.5km,0.4KM2",愛知県碧南市助言010210E5261,玉野総合コンサルタント(株),"63.12.26,01.03.31",,,
愛知県,"武豊町,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","4point,5.5km,0.2KM2",愛知県武豊町助言630812E5115,東洋測量設計(株),"63.08.01,63.10.15",,,
愛知県,"豊橋市,",土地区画整理,"基準点,平板","2級,,500","6point,1.2KM2",豊橋飯村土地区画整理組合助言631014E5158,東海土地開発(有),"63.11.01,02.03.15",,,
愛知県,"刈谷市,",土地区画整理,基準点,2級,5point,愛知県刈谷市助言631125E5198,司開発(株),"63.11.28,01.03.10",,,
愛知県,"大府市,",土地区画整理,"基準点,平板","3級,,500","2point,0.1KM2",東新農住組合助言630602E5058,(株)オオバ,"63.06.01,63.06.30",,,
愛知県,"春日井市,",土地区画整理,"基準点,水準,平板","3級,,3級,,500","4point,2.0km,0.1KM2",愛知県春日井市助言631121E5193,(株)塚本都市計画研究所,"63.11.16,01.03.25",,,
愛知県,"東浦町,",土地区画整理,"基準点,水準,平板","3級,,3級,,500","3point,4.8km,0.1KM2",愛知県東浦町助言631219E5214,戸田測量設計(株),"63.12.01,01.02.28",,,
愛知県,"武豊町,",土地区画整理,"基準点,水準,平板","3級,,3級,,500","5point,3.5km,0.2KM2",愛知県武豊町助言630812E5114,(株)中京エンジニアリング,"63.08.01,63.10.15",,,
愛知県,"大府市,",土地区画整理,"基準点,水準,平板","3級,,3級,,500","3point,3.5km,0.1KM2",愛知県大府市助言010207E5255,(株)愛知土地区画整理綜合事務所,"01.02.20,01.08.31",,,
愛知県,"幸田町,",内陸用地造成事業,"基準点,平板","4級,,500","4point,0.5KM2",愛知県助言630602E5044,中央コンサルタント(株),"63.05.26,63.10.03",,,
愛知県,"春日井市,",内陸用地造成事業,"基準点,平板","4級,,500","1point,0.1KM2",愛知県企業庁助言630513E5026,玉野総合コンサルタント(株),"63.05.09,63.09.19",,,
愛知県,"名古屋市,西枇杷島町,新川町,甚目寺町,大治町,",地盤変動調査,水準,1級,82.0km,庄内川工事事務所助言631003E5150,中部復建(株),"63.10.03,01.03.25",,,
愛知県,"立田村,八開村,",地盤変動調査(三川下流部その2,水準,1級,86.3km,木曽川下流工事事務所助言631014E5160,中部復建(株),"63.09.29,01.03.25",,,
愛知県,"名古屋市,東海市,知多市,飛島村,",地盤変動調査,水準,1級,99.0km,名古屋港管理組合助言630916E5137,三協調査設計(株),"63.09.20,63.12.31",,,
愛知県,"弥富町,立田村,",地盤変動調査(三川下流部その1,水準,1級,101.5km,木曽川下流工事事務所助言631014E5159,(株)帝国建設コンサルタント,"63.09.29,01.03.25",,,
愛知県,"名古屋市,",地盤変動調査,水準,1級,378.0km,愛知県名古屋市助言631027E5166,玉野総合コンサルタント(株),"63.11.01,01.03.24",,,
愛知県,"一宮市,犬山市,江南市,扶桑町,",地盤変動調査,水準,1級,66.0km,木曽川上流工事事務所助言631209E5207,玉野総合コンサルタント(株),"63.10.06,01.03.20",,,
愛知県,"豊橋市,豊川市,小坂井町,御津町,半田市,常滑市,知多市,豊明市,阿久比町,東浦町,南知多町,美浜町,武豊町,名古屋市,一宮市,岩倉市,小牧市,春日井市,東海市,大府市,",地盤変動調査,水準,1級,884.0km,愛知県助言630617E5066,"中部測量設計(株),(株)朝日設計事務所,三協調査設計(株),玉野総合コンサルタント(株),(株)飯沼コンサルタント","63.08.01,01.02.28",,,
愛知県,"名古屋市,",道路台帳,平板,500,4.8KM2,愛知県名古屋市助言630418E5008,"(株)オオバ,(株)神田設計,竹豊測量(株),(株)日進サーベー,三協調査設計(株),中部復建(株)","63.04.27,63.09.23",,,
愛知県,"名古屋市,",道路台帳,平板,500,1.7KM2,愛知県名古屋市助言630707E5080,"敷島測量設計(株),(株)新日調査設計,玉野総合コンサルタント(株),(株)名北土木設計事務所,中央コンサルタント(株),(株)帝国建設コンサルタント","63.07.06,63.11.12",,,
愛知県,"名古屋市,",道路台帳,平板,500,1.6KM2,愛知県名古屋市助言631201E5202,"中部測量設計(株),関谷測量設計(株),(株)大日調査設計,竹豊測量(株),太平測量設計(株),(株)オオバ","63.12.04,01.03.25",,,
愛知県,"知立市,",道路台帳(修正),平板・修正,500,0.3KM2,愛知県知立市助言630623E5069,中日本航空測量(株),"63.06.13,63.10.31",,,
愛知県,"額田町,",道路台帳(修正),平板・修正,1000,1.2KM2,愛知県額田町助言630829E5121,中日本航空測量(株),"63.07.15,01.01.09",,,
愛知県,"武豊町,",道路台帳(修正),平板・修正,500,1.2KM2,愛知県武豊町助言630829E5122,中日本航空測量(株),"63.07.28,63.12.24",,,
愛知県,"鳳来町,",道路台帳(修正),平板・修正,1000,0.7KM2,愛知県鳳来町助言630829E5123,中日本航空測量(株),"63.07.09,63.11.30",,,
愛知県,"阿久比町,",道路台帳(修正),平板・修正,500,0.1KM2,愛知県阿久比町助言631227E5225,中日本航空測量(株),"63.11.11,01.02.28",,,
愛知県,"音羽町,",道路台帳,平板・修正,1000,0.5KM2,愛知県音羽町助言010123E5243,中日本航空測量(株),"63.12.04,01.03.13",,,
愛知県,"祖父江町,",道路台帳,平板・修正,1000,0.1KM2,愛知県祖父江町助言010207E5257,中日本航空測量(株),"01.02.06,01.03.20",,,
愛知県,"東海市,",道路台帳(修正),平板・修正,500,0.5KM2,愛知県東海市助言630628E5075,アジア航測(株),"63.06.10,01.03.28",,,
愛知県,"刈谷市,",道路台帳(修正),平板・修正,500,5.1KM2,愛知県刈谷市助言630707E5085,アジア航測(株),"63.07.01,01.03.20",,,
愛知県,"三好町,",道路台帳(修正),平板・修正,500,1.1KM2,愛知県三好町助言630823E5118,アジア航測(株),"63.07.01,01.03.01",,,
愛知県,"碧南市,",道路台帳(修正),平板・修正,500,0.2KM2,愛知県碧南市助言631014E5152,アジア航測(株),"63.08.02,01.01.30",,,
愛知県,"大府市,",道路台帳(修正),平板・修正,500,0.7KM2,愛知県大府市助言631110E5185,アジア航測(株),"63.09.01,01.03.10",,,
愛知県,"小牧市,",道路台帳(修正),平板・修正,500,0.1KM2,愛知県小牧市助言631224E5223,アジア航測(株),"63.09.20,01.03.18",,,
愛知県,"知多市,",道路台帳(修正),平板・修正,1000,0.1KM2,愛知県知多市助言010112E5233,アジア航測(株),"63.12.13,01.03.25",,,
愛知県,"安城市,",道路台帳,平板・修正,1000,0.3KM2,愛知県安城市助言010207E5249,アジア航測(株),"64.01.07,03.03.30",,,
愛知県,"江南市,",道路台帳,平板・修正,1000,1.3KM2,愛知県江南市助言010223E5263,アジア航測(株),"01.02.16,01.03.31",,,
愛知県,"甚目寺町,",道路台帳,平板・修正,1000,0.1KM2,愛知県甚目寺町助言010223E5267,アジア航測(株),"01.01.10,01.03.31",,,
愛知県,"下山村,",道路台帳,平板・修正,1000,0.2KM2,愛知県下山村助言010223E5268,アジア航測(株),"01.01.17,01.03.30",,,
愛知県,"犬山市,",道路台帳,平板・修正,1000,0.1KM2,愛知県犬山市助言010310E5279,アジア航測(株),"63.07.07,01.03.27",,,
