都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
北海道,"幕別町,",畑総事業(新川地区3号明渠),基準点,3級,1.0km,北海道十勝支庁助言040922A0458,(株)桜井測量,"04.09.28,04.12.10",,
北海道,"美瑛町,",土地改良(大雪地区),"基準点,基準点","3級,,4級","9point,4point",北海道上川支庁助言041222A0617,(株)ヒロノ測建,"04.11.27,05.03.19",,
北海道,"士別市,",土地改良(川西地区),基準点,3級,25point,北海道上川支庁助言040609A0150,(株)ランドプランニング,"04.06.10,04.10.30",,
北海道,"深川市,",音江川改修工事用地測量,基準点,3級,26point,北海道札幌土木現業所助言050125A0630,(株)ランドプランニング,"05.02.01,05.05.30",,
北海道,"富良野市,",畑総土地改良(西遠布地区),"基準点,基準点","3級,,4級","10point,6point",北海道上川支庁助言040511A0022,(有)松木測量社,"04.04.23,04.07.10",,
北海道,"美瑛町,",土地改良(美田地区),"基準点,基準点","3級,,4級","7point,2point",北海道上川支庁助言040513A0035,(有)松木測量社,"04.05.01,04.05.30",,
北海道,"弟子屈町,",土地改良(第2川湯緑地区),基準点,3級,14point,北海道釧路支庁助言040624A0256,(有)松木測量社,"04.06.30,04.09.30",,
北海道,"豊富町,",草地整備改良(豊栄地区),基準点,3級,6point,北海道宗谷支庁助言040803A0362,(有)松木測量社,"04.07.08,04.09.30",,
北海道,"幕別町,",緊急畑総事業(古舞中央2地区),基準点,3級,8point,北海道十勝支庁助言040806A0378,(有)松木測量社,"04.08.10,04.09.10",,
北海道,"厚岸町,",土地改良(別寒辺牛地区),基準点,3級,3point,北海道釧路支庁助言041105A0557,(有)松木測量社,"04.10.30,05.02.26",,
北海道,"弟子屈町,",土地改良(川湯跡佐登地区),基準点,3級,5point,北海道釧路支庁助言040423A0010,藤井測量設計(株),"04.05.01,04.07.10",,
北海道,"富良野市,",畑総土地改良(麓郷地区),"基準点,基準点","3級,,4級","10point,6point",北海道上川支庁助言040511A0018,藤井測量設計(株),"04.04.23,04.07.10",,
北海道,"猿払村,",土地改良(明きょ排水濁川地区),基準点,3級,2point,北海道宗谷支庁助言040609A0154,藤井測量設計(株),"04.06.01,04.06.30",,
北海道,"留辺蘂町,",富士見廃道敷地測量,基準点,3級,6point,網走開発建設部助言040619A0246,(株)ドボク管理,"04.06.20,04.10.06",,
北海道,"美瑛町,",土地改良(美田地区),"基準点,基準点","3級,,4級","10point,5point",北海道上川支庁助言040714A0320,(株)ドボク管理,"04.07.10,04.09.10",,
北海道,"雄武町,",道路計画,基準点,3級,2.0km,網走開発建設部助言040803A0364,(株)ドボク管理,"04.06.11,04.11.20",,
北海道,"清里町,",山村農道事業緑地区農道調査,基準点,3級,13point,北海道網走支庁助言040803A0365,(株)ドボク管理,"04.08.01,04.10.30",,
北海道,"富良野市,",土地改良(扇山地区),基準点,3級,4point,北海道上川支庁助言040907A0430,(株)ドボク管理,"04.07.23,04.09.30",,
北海道,"佐呂間町,",草地整備改良事業(佐呂間地区),基準点,3級,7point,北海道網走支庁助言040922A0450,(株)ドボク管理,"04.09.14,04.11.20",,
北海道,"富良野市,",畑総土地改良(老節布二期地区),"基準点,基準点","3級,,4級","18point,18point",北海道上川支庁助言040511A0021,(株)松村測量設計,"04.04.23,04.07.10",,
北海道,"上富良野町,",道営圃場整備事業,基準点,3級,4point,北海道上川支庁助言040907A0429,(株)松村測量設計,"04.09.10,04.12.10",,
北海道,"足寄町,",ため池等整備排水路調査事業,基準点,3級,13point,北海道十勝支庁助言041009A0487,(株)安井測量設計事務所,"04.10.15,04.12.10",,
北海道,"清水町,",土地改良(松沢地区),基準点,3級,1.1km,北海道十勝支庁助言040714A0315,(有)板橋測量設計事務所,"04.07.15,04.11.17",,
北海道,"稚内市,",広域農道天北北部地区調査設計,基準点,3級,9point,北海道宗谷支庁助言040609A0146,北海道パブリックコンサルタント(株),"04.06.01,04.08.10",,
北海道,"士別市,",土地改良(川西南地区),基準点,3級,3point,北海道上川支庁助言040610A0194,北海道パブリックコンサルタント(株),"04.07.01,04.10.31",,
北海道,"士別市,",国有地(開拓財産)の境界確定,基準点,3級,6point,北海道上川支庁助言040615A0219,北海道パブリックコンサルタント(株),"04.06.25,04.09.16",,
北海道,"厚沢部町,",緊急畑総事業(厚沢部中部地区),基準点,3級,10point,北海道檜山支庁助言040824A0399,北海道パブリックコンサルタント(株),"04.08.10,04.08.31",,
北海道,"共和町,",道路用地の確定,基準点,3級,4point,北海道共和町助言041105A0552,北海道パブリックコンサルタント(株),"04.09.11,04.11.30",,
北海道,"広尾町,",東広尾川砂防工事の全体計画,基準点,3級,29point,北海道帯広土木現業所助言041110A0564,北海道パブリックコンサルタント(株),"04.08.31,05.01.30",,
北海道,"美瑛町,",土地改良(平和郷地区),基準点,3級,8point,北海道上川支庁助言041214A0601,北海道パブリックコンサルタント(株),"04.12.10,05.01.10",,
北海道,"紋別市,",草地整備事業(紋別東部地区),基準点,3級,4point,北海道網走支庁助言040922A0446,(有)大道測量設計事務所,"04.09.14,04.11.20",,
北海道,"月形町,",土地改良(南月形地区),基準点,3級,12point,北海道空知支庁助言040528A0135,(株)みずほ設計事務所,"04.06.15,04.07.31",,
北海道,"深川市,",土地改良(農免農道稲田地区),基準点,3級,15point,北海道空知支庁助言040615A0222,(株)みずほ設計事務所,"04.06.15,04.07.31",,
北海道,"長沼町,",土地改良(西長沼南3期地区),基準点,3級,15point,北海道空知支庁助言040708A0303,(株)みずほ設計事務所,"04.07.15,04.11.30",,
北海道,"門別町,",土地改良(富川地区),基準点,3級,4point,北海道日高支庁助言040803A0370,(株)みずほ設計事務所,"04.07.22,04.11.30",,
北海道,"門別町,",土地改良(福浜地区),基準点,3級,10point,北海道日高支庁助言040831A0411,(株)みずほ設計事務所,"04.08.25,04.09.10",,
北海道,"長沼町,",国附かん排事業(双葉地区),基準点,3級,1.5km,北海道空知支庁助言040922A0457,(株)みずほ設計事務所,"04.10.01,04.10.30",,
北海道,"栗沢町,",ほ場整備事業(上幌地区),基準点,3級,2point,北海道空知支庁助言041001A0468,(株)みずほ設計事務所,"04.10.05,04.11.05",,
北海道,"稚内市,",草地改良事業(稚内地区),基準点,3級,10point,北海道宗谷支庁助言041009A0479,(株)みずほ設計事務所,"04.10.09,04.11.20",,
北海道,"鹿追町,",農地開発事業西上幌内地区,基準点,3級,7point,北海道十勝支庁助言041029A0546,(株)みずほ設計事務所,"04.11.04,04.12.10",,
北海道,"新篠津村,",水田排特事業(中原2期地区),基準点,3級,5point,北海道石狩支庁助言041209A0599,(株)みずほ設計事務所,"04.10.22,05.02.25",,
北海道,"月形町,",土地改良(南月形地区),基準点,3級,5point,北海道空知支庁助言041214A0608,(株)みずほ設計事務所,"04.12.21,05.03.15",,
北海道,"美瑛町,",土地改良(大雪地区),"基準点,基準点","3級,,4級","13point,2.3km",北海道上川支庁助言041218A0614,(株)みずほ設計事務所,"04.11.27,05.03.15",,
北海道,"更別村,",土地改良(更別地区),基準点,3級,4point,北海道十勝支庁助言040624A0257,(株)山口技研コンサルタント,"04.05.29,04.09.29",,
北海道,"鵡川町,",土地改良(田浦1区地区),基準点,3級,13point,北海道胆振支庁助言040727A0346,(株)山口技研コンサルタント,"04.07.31,04.11.25",,
北海道,"芦別市,",道路区域測量,基準点,3級,6.5km,北海道札幌土木現業所助言041202A0591,(株)タナカコンサルタント,"04.11.18,05.03.15",,
北海道,"音更町,",土地改良(中士幌地区),基準点,3級,4point,北海道十勝支庁助言040528A0110,高橋測量設計,"04.05.25,04.09.10",,
北海道,"帯広市,",土地改良(帯広西北部地区),基準点,3級,1.2km,北海道十勝支庁助言040714A0316,高橋測量設計,"04.07.15,04.11.17",,
北海道,"北村,",道路改築の為の道路計画図作成,基準点,3級,11point,北海道札幌土木現業所助言040610A0196,北海道道路エンジニアリング(株),"04.06.02,04.08.10",,
北海道,"標茶町,",畑総事業弥栄地区道路用地測量,基準点,3級,3point,北海道釧路支庁助言040423A0007,東邦コンサルタント(株),"04.04.28,04.08.20",,
北海道,"鶴居村,",土地改良,基準点,3級,7point,北海道釧路支庁助言040511A0026,東邦コンサルタント(株),"04.05.20,04.07.31",,
北海道,"幕別町,",土地改良(上作集地区),基準点,3級,7point,北海道十勝支庁助言040714A0325,東邦コンサルタント(株),"04.07.15,04.12.10",,
北海道,"幕別町,",土地改良(上作集地区),基準点,3級,7point,北海道十勝支庁助言040714A0325,東邦コンサルタント(株),"04.07.15,04.12.10",,
北海道,"音別町,",土地改良(キナシベツ地区),基準点,3級,3point,北海道釧路支庁助言040803A0368,東邦コンサルタント(株),"04.08.24,04.12.10",,
北海道,"弟子屈町,",土地改良(弟子屈原野地区),基準点,3級,2point,北海道釧路支庁助言040922A0447,東邦コンサルタント(株),"04.08.24,04.12.10",,
北海道,"網走市,",広域関連事業(実豊3期地区),基準点,3級,3point,北海道網走支庁助言041009A0481,東邦コンサルタント(株),"04.10.12,04.10.31",,
北海道,"富良野市,",畑総土地改良(西達布北部地区),基準点,3級,18point,北海道上川支庁助言040511A0017,北海道農業土木技術指導協同組合,"04.04.30,04.09.30",,
北海道,"千歳市,",土地改良(長都地区),基準点,3級,3point,北海道石狩支庁助言040528A0127,北海道農業土木技術指導協同組合,"04.05.25,04.08.31",,
北海道,"興部町,",広域農道整備,基準点,3級,3point,北海道網走支庁助言040609A0158,北海道農業土木技術指導協同組合,"04.06.01,04.10.10",,
北海道,"旭川市,",土地改良(永山北地区),基準点,3級,9point,北海道上川支庁助言040617A0239,北海道農業土木技術指導協同組合,"04.06.15,04.10.28",,
北海道,"旭川市,",土地改良(上南部2期地区),"基準点,基準点","3級,,4級","12point,8point",北海道上川支庁助言040714A0319,北海道農業土木技術指導協同組合,"04.07.06,04.10.12",,
北海道,"長沼町,",土地改良(長都西地区),基準点,3級,6point,北海道空知支庁助言040818A0390,北海道農業土木技術指導協同組合,"04.08.17,04.11.20",,
北海道,"豊富町,",草地整備改良事業(豊栄地区),基準点,3級,11point,北海道宗谷支庁助言040831A0414,北海道農業土木技術指導協同組合,"04.08.20,04.10.30",,
北海道,"羽幌町,",土地改良(二股地区),基準点,3級,6.6km,北海道留萌支庁助言040907A0427,北海道農業土木技術指導協同組合,"04.08.31,04.10.30",,
北海道,"豊富町,",草地整備改良事業(瑞穂地区),基準点,3級,0.2km,北海道宗谷支庁助言041009A0478,北海道農業土木技術指導協同組合,"04.10.01,04.10.30",,
北海道,"南幌町,",土地改良(夕張太西地区),基準点,3級,7point,北海道空知支庁助言041110A0561,北海道農業土木技術指導協同組合,"04.11.19,04.12.10",,
北海道,"栗山町,",畑総事業(湯地地区),基準点,3級,0.6km,北海道空知支庁助言041214A0607,北海道農業土木技術指導協同組合,"04.12.17,05.03.10",,
北海道,"丸瀬布町,",農免農道整備事業丸瀬布南地区,基準点,3級,0.7km,北海道網走支庁助言050212A0631,北海道農業土木技術指導協同組合,"05.02.15,05.03.20",,
北海道,"美瑛町,",土地改良(三愛地区),基準点,3級,10point,北海道上川支庁助言040617A0237,新栄測量(株),"04.06.15,04.10.30",,
北海道,"釧路市,",畑総事業山花地区道路用地測量,基準点,3級,3point,北海道釧路支庁助言040423A0008,(有)金子設計事務所,"04.04.28,04.06.10",,
北海道,"函館市,",海岸保全,基準点,3級,1.2km,北海道渡島支庁助言041209A0597,(株)竹田測量設計,"04.11.25,05.03.15",,
北海道,"上磯町,",土地改良(上磯地区),基準点,3級,3point,北海道渡島支庁助言040513A0034,下国工業コンサルタント(株),"04.06.10,04.09.30",,
北海道,"上士幌町,",富士地区緊急畑総事業,基準点,3級,10point,北海道十勝支庁助言040706A0288,下国工業コンサルタント(株),"04.07.10,04.08.31",,
北海道,"豊頃町,",統内地区緊急畑総事業,基準点,3級,6point,北海道十勝支庁助言040706A0289,下国工業コンサルタント(株),"04.07.06,04.09.30",,
北海道,"広尾町,",緊急畑地総合事業(下野塚地区),基準点,3級,7point,北海道十勝支庁助言040907A0428,下国工業コンサルタント(株),"04.08.31,04.12.10",,
北海道,"清水町,",農地開発事業(中美蔓地区),基準点,3級,10point,北海道十勝支庁助言041209A0598,菊地技術コンサルタント(株),"04.12.05,05.02.26",,
北海道,"富良野市,",畑総土地改良(老節布地区),基準点,3級,19point,北海道上川支庁助言040511A0023,(財)北海道農業近代化コンサルタント,"04.04.30,04.09.30",,
北海道,"富良野市,",畑総土地改良(東山地区),基準点,3級,12point,北海道上川支庁助言040511A0024,(財)北海道農業近代化コンサルタント,"04.04.30,04.09.30",,
北海道,"大野町,",土地改良(向野地区),基準点,3級,4point,北海道渡島支庁助言040513A0033,(財)北海道農業近代化コンサルタント,"04.05.20,04.08.27",,
北海道,"富良野市,",土地改良(八富地区),基準点,3級,14point,北海道上川支庁助言040525A0100,(財)北海道農業近代化コンサルタント,"04.05.28,04.08.31",,
北海道,"士幌町,",土地改良(士幌北部東地区),基準点,3級,10point,北海道十勝支庁助言040609A0162,(財)北海道農業近代化コンサルタント,"04.06.05,04.08.20",,
北海道,"砂川市,",土地改良(北光地区),基準点,3級,14point,北海道空知支庁助言040609A0168,(財)北海道農業近代化コンサルタント,"04.06.15,04.09.30",,
