都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
岩手県,"矢巾町,",土地区画整理,"基準点,基準点,水準,水準,平板,基準点","2級,,3級,,3級,,4級,,500,,4級","4point,11point,2.2km,10.5km,0.4KM2,198point",岩手県矢巾町助言B0103,アジア航測(株),"1999.08.02,2000.03.21",,
岩手県,"松尾村,",総合計画,"カラー撮影,写真図,空三","8000,,5000","34.9KM2,34.9KM2,28point",岩手県助言B0106,国際航業(株),"1999.08.02,1999.11.02",,
岩手県,"北上市,花巻市,金ケ崎町,",農地開発,"編集,写測修正","5000,,5000","89.2KM2,66.2KM2",東北農政局北上土地改良調査管理事務所助言B0108,東武計画(株),"1999.08.06,1999.12.10",,
岩手県,"遠野市,",道路計画,写測図化,1000,1.2KM2,東北地方建設局三陸国道工事事務所助言B0116,国際航業(株),"1999.08.09,1999.09.30",,
岩手県,"二戸市,",農地開発,"撮影,写測図化,水準,空三","12500,,2500,,簡級","39.3KM2,3.3KM2,16km,14M",岩手県二戸地方振興局助言B0117,(株)タックエンジニアリング,"1999.08.09,1999.11.24",,
岩手県,"北上市,",土地区画整理,"基準点,基準点,水準,平板","2級,,3級,,3級,,500","4point,22point,4.8km,1KM2",岩手県北上市助言B0122,昭和(株),"1999.08.13,2000.03.20",,
岩手県,"陸前高田市,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","2point,2km,0.1KM2",二日市土地区画整理組合設立準備会助言B0123,昭和(株),"1999.08.13,1999.10.18",,
岩手県,"陸前高田市,",土地区画整理,"基準点,水準,平板","2級,,3級,,500","2point,2km",愛宕下土地区画整理組合設立発起人会助言B0124,昭和(株),"1999.08.13,1999.10.18",,
岩手県,"東和町,",河川管理,基準点,3級,3point,建設省東北地方建設局岩手工事事務所助言B0129,(株)東開技術,"1999.08.13,1999.11.12",,
岩手県,"滝沢村,",固定資産税調査,カラー撮影,5000,116.1KM2,岩手県滝沢村助言B0130,アジア航測(株),"1999.08.16,2000.03.17",,
岩手県,"田野畑村,",道路計画,基準点,3級,3point,東北地方建設局三陸国道工事事務所助言B0152,釜石測量設計(株),"1999.09.01,1999.09.30",,
岩手県,"西根町,",道路計画,"撮影,空三,水準","5000,,簡級","10.3KM2,13M,7km",岩手県盛岡地方振興局助言B0159,(株)パスコ,"1999.09.06,1999.11.17",,
岩手県,"玉山村,滝沢村,盛岡市,矢巾町,紫波町,",都市,"撮影,数値図化,数値図修正,空三,水準","12500,,2500,,2500,,簡級","475KM2,108KM2,279KM2,57M,100km",岩手県盛岡地方振興局助言B0165,"国際航業(株),朝日航洋(株),(株)パスコ,第一航業(株)","1999.09.13,2000.03.20",,
岩手県,"盛岡市,",都市,"撮影,空三",25000,"355KM2,22M",岩手県盛岡市助言B0166,国際航業(株),"1999.09.13,1999.10.23",,
岩手県,"江刺市,",土地改良,カラー撮影,10000,5.9KM2,猿ケ石南部土地改良区助言B0170,(株)タックエンジニアリング,"1999.09.20,1999.11.30",,
岩手県,"花巻市,",道路計画,"基準点,基準点,水準,路線,平板","2級,,4級,,3級,,200","10point,40point,4.7km,4.7km,0.1KM2",東北地方建設局岩手工事事務所助言B0176,(株)アクト技術開発,"1999.10.01,2000.01.31",,
岩手県,"花巻市,東和町,石鳥谷町,",土地利用調査,カラー撮影,10000,135.6KM2,東北地方建設局胆沢ダム工事事務所助言B0183,朝日航洋(株),"1999.10.01,2000.01.31",,
岩手県,"大船渡市,陸前高田市,",道路計画,"基準点,基準点,路線,縦横断","3級,,4級","10point,29point,3km,0.3KM2",東北地方建設局三陸国道工事事務所助言B0192,大日本コンサルタント(株),"1999.10.14,2000.03.24",,
岩手県,"釜石市,大槌町,",河川管理,"カラー撮影,写測図化,写測修正","10000,,2000,,2000","130.6KM2,3.4KM2,22.4KM2",岩手県助言B0198,(株)ハイマーテック,"1999.10.20,2000.02.24",,
岩手県,"胆沢町,",ダム計画,"基準点,基準点","2級,,3級","2point,1point",東北地方建設局胆沢ダム工事事務所助言B0199,(株)ダイヤコンサルタント,"1999.10.20,1999.11.15",,
岩手県,"胆沢町,",道路計画,"基準点,縦横断","2級,,500","7point,0.3KM2",東北農政局いさわ南部農地整備事業建設所助言B0202,東亜技研(株),"1999.10.25,2000.01.17",,
宮城県,"宮崎町,",ダム計画,"基準点,水準,水準","1級,,1級,,1級","5point,1point,30.4km",東北地方建設局鳴瀬川総合開発調査事務所助言B0203,(株)河北エンジニアリング,"1999.10.26,2000.01.24",,
岩手県,"釜石市,",道路計画,"基準点,基準点,地上数値法","3級,,4級,,200","8point,36point,0.2KM2",東北地方建設局三陸国道工事事務所助言B0207,アジア航測(株),"1999.10.27,2000.02.25",,
岩手県,"山田町,",下水道計画,写測図化,500,0.5KM2,岩手県山田町助言B0209,国際航業(株),"1999.10.28,1999.12.22",,
岩手県,"胆沢町,",ダム計画,基準点,3級,2point,東北地方建設局胆沢ダム工事事務所助言B0210,興国設計(株),"1999.10.28,2000.02.29",,
岩手県,"西根町,",都市,"カラー撮影,数値図化,数値図化,空三,水準","10000,,5000,,2500,,簡級","283KM2,127.5KM2,39.7KM2,84M,83km",岩手県西根町助言B0211,東武計画(株),"1999.11.05,2000.03.20",,
岩手県,"大東町,",下水道台帳,"カラー撮影,カラー撮影,写測図化","12500,,5000,,2500","13.2KM2,7.9KM2,3.1KM2",岩手県大東町助言B0212,(株)ハイマーテック,"1999.11.04,2000.03.21",,
岩手県,"矢巾町,",土地区画整理,"基準点,基準点,基準点,平板,水準","2級,,3級,,4級,,250,,3級","3point,12point,190point,0.4KM2,10km",岩手県矢巾町助言B0213,佐藤技術(株),"1999.11.04,2000.07.13",,
岩手県,"宮古市,山田町,新里村,川井村,",河川管理,"水準,縦横断","3級,,500","19.3km,0.1KM2",岩手県宮古地方振興局助言B0215,(株)鈴木測量設計,"1999.11.05,1999.12.14",,
岩手県県境宮城県,"宮古市,県境志津川町,",道路計画,"数値図化,写測図化,空三,水準","1000,,2500,,簡級","1.3KM2,5KM2,4M,7.7km",東北地方建設局東北幹線道路調査事務所助言B0219,朝日航洋(株),"1999.11.05,1999.12.10",,
岩手県,"大迫町,",都市,"撮影,数値図化","8000,,1000","20KM2,5.1KM2",岩手県花巻地方振興局助言B0226,(株)北日本測技,"1999.11.16,2000.03.20",,
岩手県,"安代町,",ダム計画,"撮影,空三,水準,写測図化","8000,,簡級,,1000","20.9KM2,6M,4km,0.2KM2",岩手県盛岡地方振興局助言B0239,(株)北日本測技,"1999.12.03,2000.02.10",,
岩手県,"安代町,",ダム計画,"撮影,写測図化,空三,水準","8000,,1000,,簡級","4.1KM2,0.4KM2,3point,3.5km",岩手県盛岡地方振興局助言B0240,(株)北日本測技,"1999.10.29,2000.02.10",,
岩手県,"東和町,",ほ場整備,"写測図化,水準","1000,,3級","1.8KM2,3.9km",岩手県東和町助言B0243,東武計画(株),"1999.12.08,2000.02.28",,
岩手県,"矢巾町,",下水道台帳,数値図化,500,0.6KM2,岩手県矢巾町助言B0247,アジア航測(株),"1999.12.08,2000.02.16",,
岩手県,"遠野市,",道路計画,"写測図化,編集","1000,,1000","0.3KM2,0.3KM2",岩手県遠野地方振興局助言B0253,北栄調査設計(株),"1999.12.15,2000.03.20",,
岩手県,"江刺市,",道路計画,"基準点,基準点,路線","2級,,4級","16point,0.5KM2,7km",岩手県水沢地方振興局助言B0257,"(株)アクト技術開発,(株)東開技術,北光コンサル(株)","1999.12.22,2000.02.29",,
岩手県,"北上市,",ほ場整備,"水準,写測図化","3級,,1000","3.6km,0.7KM2",北上市助言B0263,東武計画(株),"1999.12.27,2000.03.14",,
岩手県,"久慈市,",砂防計画,"カラー撮影,空三,写測図化,水準","4000,,500,,簡級","1.3KM2,4M,0.2KM2,2.2km",岩手県久慈地方振興局助言B0267,(株)ハイマーテック,"1999.12.27,2000.03.15",,
岩手県,"紫波町,",ほ場整備,"写測図化,水準","1000,,3級","1.1KM2,7km",岩手県助言B0271,(株)タックエンジニアリング,"2000.01.13,2000.03.21",,
岩手県,"大槌町,",下水道台帳,数値図化,500,0.5KM2,岩手県大槌町助言B0273,アジア航測(株),"2000.01.13,2000.03.21",,
岩手県,"江刺市,",道路計画,"基準点,平板","2級,,1000","10point,0.1KM2",岩手県水沢地方振興局助言B0274,(株)復建技術コンサルタント,"2000.01.17,2000.03.24",,
岩手県,"釜石市,",都市,"基準点,基準点","3級,,4級","2point,29point",岩手県釜石市助言B0277,東武計画(株),"2000.01.24,2000.03.24",,
岩手県,"江刺市,",土地改良,"空三,写測図化,水準","1000,,簡級","5M,0.2KM2,2km",岩手県水沢地方振興局助言B0321,(株)タックエンジニアリング,"2000.02.02,2000.03.10",,
岩手県,"紫波町,",下水道台帳,数値図化,500,0.8KM2,岩手県紫波町助言B0328,アジア航測(株),"2000.02.14,2000.03.17",,
岩手県,"三陸町,",道路計画,数値図化,1000,0.8KM2,岩手県大船渡地方振興局助言B0329,(株)ハイマーテック,"2000.02.14,2000.03.19",,
岩手県,"釜石市,",土地区画整理,平板,500,0.1KM2,岩手県釜石市助言B0330,(株)八州,"2000.02.14,2000.03.20",,
岩手県,"沢内村,",下水道計画,数値図化,500,0.5KM2,岩手県沢内村助言B0335,(株)ハイマーテック,"2000.02.29,2000.03.30",,
岩手県,"一関市,",文化財調査,基準点,2級,4point,岩手県一関市助言B0351,(株)八州,"2000.03.10,2000.03.30",,
宮城県,"古川市,",土地区画整理,"基準点,基準点,水準","3級,,4級,,2級","3point,17point,5.1km",古川市鶴ケ埣土地区画整理組合助言B0003,(株)オオバ,"1999.04.12,2000.03.20",,
宮城県,"仙台市,",河川管理,"撮影,写測図化,空三,水準","8000,,1000,,簡級","9KM2,4.1KM2,7M,9.1km",仙台工事事務所助言B0014,国際航業(株),"1999.04.23,1999.09.20",,
宮城県,"仙台市,角田市,白石市,蔵王町,七ケ宿町,川崎町,丸森町,小野田町,色麻町,",森林計画,縦横断,20000,1718KM2,宮城県助言B0017,(株)中庭測量コンサルタント,"1999.05.01,1999.12.31",,
宮城県,"仙台市,",土地区画整理,"基準点,基準点,水準,平板","3級,,4級,,3級,,250","12point,150point,3km,0.3KM2",仙台市富沢駅南土地区画整理組合助言B0018,(株)パスコ,"1999.05.10,2000.03.31",,
宮城県,"七ケ宿町,",ほ場整備,"基準点,基準点,基準点,地上数値法","2級,,3級,,3級,,500","9point,11point,0.3KM2,0.3KM2",宮城県大河原農林振興事務所助言B0026,(株)大江設計,"1999.05.13,1999.08.31",,
宮城県,"仙台市,",17条地図作製,"基準点,基準点","3級,,4級","6point,0.4KM2",法務省仙台法務局助言B0032,(株)ウジイエ,"1999.05.25,2000.03.31",,
宮城県,"涌谷町,",都市計画,"撮影,撮影,数値図化,空三,水準","30000,,12500,,2500,,簡級","65.4KM2,28.2KM2,3.3KM2,5M,18km",宮城県涌谷町助言B0035,国際航業(株),"1999.05.25,1999.10.15",,
宮城県,"岩沼市,",土地区画整理,"基準点,地上数値法","4級,,500","34point,0.1KM2",岩沼市阿武隈土地区画整理組合助言B0043,パシフィックコンサルタンツ(株),"1999.05.31,2000.03.31",,
宮城県,"村田町,",土地改良,"基準点,基準点,基準点,平板","2級,,3級,,4級,,500","5point,17point,26point,0.3KM2",宮城県大河原農林振興事務所助言B0044,(有)北日本技研,"1999.06.07,2000.03.07",,
宮城県,"角田市,",ほ場整備,"基準点,基準点,基準点,平板","2級,,3級,,4級,,1000","3point,9point,27point,0.4KM2",宮城県大河原農林振興事務所助言B0046,(株)大江設計,"1999.06.07,2000.03.07",,
宮城県,"宮崎町,",ダム計画,"空三,写測図化,水準","2500,,簡級","12M,2.1KM2,22.6km",東北地方建設局鳴瀬川総合開発調査事務所助言B0048,朝日航洋(株),"1999.06.09,1999.09.14",,
宮城県,"大和町,",教育実習のための基準点設置,基準点,3級,3point,宮城県黒川高等学校助言B0051,(有)大洋測量設計,"1999.06.09,1999.08.01",,
宮城県,"築館町,",かんがい排水,"基準点,基準点","2級,,4級","3point,1KM2",宮城県築館農林振興事務所助言B0053,岩倉測量設計(株),"1999.06.14,1999.07.30",,
宮城県,"古川市,",教育実習のための基準点設置,基準点,3級,3point,宮城県古川工業高等学校助言B0055,(株)東北開発コンサルタント,"1999.06.08,1999.07.30",,
宮城県,"山元町,",ほ場整備,"基準点,基準点","2級,,3級","39point,30point",農林水産省東北農政局山元農地整備事業所助言B0057,(株)日本測地コンサルタント,"1999.06.17,2000.03.31",,
宮城県,東和町,ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","6point,25point,1KM2",宮城県迫農林振興事務所助言B0061,,"1999.06.15,2000.03.15",,
宮城県,富谷町,都市,"撮影,写測図化,写測修正,空三,水準","12500,,2500,,2500,,2500,,簡級","33.8KM2,4.4KM2,13.6KM2,12M,20km",富谷町助言B0064,(株)パスコ,"1999.06.09,1999.11.25",,
宮城県,"名取市,",土地改良,"基準点,基準点,基準点","2級,,3級,,4級","6point,46point,38point",宮城県仙台農林振興事務所助言B0066,有限会社北日本技研,"1999.06.09,2000.02.20",,
宮城県,石巻市,宅地開発,"基準点,基準点,基準点","2級,,3級,,4級","3point,7point,0.2KM2",地域振興整備公団石巻開発所助言B0069,(株)佐藤土木測量設計事務所,"1999.06.24,1999.10.30",,
宮城県,松島町,道路計画,"基準点,水準,基準点,路線","2級,,3級,,4級","4point,7km,0.8KM2,1.7km",宮城県仙台東土木事務所助言B0071,(株)アドテック,"1999.06.08,1999.11.30",,
宮城県,大和町,ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","13point,45point,240point",宮城県仙台農林振興事務所助言B0073,(株)仙台土木設計,"1999.06.29,2000.02.20",,
宮城県,大和町,ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","7point,27point,1.1KM2",宮城県仙台農林振興事務所助言B0075,(株)大江設計,"1999.06.24,2000.02.20",,
宮城県,"白石市,蔵王町,",鉄道計画,平板,500,0.3KM2,東日本旅客鉄道(株)助言B0080,(株)新日本興発コンサルタント,"1999.07.02,1999.12.06",,
宮城県,"若柳町,金成町,",鉄道計画,基準点,,0.5KM2,東日本旅客鉄道(株)助言B0082,日交土地(株),"1999.07.05,1999.09.10",,
宮城県,"仙台市,塩竈市,名取市,多賀城市,岩沼市,利府町,",地盤変動調査,水準,1級,294.3km,宮城県助言B0093,(株)パスコ,"1999.07.02,2000.02.15",,
宮城県,"名取市,",土地改良,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,2000","15point,149point,3.1KM2,3.1KM2",宮城県仙台農林振興事務所助言B0096,岩倉測量設計(株),"1999.06.23,2000.02.20",,
宮城県,"仙台市,",土地改良,"平板,基準点,基準点","500,,3級,,4級","0.7KM2,7point,0.7KM2",本沢上土地改良事業共同施行助言B0098,宮城県土地改良事業団体連合会,"1999.08.20,2000.01.31",,
宮城県,"三本木町,",土地改良,"基準点,基準点,基準点,路線","2級,,3級,,4級,,500","11point,80point,2.8KM2,2.8KM2",宮城県古川農林振興事務所助言B0107,(有)北日本技研,"1999.08.02,2000.03.15",,
宮城県,"松山町,",土地改良,"平板,基準点,基準点,基準点","2000,,2級,,3級,,4級","3.4KM2,7point,200point,3.4KM2",宮城県古川農林振興事務所助言B0109,岩倉測量設計(株),"1999.08.06,2000.03.15",,
