都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
北海道,"今金町,",その他,"基準点測量,基準点測量","１級,,３級","2point,2point","北海道渡島総合振興局 
助言　　　H24.7.2  A0141",道南測量設計株式会社 ,"H24.6.27 
H24.10.1",,
北海道,"北見市,",その他,"基準点測量,路線測量","３級,,","7point,1.4km","北海道オホーツク総合振興局 
助言　　　H24.7.3  A0142",益村測量設計株式会社 ,"H24.6.27 
H25.2.8",,
北海道,"美瑛町,",その他,基準点測量,３級,2point,"北海道上川総合振興局 
助言　　　H24.7.3  A0143","やまざきコンサルタント株
式会社 ","H24.6.23 
H25.2.28",,
北海道,"白老町,登別市,室蘭市,",その他,基準点測量,３級,6point,"北海道開発局室蘭開発建設部 
助言　　　H24.7.3  A0144",日章測量設計株式会社 ,"H24.6.27 
H24.10.30",,
北海道,"岩見沢市,",その他,基準点測量,３級,15point,"北海道空知総合振興局 
助言　　　H24.7.3  A0145","パブリックコンサルタント
株式会社 ","H24.6.27 
H25.2.20",,
北海道,"栗山町,",その他,基準点測量,３級,2point,"北海道栗山町 
助言　　　H24.7.3  A0146","メルテックコンサルタント
株式会社 ","H24.6.28 
H24.8.31",,
北海道,"浦河町,",その他,基準点測量,２級,2point,"北海道開発局室蘭開発建設部 
助言　　　H24.7.3  A0147","スミセキ・ジオテクノ株式
会社 ","H24.6.28 
H24.8.6",,
北海道,"中頓別町,",その他,基準点測量,３級,2point,"北海道宗谷総合振興局 
助言　　　H24.7.3  A0148","株式会社開発調査研究
所 ","H24.6.28 
H24.12.10",,
北海道,"幌加内町,",その他,基準点測量,３級,7point,"北海道上川総合振興局 
助言　　　H24.7.3  A0149","株式会社ランドプランニ
ング ","H24.6.29 
H25.2.28",,
北海道,"滝川市,",その他,基準点測量,３級,13point,"北海道空知総合振興局 
助言　　　H24.7.3  A0150",嵯峨測量設計株式会社 ,"H24.6.29 
H25.2.20",,
北海道,"北見市,",その他,"数値撮影(デジタル),数値図化","25,,2500","10KM2,0.37KM2","北海道オホーツク総合振興局 
助言　　　H24.7.3  A0151","日本データーサービス株
式会社 ","H24.7.9 
H24.8.31",,
北海道,"遠別町,",その他,基準点測量,３級,6point,"北海道留萌振興局 
助言　　　H24.7.3  A0152","株式会社ルーラルエンジ
ニア ","H24.6.29 
H25.1.18",,
北海道,"広尾町,",その他,"基準点測量,基準点測量","１級,,３級","1point,3point","北海道十勝総合振興局 
助言　　　H24.7.3  A0153","株式会社シー・イー・
サービス ","H24.7.5 
H24.11.30",,
北海道,"美瑛町,",その他,基準点測量,１級,1point,"北海道美瑛町 
助言　　　H24.7.3  A0154",株式会社日興ジオテック ,"H24.4.1 
H24.10.20",,
北海道,"別海町,",その他,"基準点測量,基準点測量","２級,,３級","11point,19point","北海道根室振興局 
助言　　　H24.7.5  A0155",岩浅測量設計有限会社 ,"H24.6.30 
H25.3.6",,
北海道,"千歳市,",その他,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","1point,1point,2point","北海道空知総合振興局 
助言　　　H24.7.5  A0156",ダイシン設計株式会社 ,"H24.6.27 
H24.8.31",,
北海道,"小平町,",その他,"基準点測量,基準点測量","１級,,３級","3point,13point","北海道留萌振興局 
助言　　　H24.7.12  A0157",ダイシン設計株式会社 ,"H24.6.20 
H24.10.30",,
北海道,"下川町,",その他,モノクロ撮影(フィルム),12500,407KM2,"北海道下川町 
助言　　　H24.7.12  A0158",共立航空撮影株式会社 ,"H24.7.2 
H25.2.20",,
北海道,"旭川市,",その他,基準点測量,２級,1point,"北海道開発局旭川開発建設部 
助言　　　H24.7.12  A0159",大成測量設計株式会社    ,"H24.7.3 
H24.9.28",,
北海道,"伊達市,",その他,基準点測量,３級,5point,"北海道胆振総合振興局 
助言　　　H24.7.12  A0160","株式会社香島コンサルタ
ント ","H24.7.2 
H24.11.30",,
北海道,"伊達市,",その他,基準点測量,３級,6point,"北海道胆振総合振興局 
助言　　　H24.7.12  A0161",東日本設計株式会社 ,"H24.7.3 
H24.11.30",,
北海道,"札幌市,",その他,数値図化,2500,213KM2,"北海道札幌市 
助言　　　H24.7.12  A0162","株式会社シン技術コンサ
ル ","H24.6.26 
H24.12.3",,
北海道,"愛別町,",その他,基準点測量,２級,3point,"北海道開発局旭川開発建設部 
助言　　　H24.7.12  A0163","新栄コンサルタント株式
会社 ","H24.7.3 
H24.10.1",,
北海道,"天塩町,",その他,"基準点測量,基準点測量","１級,,３級","3point,15point","北海道開発局留萌開発建設部 
助言　　　H24.7.12  A0164","株式会社山調住建コン
サルタント ","H24.7.6 
H24.8.31",,
北海道,"平取町,",その他,基準点測量,３級,2point,"北海道胆振総合振興局 
助言　　　H24.7.12  A0165",有限会社苫小牧測量社 ,"H24.7.4 
H24.8.30",,
北海道,"足寄町,",その他,"基準点測量,基準点測量,路線測量","２級,,３級,,その他","1point,1point,0.3km","北海道足寄町 
助言　　　H24.7.12  A0166",コスモ測量設計株式会社 ,"H24.7.5 
H24.8.31",,
北海道,"標茶町,",その他,"基準点測量,基準点測量","１級,,２級","2point,1point","北海道開発局釧路開発建設部 
助言　　　H24.7.12  A0167","太平洋総合コンサルタン
ト株式会社 ","H24.6.29 
H24.9.28",,
北海道,"むかわ町,",その他,基準点測量,２級,1point,"北海道開発局室蘭開発建設部 
助言　　　H24.7.12  A0168",日測技研株式会社 ,"H24.7.4 
H24.10.31",,
北海道,"沼田町,",その他,基準点測量,３級,10point,"北海道空知総合振興局 
助言　　　H24.7.12  A0169","株式会社ルーラルエンジ
ニア ","H24.7.4 
H25.3.19",,
北海道,"利尻町,",その他,"基準点測量,基準点測量","１級,,３級","2point,6point","北海道宗谷総合振興局 
助言　　　H24.7.12  A0170",和光技研株式会社 ,"H24.7.4 
H24.12.10",,
北海道,"真狩村,",その他,"基準点測量,基準点測量","３級,,４級","15point,130point","北海道後志総合振興局 
助言　　　H24.7.12  A0171","オオハシコンサルタント
株式会社 ","H24.7.12 
H24.8.31",,
北海道,"当別町,",その他,"基準点測量,基準点測量","３級,,４級","9point,55point","北海道石狩振興局 
助言　　　H24.7.12  A0172",株式会社高崎 ,"H24.7.10 
H24.10.31",,
北海道,"雨竜町,",その他,基準点測量,３級,26point,"北海道空知総合振興局 
助言　　　H24.7.12  A0173","株式会社ルーラルエンジ
ニア ","H24.7.5 
H25.3.19",,
北海道,"雨竜町,",その他,基準点測量,３級,25point,"北海道空知総合振興局 
助言　　　H24.7.12  A0174",株式会社北開測地 ,"H24.7.5 
H25.3.19",,
北海道,"奈井江町,",その他,基準点測量,３級,13point,"北海道空知総合振興局 
助言　　　H24.7.12  A0175","株式会社よしだ設計コン
サルタント ","H24.7.5 
H24.9.30",,
北海道,"奈井江町,",その他,基準点測量,３級,12point,"北海道空知総合振興局 
助言　　　H24.7.12  A0176","株式会社東亜エンジニア
リング ","H24.7.5 
H25.2.20",,
北海道,"北広島市,",その他,基準点測量,３級,1point,"北海道北広島市 
助言　　　H24.7.12  A0177","サン技術コンサルタント
株式会社 ","H24.7.6 
H24.9.28",,
北海道,"赤平市,",その他,"カラー撮影(フィルム),写真地図作成(デジタルオルソ)","10000,,1000","214.96KM2,129.88KM2","北海道赤平市 
助言　　　H24.7.12  A0178","株式会社北海道朝日航
洋 ","H24.7.1 
H24.10.29",,
北海道,"北斗市,七飯町,",その他,"基準点測量,基準点測量","２級,,３級","7point,19point","北海道渡島総合振興局 
助言　　　H24.7.12  A0179","内外エンジニアリング北
海道株式会社 ","H24.7.6 
H25.2.28",,
北海道,"広尾町,",その他,"基準点測量,基準点測量","３級,,１級","11point,3point","北海道十勝総合振興局 
助言　　　H24.7.19  A0180",丸菱測量設計株式会社 ,"H24.7.6 
H25.2.28",,
北海道,"旭川市,",その他,基準点測量,補助基準点（3級）,24point,"国土交通省土地・建設産業局
地籍整備課 
助言　　　H24.7.19  A0181",旭川設計測量株式会社 ,"H24.6.25 
H24.10.9",,
北海道,"旭川市,",その他,基準点測量,補助基準点（3級）,23point,"国土交通省土地・建設産業局
地籍整備課 
助言　　　H24.7.19  A0182","株式会社アサヒ建設コン
サルタント ","H24.6.20 
H24.10.4",,
北海道,"芽室町,",その他,"基準点測量,基準点測量","１級,,３級","2point,2point","北海道十勝総合振興局 
助言　　　H24.7.19  A0183","株式会社安井測量設計
事務所 ","H24.7.7 
H24.10.1",,
北海道,"函館市,",その他,"基準点測量,基準点測量","２級,,３級","2point,7point","北海道渡島総合振興局 
助言　　　H24.7.19  A0184","株式会社開発調査研究
所 ","H24.7.7 
H25.3.21",,
北海道,"小樽市,",その他,基準点測量,３級,2point,"北海道後志総合振興局 
助言　　　H24.7.19  A0185","北海道総合企画コンサ
ルタント株式会社 ","H24.6.20 
H24.9.20",,
北海道,"和寒町,",その他,基準点測量,３級,5point,"北海道上川総合振興局 
助言　　　H24.7.19  A0186","株式会社葵開発コンサ
ル ","H24.7.10 
H24.10.30",,
北海道,"北竜町,",その他,基準点測量,３級,18point,"北海道空知総合振興局 
助言　　　H24.7.19  A0187",株式会社みずほ栄設計 ,"H24.7.10 
H25.3.11",,
北海道,"雨竜町,",その他,基準点測量,３級,29point,"北海道空知総合振興局 
助言　　　H24.7.19  A0188","株式会社創生コンサルタ
ント ","H24.7.10 
H25.3.19",,
北海道,"日高町,",その他,基準点測量,３級,4point,"北海道日高振興局 
助言　　　H24.7.19  A0189","株式会社細道コンサルタ
ント ","H24.7.11 
H25.1.30",,
北海道,"せたな町,",その他,"基準点測量,基準点測量","１級,,３級","8point,15point","北海道檜山振興局 
助言　　　H24.7.19  A0190",株式会社竹田測量設計 ,"H24.7.23 
H25.3.19",,
北海道,"別海町,",その他,基準点測量,３級,4point,"北海道釧路総合振興局 
助言　　　H24.7.19  A0191","株式会社アリヤス設計コ
ンサルタント ","H24.7.12 
H24.9.10   ",,
北海道,"更別村,",その他,基準点測量,３級,11point,"北海道十勝総合振興局 
助言　　　H24.7.19  A0192","平田技術コンサルタント
株式会社 ","H24.7.12 
H24.8.30",,
北海道,"剣淵町,名寄市,士別市,",その他,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","1703.4KM2,1503.9KM2","北海道士別市 
助言　　　H24.7.19  A0193","株式会社シン技術コンサ
ル ","H24.7.4 
H24.12.28",,
北海道,"美唄市,",その他,"基準点測量,路線測量","３級,,","11point,0.87km","北海道空知総合振興局 
助言　　　H24.7.19  A0194","北海道調査補償株式会
社 ","H24.5.22 
H25.2.28",,
北海道,"岩見沢市,",その他,基準点測量,３級,1point,"北海道空知総合振興局 
助言　　　H24.7.19  A0195",株式会社カバト技研 ,"H24.5.22 
H24.12.20",,
北海道,"岩見沢市,",その他,基準点測量,３級,14point,"北海道空知総合振興局 
助言　　　H24.7.19  A0196","株式会社香島コンサルタ
ント ","H24.7.11 
H25.2.20",,
北海道,"秩父別町,",その他,基準点測量,３級,8point,"北海道空知総合振興局 
助言　　　H24.7.19  A0197",北海航測株式会社 ,"H24.7.12 
H24.12.10",,
北海道,"西興部村,",その他,基準点測量,１級,1point,"北海道開発局網走開発建設部 
助言　　　H24.7.19  A0198","サン技術コンサルタント
株式会社 ","H24.7.12 
H24.12.5",,
北海道,"音更町,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,5point,9point","北海道開発局帯広開発建設部 
助言　　　H24.7.19  A0199","株式会社安井測量設計
事務所 ","H24.7.13 
H24.9.13",,
北海道,"新十津川町,",その他,"基準点測量,基準点測量","１級,,３級","2point,1point","北海道空知総合振興局 
助言　　　H24.7.19  A0200",コスモ測量設計株式会社 ,"H24.7.23 
H24.8.31",,
北海道,"根室市,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","北海道開発局釧路開発建設部 
助言　　　H24.7.19  A0201",有限会社柴田測量社 ,"H24.7.12 
H24.10.31",,
北海道,"更別村,",その他,基準点測量,３級,11point,"北海道十勝総合振興局 
助言　　　H24.7.19  A0202",新和測量株式会社 ,"H24.6.13 
H24.12.20",,
北海道,"芦別市,",その他,基準点測量,３級,78point,"北海道空知総合振興局 
助言　　　H24.7.19  A0203","株式会社ルーラルエンジ
ニア ","H24.7.13 
H25.3.19",,
北海道,"岩見沢市,",その他,基準点測量,３級,13point,"北海道空知総合振興局 
助言　　　H24.7.19  A0204","株式会社帝国設計事務
所 ","H24.7.11 
H24.12.20",,
北海道,"湧別町,",その他,"モノクロ撮影(フィルム),水準測量,数値図化,空中三角測量","10000,,簡級,,1000,,","21.16KM2,16km,0.82KM2,10point","北海道開発局網走開発建設部
北見農業事務所 
助言　　　H24.7.19  A0205",株式会社ユニテック ,"H24.7.14 
H24.10.19",,
北海道,"倶知安町,ニセコ町,長万部町,北斗市,",鉄道計画,数値図化,500,1KM2,"鉄道建設・運輸施設整備支援
機構鉄道建設本部北海道新幹
線建設局 
助言　　　H24.7.23  A0206",アジア航測株式会社 ,"H24.7.11 
H24.12.10",,
北海道,"赤井川村,仁木町,厚沢部町,小樽市,",その他,数値図化,1000,5.52KM2,"鉄道建設・運輸施設整備支援
機構鉄道建設本部北海道新幹
線建設局 
助言　　　H24.7.23  A0207",アジア航測株式会社 ,"H24.7.11 
H24.12.10",,
北海道,"長沼町,",その他,"基準点測量,基準点測量","３級,,４級","2point,18point","北海道開発局札幌開発建設部 
助言　　　H24.7.20  A0208","明成コンサルタント株式
会社 ","H24.7.13 
H24.10.15",,
北海道,"北竜町,",その他,基準点測量,３級,22point,"北海道空知総合振興局 
助言　　　H24.7.20  A0209",扇コンサル株式会社 ,"H24.7.23 
H24.11.30",,
北海道,"南富良野町,",その他,基準点測量,１級,5point,"北海道上川総合振興局 
助言　　　H24.7.20  A0210",藤井測量設計株式会社 ,"H24.7.14 
H24.10.25",,
北海道,"弟子屈町,",その他,"水準測量,路線測量","４級,,","1.15km,1.15km","北海道釧路総合振興局 
助言　　　H24.7.20  A0211",株式会社プラテック ,"H24.7.5 
H25.1.10",,
