都道府県名,測量地域,測量目的,測量種別,縮尺･等級,事業量,計画機関,作業機関,自至時期,2018.01.14修正,
京都府,"京都市,向日市,",道路台帳,"基準点,基準点,水準,数値図化","2級,,4級,,3級,,500","8point,139point,7.8km,0.5KM2","近畿地方整備局京都国道事務所
助言H16.8.31F0127",内外エンジニアリング(株),"H16.7.31
H17.2.25",,
京都府,"笠置町,",砂防計画,基準点,3級,2point,"京都府山城南土木事務所
助言H16.9.2F0132",中村建設コンサルタント(株),"H16.8.12
H16.9.30",,
京都府,"大江町,",総合計画,"座標変換,数値図修正","1000,,1000","37.0KM2,37.0KM2","京都府大江町
助言H16.9.6F0135",(株)パスコ,"H16.7.13
H17.2.28",,
京都府,"木津町,精華町,",道路台帳,"基準点,基準点,水準,カラー撮影,数値図化,空三","2級,,4級,,3級,,5000,,500,,","9point,135point,7.7km,14.1KM2,0.4KM2,17M","近畿地方整備局京都国道事務所
助言H16.9.9F0141",アジア航測(株),"H16.7.28
H17.3.4",,
京都府,"長岡京市,",古墳調査,"基準点,基準点,水準,平板","3級,,4級,,3級,,100","3point,31point,0.7km,0.1KM2","京都府長岡京市
助言H16.9.15F0144",(株)柳土木設計事務所,"H16.9.21
H17.3.18",,
京都府,"大山崎町,",都市計画,"カラー撮影,写測修正,座標変換","12500,,2500,,2500","22.4KM2,6.0KM2,6.0KM2","京都府大山崎町
助言H16.9.22F0150",(株)かんこう,"H16.9.17
H17.3.25",,
京都府,"京都市,",都市計画,数値図修正,2500,131.1KM2,"京都府京都市
助言H16.10.4F0159",昭和(株),"H16.8.20
H17.3.31",,
京都府,"亀岡市,",土地区画整理,"座標変換,基準点,基準点,地上数値法","2級,,3級,,4級,,500","1point,3point,33point,0.1KM2","亀岡市土田東土地区画整理組合
助言H16.10.8F0174",(株)サンワコン,"H16.10.10
H16.11.30",,
京都府,"精華町,",管理地調査,基準点,2級,2point,"大阪防衛施設局
助言H16.11.29F0238",ワークェンジニアリング(株),"H16.10.1
H17.3.11",,
京都府,"福知山市,舞鶴市,宮津市,大江町,",河川改修計画,"その他,カラー撮影,数値図化,写真図","航空レーザ,,10000,,2500,,2500","37.6KM2,37.6KM2,37.6KM2,37.6KM2","近畿地方整備局福知山河川国道
事務所
助言H16.12.20F0252",アジア航測(株),"H16.10.29
H17.3.20",,
京都府,"瑞穂町,",ほ場整備,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","3point,5point,42point,0.1KM2","独立行政法人緑資源機構近畿北陸
整備局南丹建設事業所
助言H16.12.21F0260",(株)三和技術コンサルタント,"H16.11.4
H17.3.15",,
京都府,"福知山市,",土地区画整理,"座標変換,基準点,基準点,地上数値法","2級,,3級,,4級,,500","7point,24point,0.1KM2","福知山市砂子池土地区画整理組合
助言H17.1.11F0288",(株)サンワコン,"H16.9.1
H17.3.31",,
京都府,"八幡市,京田辺市,",道路台帳,"基準点,基準点,カラー撮影,数値図化","3級,,4級,,4000,,500","10point,40point,1.9KM2,0.3KM2","近畿地方整備局浪速国道事務所
助言H17.1.13F0289",アジア航測(株),"H16.10.30
H17.3.10",,
京都府,"城陽市,",総合計画,"基準点,水準","3級,,2級","2point,1.8km","京都府城陽市
助言H17.1.24F0303",(株)パスコ,"H17.1.13
H17.3.31",,
京都府,"京都市,向日市,長岡京市,大山崎町,",地盤変動調査,水準,１級,33.4km,"京都府
助言H17.1.20F0344",(株)GIS関西,"H17.2.28
H17.3.28",,
京都府,"京都市,京北町,",消防局関達データ更新業務,カラー撮影,10000,1078.7KM2,"京都府京都市
助言H17.2.3F0351",アジア航測(株),"H16.12.11
H17.3.31",,
京都府,"福知山市,",土地改良,基準点,2級,2point,"京都府福知山市
助言H17.2.3F0353",(株)ウェスコ,"H16.11.5
H17.3.25",,
京都府県境兵庫県,"福知山市,県境柏原町,",道路計画,"カラー撮影,数値図化","8000,,1000",",1.6KM2","兵庫県丹波県民局
助言H17.2.3F0357",(株)かんこう,"H16.12.28
H17.3.25",,
京都府,"亀岡市,",ほ場整備,"座標変換,座標変換,基準点,地上数値法","2級,,3級,,3級,,500","6point,37point,25point,0.4KM2","京都府南丹土地改良事務所
助言H17.2.14F0361",(株)ケーシック,"H16.10.9
H17.3.11",,
京都府,"宇治市,",道路計画,"基準点,基準点,基準点,水準,路線","2級,,3級,,4級,,4級,,","4point,3point,17point,2.0km,0.9km","京都府山城北土木事務所
助言H17.2.9F0363",(株)ュニオン土木設計,"H17.3.1
H17.7.31",,
京都府,"精華町,",土地区画整理,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","3point,8point,80point,0.2KM2","京都府精華町
助言H17.2.14F0373",(株)サンワコン,"H16.12.16
H17.3.31",,
京都府,"舞鶴市,",土地区画整理,"基準点,基準点","2級,,3級","2point,6point","京都府舞鶴市
助言H17.2.21F0375",エース都市設計(株),"H16.11.26
H17.5.31",,
京都府,"京丹後市,",道路計画,"基準点,基準点,水準,水準","１級,,2級,,１級,,2級","１point,5point,3.0km,3.0km","京都府丹後土木事務所
助言H17.2.28F0376",(株)京都イングス,"H16.11.2
H17.3.31",,
京都府,"八木町,",ほ場整備,基準点,3級,4point,"京都府南丹土地改良事務所
助言H17.3.8F0388",(株)片山測量設計事務所,"H16.12.14
H17.3.31",,
京都府,"福知山市,",都市計画･道路台帳,"数値図化,数値図化","1000,,2500","0.1KM2,2.9KM2","京都府福知山市
助言H17.3.8F0392",国際航業(株),"
H17.2.25

H17.3.31",,
京都府,"亀岡市,丹波町,日吉町,瑞穂町,",砂防計画,数値図化,2500,53.8KM2,"京都府南丹土木事務所
助言H17.3.8F0393",(株)かんこう,"H16.10.21
H17.3.25",,
京都府,"山城町,",砂防計画,基準点,3級,2point,"京都府山城南土木事務所
助言H17.3.9F0396",(株)望月測量設計事務所,"H17.3.9
H17.3.25",,
京都府,"亀岡市,",土地改良,基準点,2級,3point,"京都府南丹土地改良事務所
助言H17.3.10F0399",(株)萩原測量設計事務所,"H17.3.5
H17.3.31",,
京都府,"美山町,",砂防計画,数値図化,2500,"7point,24point,0.1KM2","京都府南丹土木事務所
助言H17.3.18F0431",(株)パスコ,"H17.3.3
H17.3.25",,
京都府,"亀岡市,",土地改良,"基準点,地上数値法","3級,,500","4point,0.1KM2","京都府亀岡市
助言H17.3.22F0432",(株)セイブ,"H17.2.2
H17.3.25",,
京都府,"山城町,",都市計画,"既成図数値化,座標変換","2500,,2500","9.0KM2,9.0KM2","京都府山城町
助言H17.3.29F0445",(株)パスコ,"H17.3.16
H17.3.31",,
京都府,"久御山町,",水道連絡管工事,基準点,3級,6point,"京都府営水道事務所
助言H17.3.31F0451",南城測量設計(株),"H17.3.25
H17.5.31",,
大阪府,"富田林市,",道路台帳,基準点,2級,6point,"富田林市
助言H16.4.8F0004",朝日航洋(株),"H16.1.23
H16.5.12",,
大阪府,"豊中市,",座標変換,座標変換,3級,16point,"独立行政法人都市再生機構西日本
支社
助言H16.4.27F0014",(株)キクチコンサルタント,"H16.4.7
H16.5.20",,
大阪府,"豊中市,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","6point,50point,0.1KM2","豊中市少路南土地区画整理組合
助言H16.5.7F0016",昭和(株),"H16.6.1
H17.3.31",,
大阪府,"茨木市,",道路台帳,"撮影,数値図化,数値図修正","4000,,500,,500","15.8KM2,9.2KM2,5.2KM2","大阪府茨木市
助言H16.5.17F0022",アジア航測(株),"H16.5.13
H17.3.24",,
大阪府,"富田林市,",道路台帳,"基準点,基準点,基準点","１級,,2級,,3級","5point,10point,15point","大阪府富田林市
助言H16.7.2F0045",国際航業(株),"H16.7.2
H16.8.20",,
大阪府,"藤井寺市,",下水処理場管理,"基準点,基準点","2級,,3級","1point,4point","大阪府南部流域下水道事務所
助言H16.7.13F0066",(株)システムサーベィ,"H16.7.13
H16.11.30",,
大阪府,"寝屋川市,",座標変換及び総合計画,"座標変換,基準点,座標変換","１級,,１級,,500","11point,8point,24.7KM2","大阪府寝屋川市
助言H16.7.23F0082",(株)八州,"
H16.7.15

H17.3.31",,
大阪府,"美原町,",総合計画,基準点,2級,17point,"大阪府美原町
助言H16.8.4F0091",写測エンジニアリング(株),"H16.8.10
H16.11.20",,
大阪府,"富田林市,",不動産登記法第17条地図作製,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","3point,9point,80point,0.1KM2","大阪法務局
助言H16.8.4F0092",(有)トーテック,"
H16.7.29

H16.8.31",,
大阪府,"大阪狭山市,",下水道計画,"基準点,基準点","2級,,3級","1point,2point","大阪府南部流域下水道事務所
助言H16.8.9F0097",城南測量設計(株),"H16.7.2
H16.11.28",,
大阪府,"豊中市,",土地区画整理,"基準点,基準点,地上数値法","3級,,4級,,500","4point,41point,0.1KM2","豊中市西泉丘土地区画整理組合
助言H16.8.10F0101",(株)アーバンェース,"H16.8.20
H17.3.20",,
大阪府,"堺市,",土地区画整理,"基準点,地上数値法","4級,,500","100point,0.1KM2","堺市長曽根土地区画整理組合
助言H16.8.13F0105",(株)オオバ,"H16.7.12
H17.3.31",,
大阪府,"阪南市,",都市計画,"座標変換,カラー撮影,数値図修正","2500,,12500,,2500","36.1KM2,11.6KM2,1.8KM2","大阪府阪南市
助言H16.8.16F0113",(株)かんこう,"H16.7.25
H17.3.31",,
大阪府,"大阪市,守口市,門真市,東大阪市,",座標変換･道路計画,"座標変換,座標変換,カラー撮影,数値図化,数値図修正,数値図修正","1000,,2500,,8000,,1000,,1000,,2500","6.5KM2,47.5KM2,47.5KM2,3.6KM2,6.5KM2,47.5KM2","近畿地方整備局近畿幹線道路調査
事務所
助言H16.8.23F0120",(株)かんこう,"H16.8.4
H16.11.30",,
大阪府,"阪南市,岬町,",道路計画,"基準点,カラー撮影,写測図化,空三,平板,平板","３級,,4000,,500,,,,500,,200","7point,24point,0.1KM2","近畿地方整備局浪速国道事務所
助言H16.8.26F0123",(株)かんこう,"H16.7.21
H16.10.31",,
大阪府,"大阪市,",道路台帳,基準点,3級,79point,"大阪府大阪市
助言H16.8.31F0128",(株)GIS関西,"H16.8.30
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,3級,123point,"大阪府大阪市
助言H16.8.31F0129",写測エンジニアリング(株),"H16.8.30
H17.3.31",,
大阪府,"高槻市,",総合計画,基準点,3級,3point,"大阪府高槻市
助言H16.9.9F0139",(株)フジコー,"H16.9.7
H16.12.25",,
大阪府,"柏原市,",公園台帳,"基準点,平板","１級,,250","9point,0.1KM2","大阪府柏原市
助言H16.9.15F0145",(株)パスコ,"H16.9.6
H17.3.25",,
大阪府,"大阪市,",地盤変動調査,水準,2級,40.1km,"大阪府西大阪治水事務所
助言H16.9.29F0158",大阪測量(株),"H16.10.1
H16.11.30",,
大阪府,"阪南市,",道路台帳,"基準点,基準点,基準点,カラー撮影,数値図化,空三","１級,,3級,,4級,,4000,,500,,","4point,14point,53point,6.0KM2,0.4KM2,10M","近畿地方整備局浪速国道事務所
助言H16.10.4F0166",アジア航測(株),"H16.7.23
H17.3.10",,
大阪府,"茨木市,",総合計画,"基準点,基準点,座標変換","１級,,2級,,2級","20point,134point,44point","大阪府茨木市
助言H16.10.4F0168",(株)パスコ,"H16.9.1
H17.3.25",,
大阪府,"藤井寺市,",総合計画,基準点,2級,14point,"大阪府藤井寺市
助言H16.10.7F0169",(株)ワールド,"H16.10.7
H17.3.25",,
大阪府,"堺市,美原町,",座標変換,座標変換,2500,150.0KM2,"大阪府堺市
助言H16.10.18F0180",アジア航測(株),"H16.10.5
H17.3.31",,
大阪府,"八尾市,",道路計画,基準点,3級,2point,"近畿地方整備局大阪国道事務所
助言H16.10.18F0183",(有)ユニティ,"H16.10.18
H16.10.29",,
大阪府,"大阪市,堺市,岸和田市,豊中市,池田市,泉大津市,高槻市,貝塚市,守口市,枚方市,茨木市,八尾市,泉佐野市,寝屋川市,和泉市,箕面市,柏原市,門真市,高石市,泉南市,",道路台帳,"基準点,基準点,カラー撮影,数値図修正,座標変換,地上数値法","３級,,４級,,4000,,500,,500,,500","14point,116point,194.9KM2,2.1KM2,2.1KM2,0.1KM2","近畿地方整備局大阪国道事務所
助言H16.10.19F0184",(株)パスコ,"H16.10.7
H17.3.31",,
大阪府,"大阪市,",境界確定,基準点,3級,4point,"独立行政法人都市再生機構西日本
支社
助言H16.10.25F0192",(有)井伊測量設計事務所,"H16.10.20
H16.10.31",,
大阪府,"堺市,",座標変換,"座標変換,座標変換","3級,,4級","6point,30point","堺市鳳西土地区画整理組合
助言H16.11.8F0201",阪和新都市設計(株),"H16.10.20
H17.2.25",,
大阪府,"大阪市,",道路台帳,基準点,4級,"7point,24point,0.1KM2","大阪府大阪市
助言H16.11.9F0209",(株)GIS関西,"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0210",写測エンジニアリング(株),"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0211",(株)かんこう,"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0212",南海カツマ(株),"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0213",(株)八州,"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0214",(株)フオックス,"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0215","(株)サンョーナイスコーポレー
ション","H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0216",(株)東和技研,"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0217",(株)ケーシック,"H16.8.27
H17.3.31",,
大阪府,"大阪市,",道路台帳,基準点,4級,120point,"大阪府大阪市
助言H16.11.9F0218",第一測量設計(株),"H16.8.27
H17.3.31",,
大阪府,"高槻市,",ほ場整備,"基準点,基準点","2級,,3級","2point,6point","大阪府
助言H16.11.17F0223",(株)シー･エム･シー,"H16.11.16
H17.3.15",,
大阪府,"熊取町,",河川管理,"既成図数値化,座標変換,数値図化","500,,500,,1000","0.8KM2,0.7KM2,0.8KM2","大阪府熊取町
助言H16.11.24F0232",国際航業(株),"H16.7.5
H17.2.28",,
大阪府,"大阪市,",地盤変動調査,水準,3級,7.3km,"独立行政法人水資源機構関西支社
助言H16.12.6F0247",(株)新洲,"H16.11.18
H17.1.17",,
大阪府,"豊中市,",道路台帳,"基準点,数値図修正","4級,,500","72point,0.1KM2","大阪府豊中市
助言H16.12.13F0251",(株)GIS関西,"H16.12.13
H17.3.31",,
大阪府,"藤井寺市,",地理情報システム,"座標変換,カラー撮影,数値図修正,写真図","500,,4000,,500,,500","8.9KM2,13.6KM2,8.9KM2,8.9KM2","大阪府藤井寺市
助言H16.12.20F0254",(株)ワールド,"H16.11.12
H17.3.28",,
大阪府,"高槻市,",下水道計画,"水準,","2級,,","96.0km,72point","大阪府高槻市
助言H16.12.21F0267",(株)パスコ,"H16.11.24
H17.3.25",,
大阪府,"茨木市,",固定資産,カラー撮影,8000,158.3KM2,"大阪府茨木市
助言H17.1.5F0272",(株)パスコ,"H16.12.21
H17.2.28",,
大阪府,"富田林市,",総合計画,"カラー撮影,ディジタルオルソ","8000,,1000","39.7KM2,39.6KM2","大阪府富田林市
助言H17.1.5F0276",(株)日建技術コンサルタント,"H16.12.20
H17.3.18",,
大阪府,"高槻市,",固定資産,"カラー撮影,ディジタルオルソ","5000,,500","105.3KM2,105.3KM2","大阪府高槻市
助言H17.1.5F0277",(株)ワールド,"H16.12.15
H17.3.23",,
大阪府,"河内長野市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","2point,5point,45point","大阪府河内長野市
助言H17.1.6F0280",(株)フオックス,"H17.1.6
H17.3.25",,
大阪府,"河内長野市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","1point,4point,20point","大阪府河内長野市
助言H17.1.11F0292",(株)関西測量設計,"H17.1.6
H17.3.25",,
大阪府,"岬町,",総合計画,"基準点,基準点","１級,,2級","5point,8point","大阪府岬町
助言H17.1.13F0293",(株)三栄測量設計,"H16.10.28
H17.3.31",,
大阪府,"大阪市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","7point,24point,0.1KM2","土地･水資源局国土調査課
助言H17.1.21F0307",(株)日建技術コンサルタント,"H16.10.8
H17.3.23",,
大阪府,"大阪市,",地籍調査,基準点,街区多角点,1.5KM2,"土地･水資源局国土調査課
助言H17.1.21F0308",(株)淀川アクテス,"H16.10.8
H17.1.7",,
大阪府,"大阪市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","9.3KM2,9.1KM2","土地･水資源局国土調査課
助言H17.1.21F0309","本州コンサルタント(株)
(株)キュートク","H16.10.8
H17.1.31",,
大阪府,"大阪市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","13.0KM2,11.7KM2","土地･水資源局国土調査課
助言H17.1.21F0310",テクノス(株),"H16.10.8
H17.2.28",,
大阪府県境兵庫県,"大阪市,豊中市,県境尼崎市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","3.3KM2,3.6KM2","土地･水資源局国土調査課
助言H17.1.21F0311",(株)サンコム,"H16.10.8
H17.2.7",,
