都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
北海道,"上士幌町,",その他,基準点測量,３級,9point,"北海道上士幌町 
助言　　　H25.7.12  A0142","北王コンサルタント株式
会社 ","H25.7.6 
H25.11.29",,
北海道,"安平町,",その他,"基準点測量,基準点測量,基準点測量","１級,,２級,,４級","1point,2point,30point","北海道開発局室蘭開発建設部 
助言　　　H25.7.11  A0143","北王コンサルタント株式
会社 ","H25.7.10 
H25.11.11",,
北海道,"音更町,",その他,"基準点測量,基準点測量","１級,,３級","6point,5point","北海道開発局帯広開発建設部 
助言　　　H25.7.12  A0144","大開技術コンサルタント
株式会社 ","H25.7.22 
H25.8.20",,
北海道,"共和町,",その他,"基準点測量,基準点測量","１級,,３級","1point,4point","北海道共和町 
助言　　　H25.7.11  A0145","株式会社シー・イー・
サービス ","H24.4.25 
H25.11.29",,
北海道,"音威子府村,",その他,"基準点測量,基準点測量","２級,,３級","4point,2point","北海道開発局旭川開発建設部 
助言　　　H25.7.16  A0146","東光コンサルタント株式
会社 ","H25.7.4 
H26.2.13",,
北海道,"幌加内町,中川町,音威子府村,美深町,剣淵町,当麻町,",その他,"基準点測量,基準点測量","１級,,２級","1point,9point","北海道開発局旭川開発建設部 
助言　　　H25.7.16  A0147","株式会社イズム・グリー
ン ","H25.7.8 
H25.10.29",,
北海道,"積丹町,",その他,基準点測量,３級,3point,"北海道後志総合振興局 
助言　　　H25.7.16  A0149","株式会社ビバリー設計事
務所 ","H25.7.11 
H25.9.30",,
北海道,"余市町,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","北海道後志総合振興局 
助言　　　H25.7.16  A0150",エイコー技研株式会社 ,"H25.7.11 
H25.8.15",,
北海道,"上ノ国町,",その他,基準点測量,３級,3point,"北海道上ノ国町 
助言　　　H25.7.16  A0151","有限会社上林測量設計
事務所 ","H25.7.11 
H25.9.30",,
北海道,"蘭越町,",その他,基準点測量,３級,15point,"北海道後志総合振興局 
助言　　　H25.7.16  A0152","株式会社よしだ設計コン
サルタント ","H25.7.11 
H26.1.30",,
北海道,"深川市,",その他,基準点測量,３級,12point,"北海道空知総合振興局 
助言　　　H25.7.22  A0153","株式会社ルーラルエンジ
ニア ","H25.7.4 
H25.12.18",,
北海道,"岩見沢市,",その他,基準点測量,３級,23point,"北海道空知総合振興局 
助言　　　H25.7.22  A0154","株式会社ルーラルエンジ
ニア ","H25.7.5 
H26.2.10",,
北海道,"滝川市,",その他,基準点測量,３級,17point,"北海道空知総合振興局 
助言　　　H25.7.22  A0155","株式会社よしだ設計コン
サルタント ","H25.7.22 
H25.11.30",,
北海道,"札幌市,",その他,"モノクロ撮影(フィルム),水準測量,数値図化,空中三角測量","8000,,簡級,,1000,,","16.5KM2,4.4km,0.54KM2,12point","北海道空知総合振興局 
助言　　　H25.7.22  A0156",和光技研株式会社 ,"H25.7.6 
H26.3.20",,
北海道,"南幌町,",その他,基準点測量,３級,13point,"北海道空知総合振興局 
助言　　　H25.7.25  A0157","株式会社東亜エンジニア
リング ","H25.7.6 
H25.9.30",,
北海道,"南幌町,",その他,基準点測量,３級,5point,"北海道空知総合振興局 
助言　　　H25.7.25  A0158   ","株式会社創生コンサルタ
ント ","H25.7.6 
H26.1.10",,
北海道,"深川市,",その他,"基準点測量,路線測量","３級,,","8point,1.54km","北海道空知総合振興局 
助言　　　H25.7.25  A0159","株式会社アース設計事
務所 ","H25.6.4 
H26.3.10",,
北海道,"奈井江町,",その他,基準点測量,３級,7point,"北海道空知総合振興局 
助言　　　H25.7.25  A0160",株式会社本山測量設計 ,"H25.7.5 
H25.8.20",,
北海道,"深川市,",その他,"基準点測量,基準点測量","２級,,３級","1point,6point","北海道空知総合振興局 
助言　　　H25.12.18  A0161",ダイシン設計株式会社 ,"H25.7.10 
H26.3.10",,
北海道,"由仁町,",その他,"基準点測量,基準点測量","３級,,４級","23point,58point","北海道空知総合振興局 
助言　　　H25.7.25  A0162","岩見沢測量設計株式会
社 ","H25.7.10 
H26.2.28",,
北海道,"奈井江町,",その他,"基準点測量,基準点測量","３級,,４級","32point,98point","北海道空知総合振興局 
助言　　　H25.7.25  A0163",明和測量工業株式会社 ,"H25.7.22 
H26.2.27",,
北海道,"岩見沢市,",その他,基準点測量,３級,15point,"北海道空知総合振興局 
助言　　　H25.8.2  A0164","株式会社ルーラルエンジ
ニア ","H25.7.10 
H26.3.10",,
北海道,"深川市,",その他,基準点測量,３級,10point,"北海道空知総合振興局 
助言　　　H25.8.2  A0165",技研測量設計株式会社 ,"H25.7.11 
H26.3.10",,
北海道,"札幌市,",その他,"基準点測量,基準点測量","１級,,３級","3point,11point","北海道開発局札幌開発建設部
札幌河川事務所 
助言　　　H25.8.2  A0166",日測技研株式会社 ,"H25.7.22 
H25.12.24",,
北海道,"北竜町,",その他,"基準点測量,路線測量","３級,,","29point,6.03km","北海道空知総合振興局 
助言　　　H25.8.2  A0167","株式会社ルーラルエンジ
ニア ","H25.7.11 
H25.11.29",,
北海道,"別海町,",その他,基準点測量,３級,4point,"北海道開発局釧路開発建設部 
助言　　　H25.7.22  A0168",株式会社ズコーシャ ,"H25.7.6 
H26.1.22",,
北海道,"鹿追町,",その他,基準点測量,２級,1point,"北海道開発局帯広開発建設部 
助言　　　H25.7.22  A0169",株式会社ズコーシャ ,"H25.7.9 
H26.1.31",,
北海道,"北見市,",基準点管理,基準点測量,３級,1point,"北海道北見市 
助言　　　H25.7.22  A0170","株式会社山腰測量設計
事務所 ","H25.1.20 
H25.2.28",,
北海道,"北見市,",その他,"基準点測量,基準点測量","１級,,３級","1point,8point","北海道オホーツク総合振興局 
助言　　　H25.7.22  A0171","株式会社アース設計事
務所 ","H25.7.12 
H26.2.17",,
北海道,"別海町,",その他,基準点測量,２級,5point,"北海道土地改良事業団体連合
会 
助言　　　H25.7.22  A0172","北海道土地改良事業団
体連合会 ","H25.7.22 
H26.3.31",,
北海道,"北見市,",その他,"基準点測量,水準測量,数値撮影(デジタル),数値図化(同時調整含む),航空レーザ測量","３級,,３級,,10,,1000,,1000（1mグリッド）","3point,3.2km,2.7KM2,0.145KM2,2.7KM2","北海道オホーツク総合振興局 
助言　　　H25.7.22  A0173",北海航測株式会社 ,"H25.6.26 
H25.11.20",,
北海道,"奈井江町,",その他,基準点測量,３級,8point,"北海道空知総合振興局 
助言　　　H25.8.2  A0174","やまざきコンサルタント株
式会社 ","H25.7.12 
H26.2.20",,
北海道,"月形町,",その他,基準点測量,３級,13point,"北海道空知総合振興局 
助言　　　H25.8.2  A0175",株式会社北開測地 ,"H25.7.13 
H26.2.20",,
北海道,"妹背牛町,",その他,"基準点測量,基準点測量","３級,,３級（標高補正）","14point,3point","北海道空知総合振興局 
助言　　　H25.8.5  A0176","上島技術コンサルタント
株式会社 ","H25.7.12 
H26.3.20",,
北海道,"秩父別町,",その他,基準点測量,３級,9point,"北海道空知総合振興局 
助言　　　H25.8.5  A0177","株式会社アース設計事
務所 ","H25.7.13 
H26.3.10",,
北海道,"蘭越町,",その他,基準点測量,３級,22point,"北海道後志総合振興局 
助言　　　H25.7.19  A0178","株式会社香島コンサルタ
ント ","H25.7.16 
H26.1.30",,
北海道,"栗山町,",その他,基準点測量,３級,10point,"北海道空知総合振興局 
助言　　　H25.8.6  A0179","株式会社香島コンサルタ
ント ","H25.7.12 
H26.2.28",,
北海道,"三笠市,",その他,基準点測量,１級,2point,"北海道開発局札幌開発建設部 
助言　　　H25.8.5  A0180",HRS株式会社 ,"H25.6.20 
H25.11.29",,
北海道,"南富良野町,",その他,基準点測量,３級,1point,"北海道上川総合振興局 
助言　　　H25.7.23  A0181",株式会社ケント技研 ,"H25.7.16 
H25.10.30",,
北海道,"幌加内町,",その他,基準点測量,２級,4point,"北海道上川総合振興局 
助言　　　H25.7.23  A0182","株式会社篠田測量事務
所 ","H25.7.12 
H25.9.30",,
北海道,"稚内市,",その他,基準点測量,２級,1point,"北海道宗谷総合振興局 
助言　　　H25.7.23  A0183","北裕建設コンサルタント
株式会社 ","H25.7.15 
H25.10.18",,
北海道,"名寄市,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","北海道上川総合振興局 
助言　　　H25.7.23  A0184","北武コンサルタント株式
会社 ","H25.7.29 
H26.3.20",,
北海道,"中川町,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","北海道上川総合振興局 
助言　　　H25.7.23  A0185","株式会社サッポロ・エン
ジニヤーズ ","H25.6.21 
H26.3.20",,
北海道,"芦別市,",河川計画,基準点測量,３級,3point,"北海道空知総合振興局 
助言　　　H25.8.6  A0186","三和開発サービス株式
会社 ","H25.7.11 
H25.9.20",,
北海道,"北竜町,",その他,基準点測量,３級,18point,"北海道空知総合振興局 
助言　　　H25.8.6  A0187","株式会社香島コンサルタ
ント ","H25.7.13 
H26.3.10",,
北海道,"幕別町,",その他,"基準点測量,基準点測量","１級,,３級","6point,17point","北海道十勝総合振興局 
助言　　　H25.7.22  A0188",東和工研株式会社 ,"H25.7.13 
H25.10.30",,
北海道,"滝上町,",その他,"基準点測量,基準点測量","２級,,３級","8point,6point","北海道オホーツク総合振興局 
助言　　　H25.7.22  A0189",株式会社ムラコシ ,"H25.7.23 
H25.10.30",,
北海道,"津別町,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","北海道オホーツク総合振興局 
助言　　　H25.7.22  A0190","有限会社山田測量設計
社 ","H25.7.23 
H25.9.30",,
北海道,"新十津川町,",その他,基準点測量,３級,9point,"北海道空知総合振興局 
助言　　　H25.7.22  A0191","株式会社創生コンサルタ
ント ","H25.7.4 
H26.2.10",,
北海道,"深川市,",その他,基準点測量,３級,21point,"北海道空知総合振興局 
助言　　　H25.8.7  A0192",嵯峨測量設計株式会社 ,"H25.7.17 
H26.3.10",,
北海道,"美唄市,",その他,"基準点測量,基準点測量","３級,,４級","58point,182point","北海道空知総合振興局 
助言　　　H25.8.5  A0193","株式会社極東コンサルタ
ント ","H25.7.17 
H26.2.28",,
北海道,"札幌市,江別市,",その他,"基準点測量,基準点測量","２級,,３級","1point,25point","北海道開発局札幌開発建設部 
助言　　　H25.8.7  A0194",株式会社佐川測量社 ,"H25.8.20 
H26.1.23",,
北海道,"帯広市,",その他,"基準点測量,基準点測量","１級,,３級","7point,7point","北海道開発局帯広開発建設部 
助言　　　H25.7.22  A0195","大開技術コンサルタント
株式会社 ","H25.7.22 
H25.8.30",,
北海道,"士幌町,",その他,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","1point,1point,3point","北海道開発局帯広開発建設部 
助言　　　H25.7.22  A0196","株式会社三祐コンサルタ
ンツ ","H25.7.17 
H26.1.28",,
北海道,"新得町,",その他,"基準点測量,基準点測量","１級,,３級","2point,2point","北海道十勝総合振興局 
助言　　　H25.7.22  A0197",株式会社中央エンジニア ,"H25.7.17 
H25.9.30",,
北海道,"岩見沢市,",その他,基準点測量,３級,18point,"北海道空知総合振興局 
助言　　　H25.8.7  A0198","株式会社北海道技術コ
ンサルタント ","H25.7.30 
H25.12.20",,
北海道,"岩見沢市,",その他,"基準点測量,水準測量","３級,,３級","14point,1.3km","北海道空知総合振興局 
助言　　　H25.8.8  A0199",株式会社アイネス ,"H25.7.30 
H25.12.20",,
北海道,"岩見沢市,",その他,"基準点測量,基準点測量,水準測量","３級,,４級,,３級","35point,106point,6.9km","北海道空知総合振興局 
助言　　　H25.8.8  A0200",日測技研株式会社 ,"H25.7.30 
H25.12.20",,
北海道,"岩見沢市,",その他,"数値撮影(デジタル),水準測量,数値図化(同時調整含む)","12,,簡級,,1000","36.15KM2,17.9km,3.34KM2","北海道空知総合振興局 
助言　　　H25.8.8  A0201","株式会社シン技術コンサ
ル ","H25.7.30 
H25.12.20",,
北海道,"長万部町,",その他,"基準点測量,基準点測量","１級,,３級","2point,10point","北海道開発局函館開発建設部
八雲道路事務所 
助言　　　H25.7.25  A0202",月館測量設計株式会社 ,"H25.7.19 
H25.10.25",,
北海道,"新ひだか町,",その他,"基準点測量,基準点測量","２級,,３級","3point,2point","北海道胆振総合振興局 
助言　　　H25.7.25  A0203",沼田測量設計株式会社 ,"H25.7.19 
H25.10.30",,
北海道,"余市町,",その他,"基準点測量,水準測量","２級,,２級","11point,22km","北海道後志総合振興局 
助言　　　H25.7.25  A0204",株式会社ドーコン ,"H25.7.19 
H26.3.20",,
北海道,"むかわ町,",その他,基準点測量,３級,7point,"北海道土地改良事業団体連合
会 
助言　　　H25.7.25  A0205","北海道土地改良事業団
体連合会 ","H25.7.19 
H26.3.31",,
北海道,"倶知安町,",その他,"基準点測量,基準点測量","１級,,３級","1point,2point","北海道後志総合振興局 
助言　　　H25.7.25  A0206","株式会社ルーラルエンジ
ニア ","H25.7.19 
H25.12.10",,
北海道,"京極町,",その他,基準点測量,２級,3point,"北海道後志総合振興局 
助言　　　H25.7.25  A0207","株式会社シン技術コンサ
ル ","H25.7.16 
H25.12.20",,
北海道,"帯広市,",その他,"基準点測量,路線測量","３級,,","10point,1.82km","北海道十勝総合振興局 
助言　　　H25.7.22  A0208","株式会社富士雄設計コ
ンサルタント ","H25.7.18 
H26.2.10",,
北海道,"鹿追町,士幌町,音更町,帯広市,",その他,航空レーザ測量,1000,207.6KM2,"北海道開発局帯広開発建設部 
助言　　　H25.7.22  A0209",北海航測株式会社 ,"H25.6.14 
H25.12.2",,
北海道,"厚沢部町,",その他,基準点測量,１級,3point,"北海道開発局函館開発建設部
江差道路事務所 
助言　　　H25.7.25  A0210","建基コンサルタント株式
会社 ","H25.7.22 
H25.11.13",,
