都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
奈良県,"大和高田市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","12.5,,１０００,,１０００","16.49KM2,16.49KM2,16.49KM2","奈良県大和高田市 
助言　　　H23.12.26  F0299",カンゼ航測株式会社 ,"H23.12.28 
H24.3.31",,
兵庫県,"尼崎市,",都市計画,"カラー撮影(フィルム),直接定位計算,修正測量","１２５００,,２５００,,２５００","18.55KM2,18.55KM2,18.55KM2","兵庫県尼崎市 
助言　　　H23.12.27  F0300",株式会社エイテック ,"H23.12.20 
H24.3.31",,
京都府,"城陽市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","5.5,,５００,,５００","32.74KM2,32.74KM2,32.74KM2","京都府城陽市 
助言　　　H23.12.26  F0301",株式会社パスコ ,"H23.12.22 
H24.3.31",,
大阪府,"豊中市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","6,,１０００,,５００","36.6KM2,36.6KM2,36.6KM2","大阪府豊中市 
助言　　　H23.12.27  F0302",国際航業株式会社 ,"H23.12.22 
H24.3.15",,
京都府,"亀岡市,",その他,"既成図数値化,座標変換,数値図化,修正測量","１０００,,１０００,,１０００,,１０００","6.9KM2,6.9KM2,3.38KM2,6.9KM2","農林水産省近畿農政局淀川水
系土地改良調査管理事務所 
助言　　　H23.12.27  F0303",株式会社パスコ ,"H23.12.21 
H24.1.27",,
大阪府,"箕面市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","10,,１０００,,１０００","39.46KM2,39.46KM2,32.64KM2","大阪府箕面市 
助言　　　H23.12.27  F0304","写測エンジニアリング株
式会社 ","H23.12.26 
H24.3.15",,
滋賀県,"守山市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","12,,１０００,,１０００","45.18KM2,45.18KM2,45.18KM2","滋賀県守山市 
助言　　　H23.12.27  F0305",株式会社かんこう ,"H23.12.26 
H24.2.29",,
大阪府,"河内長野市,",その他,基準点測量,３級,2point,"大阪府南河内農と緑の総合事
務所 
助言　　　H24.1.4  F0306","株式会社ティー・エス・
シー ","H23.10.21 
H24.2.10",,
滋賀県,"大津市,",その他,"数値撮影(デジタル),数値図化(同時調整含む),数値図化","8,,５００,,５００","1KM2,1KM2,1KM2","滋賀県土地開発公社 
助言　　　H24.1.5  F0307",株式会社ジオテクノ関西 ,"H23.12.16 
H24.3.15",,
兵庫県,"神戸市,",地籍調査,基準点測量,３級,1point,"兵庫県神戸市 
助言　　　H24.1.4  F0308","有限会社藤原調査測量
事務所 ","H24.1.10 
H24.3.31",,
大阪府,"大阪市,",総合計画,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","15,,２５００,,２５００","222.4KM2,222.4KM2,222.4KM2","大阪府大阪市 
助言　　　H23.12.27  F0309","写測エンジニアリング株
式会社 ","H24.1.1 
H24.3.30",,
大阪府,"大阪市,",総合計画,修正測量,500・2500（ハイブリッドデータ）,222.43KM2,"大阪府大阪市 
助言　　　H24.1.4  F0310",株式会社パスコ ,"H24.1.1 
H24.1.10",,
兵庫県,"神戸市,",基準点管理,基準点測量,３級,1point,"兵庫県神戸市 
助言　　　H24.1.5  F0311",株式会社メイケン ,"H23.12.22 
H24.1.31",,
兵庫県,"洲本市,",道路管理,"既成図数値化,地形図等成果の座標補正,修正測量,修正測量","１０００,,１０００,,１０００（道路骨格）,,２５００（道路骨格以外）","366.4KM2,366.4KM2,24.6KM2,182.5KM2","兵庫県洲本市 
助言　　　H24.1.5  F0312","写測エンジニアリング株
式会社 ","H23.7.21 
H24.3.26",,
兵庫県,"西宮市,",地盤変動調査,水準測量,１級,56.2km,"兵庫県西宮市 
助言　　　H24.1.10  F0313","株式会社GEOソリュー
ションズ ","H23.12.22 
H24.3.31",,
和歌山県,"和歌山市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む)","12,,","210.25KM2,210.25KM2","和歌山県和歌山市 
助言　　　H24.1.6  F0314",朝日航洋株式会社 ,"H23.12.22 
H24.2.14",,
大阪府,"熊取町,",道路計画,"基準点測量,路線測量,現地測量(数値地形図作成),平板","４級,,その他,,５００,,５００","5point,0.1km,0.001km,0.004km","大阪府熊取町 
助言　　　H24.1.16  F0315",株式会社インテコ ,"H23.12.22 
H24.3.16",,
大阪府,"豊中市,",地籍調査,基準点測量,３級,197point,"大阪府豊中市 
助言　　　H24.1.10  F0316","株式会社京都イングス 
株式会社京都イングス ","H23.12.21 
H24.3.31",,
大阪府,"門真市,",土地区画整理,基準点測量,３級,7point,"大阪府門真市 
助言　　　H24.1.11  F0317",日本測地設計株式会社 ,"H24.1.20 
H24.2.29",,
京都府,"京丹後市,",道路計画,"基準点測量,基準点測量","２級,,３級","2point,5point","京都府丹後土木事務所 
助言　　　H24.1.10  F0318","牧草コンサルタンツ株式
会社 ","H23.12.9 
H24.3.10",,
兵庫県,"姫路市,",道路管理,"基準点測量,基準点測量","２級,,３級","2point,10point","兵庫県姫路市 
助言　　　H24.1.13  F0319",株式会社パスコ ,"H23.12.27 
H24.3.19",,
大阪府,"八尾市,",その他,"基準点測量,基準点測量","３級,,４級","36point,74point","大阪府八尾市 
助言　　　H24.1.11  F0320",株式会社アスカ ,"H23.12.27 
H24.2.29",,
大阪府,"高槻市,",その他,基準点測量,４級,77point,"大阪府高槻市 
助言　　　H24.1.16  F0321",川上測量設計事務所 ,"H24.1.20 
H24.3.31",,
大阪府,"柏原市,",道路管理,修正測量,500,1.07km,"大阪府柏原市 
助言　　　H24.1.11  F0322",株式会社パスコ ,"H24.1.10 
H24.3.26",,
大阪府,"箕面市,",その他,"既成図数値化,地形図等成果の座標補正,現地測量(数値地形図作成),現地測量(数値地形図作成)","５００,,５００,,MMS,,TS","0.3km,0.3km,0.3km,0.3km","大阪府箕面市 
助言　　　H24.2.1  F0323",関西工事測量株式会社 ,"H24.1.10 
H24.2.29",,
兵庫県,"神戸市,",基準点管理,基準点測量,２級,1point,"兵庫県神戸市 
助言　　　H24.1.16  F0324",株式会社六甲測建 ,"H24.1.11 
H24.3.25",,
京都府,"城陽市,",総合計画,基準点測量,３級,6point,"京都府城陽市 
助言　　　H24.1.17  F0325",株式会社パスコ ,"H24.1.13 
H24.3.30",,
大阪府,"枚方市,",地籍調査,"基準点測量,基準点測量","３級,,４級","24point,491point","法務省大阪法務局 
助言　　　H24.1.17  F0326",梶谷登記測量事務所 ,"H23.12.1 
H24.2.1",,
京都府,"福知山市,",道路計画,"基準点測量,基準点測量","１級,,３級","3point,4point","京都府中丹西土木事務所 
助言　　　H24.1.17  F0327","田野島測量設計株式会
社 ","H24.1.15 
H24.3.25",,
兵庫県,"明石市,",宅地開発,"基準点測量,基準点測量","３級,,４級","1point,5point","明石駅前南地区市街地再開発
準備組合 
助言　　　H24.1.17  F0328","パシフィックコンサルタン
ツ株式会社 ","H23.12.9 
H24.3.15",,
和歌山県,"海南市,",総合計画,その他,500,230km,"和歌山県海南市 
助言　　　H24.1.17  F0329",株式会社パスコ ,"H24.1.12 
H24.3.27",,
奈良県,"広陵町,",土地改良,数値図化,500,0.007KM2,"農林水産省近畿農政局大和紀
伊平野農業水利事務所 
助言　　　H24.1.18  F0330","若鈴コンサルタンツ株式
会社 ","H24.1.10 
H24.2.10",,
兵庫県,"尼崎市,",総合計画,基準点測量,４級,10point,"兵庫県尼崎市 
助言　　　H24.1.20  F0331",有限会社エイド ,"H24.1.16 
H24.3.31",,
兵庫県,"尼崎市,",総合計画,基準点測量,４級,2point,"兵庫県尼崎市 
助言　　　H24.1.19  F0332",有限会社エイド ,"H24.1.16 
H24.3.31",,
奈良県,"五條市,",道路管理,"既成図数値化,既成図数値化,地形図等成果の座標補正,地形図等成果の座標補正,修正測量,修正測量","５００,,１０００,,５００,,１０００,,５００,,１０００","93.14km,697.94km,93.14km,697.94km,4.15km,31.97km","奈良県五條市 
助言　　　H24.1.18  F0333",株式会社パスコ ,"H24.1.13 
H24.3.30",,
兵庫県,"尼崎市,",総合計画,基準点測量,４級,47point,"兵庫県尼崎市 
助言　　　H24.1.19  F0334",勝和測量設計株式会社 ,"H24.1.13 
H24.3.30",,
三重県県境和歌山県,"紀宝町,県境新宮市,",河川管理,修正測量,2500,10.16KM2,"近畿地方整備局紀南河川国道
事務所 
助言　　　H24.1.18  F0335",株式会社ウエスコ ,"H23.4.19 
H24.3.31",,
兵庫県,"神戸市,",基準点管理,基準点測量,３級,1point,"兵庫県神戸市 
助言　　　H24.1.20  F0336",徳永測量設計株式会社 ,"H24.1.10 
H24.2.10",,
兵庫県,"明石市,",土地区画整理,基準点測量,４級,24point,"明石市上野土地区画整理組合 
助言　　　H24.1.24  F0337",昭和株式会社 ,"H24.1.23 
H24.3.30",,
奈良県,"生駒市,",道路計画,"基準点測量,基準点測量,水準測量,現地測量(数値地形図作成)","２級,,３級,,３級,,５００","2point,1point,0.58km,0.07KM2","近畿地方整備局浪速国道事務
所 
助言　　　H24.1.25  F0338",株式会社エハラ ,"H23.11.22 
H24.3.9",,
奈良県,"橿原市,",道路管理,"修正測量,修正測量","５００,,５００","8.882km,8.882km","奈良県橿原市 
助言　　　H24.1.23  F0339",アジア航測株式会社 ,"H24.1.4 
H24.3.22",,
大阪府,"島本町,",地盤変動調査,水準測量,２級,12.4km,"大阪府島本町 
助言　　　H24.1.24  F0340",国際航業株式会社 ,"H24.1.18 
H24.3.31",,
滋賀県,"甲賀市,",道路計画,基準点測量,３級,3point,"滋賀県甲賀市 
助言　　　H24.1.24  F0341",大英測量設計株式会社 ,"H24.1.23 
H24.2.29",,
兵庫県,"神戸市,",道路管理,基準点測量,２級,1point,"近畿地方整備局兵庫国道事務
所 
助言　　　H24.1.24  F0342",足立測量 ,"H24.2.1 
H24.5.31",,
滋賀県,"栗東市,湖南市,",道路管理,"数値撮影(デジタル),数値図化(同時調整含む),数値図化,修正測量","6,,５００,,５００,,５００","8.2KM2,8.2KM2,0.08KM2,0.36KM2","近畿地方整備局　滋賀国道事
務所 
助言　　　H24.1.24  F0343",国際航業株式会社 ,"H24.1.18 
H24.2.29",,
奈良県,"奈良市,生駒市,",土地区画整理,"基準点測量,基準点測量,基準点測量,現地測量(数値地形図作成)","２級,,３級,,４級,,５００","3point,6point,48point,0.082KM2","近畿日本鉄道株式会社 
助言　　　H24.1.24  F0344",宝測量設計株式会社 ,"H24.1.25 
H24.8.31",,
滋賀県,"大津市,",道路管理,"数値撮影(デジタル),数値図化(同時調整含む),数値図化","6,,５００,,５００","0.697KM2,0.697KM2,0.72KM2","近畿地方整備局滋賀国道事務
所 
助言　　　H24.1.24  F0345",国際航業株式会社 ,"H24.1.18 
H24.2.29",,
兵庫県,"南あわじ市,",道路管理,"修正測量,現地測量(数値地形図作成)","１０００,,１０００","7.9km,7.9km","兵庫県南あわじ市 
助言　　　H24.1.26  F0346",国際航業株式会社 ,"H24.1.19 
H24.3.30",,
大阪府,"茨木市,大阪市,島本町,高槻市,寝屋川市,枚方市,柏原市,",道路管理,修正測量,500,13.3km,"近畿地方整備局大阪国道事務
所 
助言　　　H24.1.26  F0347",株式会社パスコ ,"H23.12.28 
H24.3.10",,
和歌山県,"九度山町,",都市計画,"数値撮影(デジタル),数値図化(同時調整含む),既成図数値化,地形図等成果の座標補正,修正測量","14,,２５００,,２５００,,２５００,,２５００","44.19KM2,44.19KM2,44.19KM2,44.19KM2,44.19KM2","和歌山県九度山町 
助言　　　H24.1.26  F0348",株式会社かんこう ,"H23.11.28 
H24.3.23",,
滋賀県,"野洲市,",総合計画,その他,５００（MMS計測データ）,21.8km,"滋賀県野洲市 
助言　　　H24.1.27  F0349",株式会社パスコ ,"H24.1.27 
H24.3.9",,
大阪府,"河内長野市,",地籍調査,基準点測量,４級,22point,"大阪府富田林土木事務所 
助言　　　H24.2.1  F0350",有限会社冨田測量設計 ,"H24.1.23 
H24.3.15",,
和歌山県,"和歌山市,",都市計画,修正測量,2500,3.6KM2,"和歌山県和歌山市 
助言　　　H24.1.30  F0351",アジア航測株式会社 ,"H24.1.25 
H24.3.31",,
大阪府,"高石市,",地籍調査,基準点測量,４級,12point,"大阪府鳳土木事務所 
助言　　　H24.2.1  F0352",イズエン株式会社 ,"H24.1.12 
H24.3.15",,
大阪府,"豊中市,",総合計画,"修正測量,地図編集,地図編集","５００,,２５００,,１００００","0.28KM2,0.28KM2,0.28KM2","大阪府豊中市 
助言　　　H24.1.30  F0353",株式会社パスコ ,"H24.1.24 
H24.3.31",,
兵庫県,"加古川市,高砂市,小野市,三木市,西脇市,",河川管理,修正測量,2500,24.9KM2,"近畿地方整備局姫路河川国道
事務所 
助言　　　H24.2.1  F0354","株式会社日建技術コン
サルタント ","H24.1.14 
H24.3.15",,
兵庫県,"西脇市,",道路管理,"数値図化,数値図化","５００,,１０００","1.2km,4km","兵庫県西脇市 
助言　　　H24.2.7  F0355",株式会社パスコ ,"H24.2.3 
H24.2.20",,
大阪府,"河南町,太子町,貝塚市,和泉市,泉南市,泉佐野市,千早赤阪村,岬町,阪南市,",都市計画,"数値撮影(デジタル),数値図化(同時調整含む),数値図化","18,,２５００,,２５００","79.4KM2,79.4KM2,79.4KM2","大阪府 
助言　　　H24.2.13  F0356",株式会社かんこう ,"H24.2.6 
H24.3.23",,
兵庫県,"西宮市,",基準点管理,基準点測量,３級,1point,"兵庫県西宮市 
助言　　　H24.2.8  F0357",森村測量設計株式会社 ,"H24.2.13 
H24.3.31",,
兵庫県,"神戸市,",道路管理,"基準点測量,基準点測量","２級,,３級","2point,4point","近畿地方整備局兵庫国道事務
所 
助言　　　H24.2.8  F0358",株式会社カイヤマグチ ,"H24.1.18 
H24.3.30",,
奈良県,"宇陀市,東吉野村,",砂防計画,"修正測量,その他","２５００,,MMS","705.6KM2,705.6KM2","近畿地方整備局木津川上流河
川事務所 
助言　　　H24.2.13  F0359",国際航業株式会社 ,"H24.1.25 
H24.2.29",,
大阪府,"豊中市,",基準点管理,"基準点測量,基準点測量","３級,,４級","4point,108point","大阪府豊中市 
助言　　　H24.2.29  F0360","株式会社パスコ 
株式会社パスコ ","H24.1.27 
H24.3.15",,
兵庫県,"播磨町,",その他,基準点測量,３級,3point,"兵庫県播磨町 
助言　　　H24.2.9  F0361","株式会社播磨設計コン
サルタント ","H24.2.7 
H24.3.30",,
兵庫県,"姫路市,",道路管理,"基準点測量,基準点測量","２級,,３級","2point,13point","兵庫県姫路市 
助言　　　H24.2.16  F0362",株式会社かんこう ,"H24.2.8 
H24.3.19",,
大阪府,"池田市,",地籍調査,"基準点測量,基準点測量","１級,,４級","1point,70point","大阪府池田土木事務所 
助言　　　H24.2.16  F0363","株式会社大和測量設計
事務所 ","H23.10.21 
H24.3.15",,
兵庫県,"西宮市,",道路管理,基準点測量,２級,1point,"近畿地方整備局兵庫国道事務
所 
助言　　　H24.2.16  F0364",森村測量設計株式会社 ,"H24.2.13 
H24.3.31",,
兵庫県,"宝塚市,",その他,基準点測量,４級,1point,"兵庫県宝塚市 
助言　　　H24.2.16  F0365",株式会社ダイワ技研 ,"H24.2.1 
H24.2.29",,
大阪府,"松原市,",固定資産,"数値撮影(デジタル),数値図化(同時調整含む),写真地図作成(デジタルオルソ)","12.9,,16","16.67KM2,16.67KM2,16.67KM2","大阪府松原市 
助言　　　H24.2.16  F0366",株式会社パスコ ,"H24.2.15 
H24.2.28",,
兵庫県,"西宮市,",基準点管理,基準点測量,３級,1point,"兵庫県西宮市 
助言　　　H24.2.17  F0367","有限会社植田測量設計
事務所 ","H24.2.27 
H24.3.31",,
大阪府,"大東市,",その他,基準点測量,３級,1point,"大阪府大東市 
助言　　　H24.2.20  F0368",山岡登記事務所 ,"H23.10.11 
H24.3.30",,
兵庫県,"神戸市,",道路計画,基準点測量,２級,1point,"近畿地方整備局兵庫国道事務
所 
助言　　　H24.2.21  F0369",伸栄開発株式会社 ,"H24.2.13 
H24.2.29",,
京都府,"宇治市,",その他,"基準点測量,基準点測量","１級,,２級","1point,2point","京都府宇治市 
助言　　　H24.2.21  F0370",奥田建設工業株式会社 ,"H24.2.13 
H24.3.21",,
奈良県,"五條市,",道路計画,"数値図化,その他","５００,,その他MMS","0.16km,0.16km","奈良県五條土木事務所 
助言　　　H24.2.22  F0371",中日本航空株式会社 ,"H24.1.11 
H24.3.30",,
兵庫県,"神戸市,",基準点管理,基準点測量,２級,1point,"兵庫県神戸市 
助言　　　H24.2.22  F0372",株式会社網本建測 ,"H24.2.20 
H24.3.31",,
兵庫県,"神戸市,",基準点管理,基準点測量,３級,1point,"兵庫県神戸市 
助言　　　H24.2.22  F0373",株式会社佐貫測量 ,"H24.2.20 
H24.4.30",,
兵庫県,"神戸市,",基準点管理,基準点測量,３級,2point,"兵庫県神戸市 
助言　　　H24.2.22  F0374",株式会社サン測量設計 ,"H24.2.20 
H24.4.30",,
奈良県,"田原本町,",道路管理,"修正測量,その他","５００,,その他MMS","2.2km,2.2km","奈良県田原本町 
助言　　　H24.2.23  F0375",株式会社パスコ ,"H24.2.21 
H24.3.31",,
兵庫県,"三木市,",道路管理,"既成図数値化,既成図数値化,地形図等成果の座標補正,地形図等成果の座標補正","５００,,１０００,,５００,,１０００","43.4km,175km,43.4km,175km","兵庫県三木市 
助言　　　H24.2.22  F0376",株式会社パスコ ,"H24.2.21 
H24.3.26",,
兵庫県,"神戸市,",基準点管理,基準点測量,３級,1point,"兵庫県神戸市 
助言　　　H24.2.24  F0377",株式会社武仲 ,"H24.2.22 
H24.3.30",,
滋賀県,"草津市,",道路管理,現地測量(数値地形図作成),500,8km,"滋賀県草津市 
助言　　　H24.2.24  F0378",株式会社パスコ ,"H24.2.22 
H24.2.28",,
和歌山県,"有田川町,有田市,古座川町,串本町,",河川計画,航空レーザ測量,1000,50KM2,"和歌山県 
助言　　　H24.2.28  F0379",国際航業株式会社 ,"H24.2.27 
H24.3.31",,
和歌山県,"紀の川市,",その他,"基準点測量,基準点測量,その他","３級,,４級,,５００確定測量図","3point,12point,0.008KM2","和歌山県土地改良事業団体連
合会 
助言　　　H24.2.28  F0380",有限会社ＮＡＯ企画 ,"H24.3.1 
H24.3.30",,
奈良県,"三郷町,斑鳩町,",道路計画,"数値図化,修正測量,現地測量(数値地形図作成)","１０００,,１０００,,MMS","0.09KM2,0.09KM2,0.09KM2","近畿地方整備局奈良国道事務
所 
助言　　　H24.2.29  F0381",株式会社アスコ ,"H23.10.27 
H24.3.23",,
滋賀県,"長浜市,",都市計画,"数値撮影(デジタル),数値撮影(デジタル),写真地図作成(デジタルオルソ),写真地図作成(デジタルオルソ),既成図数値化,修正測量","12,,6,,１０００,,５００,,２５００,,２５００","493.98KM2,45.5KM2,493.98KM2,45.5KM2,323.11KM2,295.99KM2","滋賀県長浜市 
助言　　　H24.3.5  F0382",国際航業株式会社 ,"H24.2.27 
H24.3.28",,
大阪府,"藤井寺市,",その他,基準点測量,２級,1point,"大阪府藤井寺市 
助言　　　H24.3.1  F0383","株式会社中山綜合コン
サルタント ","H24.2.29 
H24.3.26",,
大阪府,"堺市,羽曳野市,藤井寺市,",その他,航空レーザ測量,500,28.7KM2,"百舌鳥・古市古墳群世界文化
遺産登録推進本部会議 
助言　　　H24.3.6  F0384",アジア航測株式会社 ,"H24.1.25 
H24.3.30",,
大阪府,"八尾市,",基準点管理,"基準点測量,基準点測量","３級,,４級","15point,9point","大阪府八尾市 
助言　　　H24.3.6  F0385","株式会社イシヤマエンジ
ニアリング ","H24.2.15 
H24.3.23",,
大阪府,"泉佐野市,",基準点管理,基準点測量,３級,1point,"大阪府泉佐野市 
助言　　　H24.3.13  F0386",泉州測地株式会社 ,"H24.3.9 
H24.3.21",,
兵庫県,"宝塚市,",砂防計画,基準点測量,３級,1point,"兵庫県阪神北県民局宝塚土木
事務所 
助言　　　H24.3.14  F0387","基礎地盤コンサルタンツ
株式会社 ","H24.2.23 
H24.3.23",,
京都府,"向日市,",道路管理,基準点測量,３級,1point,"京都府向日市 
助言　　　H24.3.14  F0388","牧草コンサルタンツ株式
会社 ","H24.3.19 
H24.3.26",,
兵庫県,"尼崎市,",道路管理,修正測量,500,2.7km,"兵庫県尼崎市 
助言　　　H24.3.15  F0389",株式会社パスコ ,"H24.3.5 
H24.3.31",,
兵庫県,"猪名川町,",都市計画,"修正測量,修正測量","2500,,1000","5.2KM2,6.3KM2","兵庫県猪名川町 
助言　　　H24.3.15  F0390",朝日航洋株式会社 ,"H24.2.17 
H24.3.23",,
大阪府,"大東市,",基準点管理,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,1point,1point","大阪府大東市 
助言　　　H24.3.15  F0391",有限会社冨田測量設計 ,"H24.2.23 
H24.3.30",,
奈良県,"五條市,",道路計画,航空レーザ測量,500,6KM2,"奈良県五條土木事務所 
助言　　　H24.3.15  F0392",中日本航空株式会社 ,"H24.2.10 
H24.3.30",,
大阪府,"箕面市,",総合計画,数値図化,500,1km,"大阪府池田土木事務所 
助言　　　H24.3.16  F0393",株式会社パスコ ,"H24.3.13 
H24.3.31",,
大阪府,"大阪市,",総合計画,基準点測量,４級,12point,"都市再生機構西日本支社 
助言　　　H24.3.15  F0394","株式会社和田測量設計
事務所 ","H24.3.15 
H24.8.31",,
奈良県,"天理市,",土地改良,数値図化,500,0.005KM2,"農林水産省近畿農政局大和紀
伊平野農業水利事務所 
助言　　　H24.3.15  F0395",株式会社パスコ ,"H24.3.14 
H24.3.30",,
兵庫県,"加古川市,",その他,修正測量,500,5km,"兵庫県加古川市 
助言　　　H24.3.16  F0396",株式会社パスコ ,"H24.3.15 
H24.4.20",,
大阪府,"吹田市,",道路管理,"修正測量,修正測量","500,,1000","4.8km,4.8km","大阪府吹田市 
助言　　　H24.3.16  F0397",株式会社パスコ ,"H24.3.16 
H24.3.31",,
兵庫県,"神戸市,",基準点管理,基準点測量,３級,4point,"兵庫県神戸市 
助言　　　H24.3.15  F0398",株式会社網本建測 ,"H24.3.15 
H24.3.31",,
大阪府,"守口市,",その他,既成図数値化,500,334km,"大阪府守口市 
助言　　　H24.3.21  F0399","日本上下水道設計株式
会社 ","H23.8.10 
H24.3.28",,
兵庫県,"神戸市,",基準点管理,基準点測量,３級,7point,"兵庫県神戸市 
助言　　　H24.3.22  F0400",株式会社メイケン ,"H24.3.16 
H24.4.30",,
和歌山県,"紀の川市,",道路管理,修正測量,1000,21KM2,"和歌山県紀の川市 
助言　　　H24.3.21  F0401",株式会社パスコ ,"H24.3.19 
H24.3.31",,
奈良県,"五條市,十津川村,",森林計画,"既成図数値化,数値図化","５０００,,5000","13KM2,13KM2","奈良県 
助言　　　H24.3.23  F0402","写測エンジニアリング株
式会社 ","H24.3.2 
H24.3.27",,
兵庫県,"淡路市,津名町,淡路町,北淡町,一宮町,東浦町,",海岸保全,"基準点測量,基準点測量,用地測量","３級,,４級,,250","3point,2point,0.0064KM2","兵庫県淡路県民局 
助言　　　H24.3.28  F0403",株式会社地測 ,"H24.2.28 
H24.6.30",,
大阪府,"大東市,",その他,基準点測量,４級,1point,"大阪府大東市 
助言　　　H24.3.28  F0404","有限会社冨田測量設計 
有限会社冨田測量設計 ","H24.2.2 
H24.9.30",,
兵庫県,"西宮市,",総合計画,基準点測量,４級,46point,"都市再生機構西日本支社 
助言　　　H24.3.30  F0405",株式会社エハラ ,"H24.4.4 
H24.8.31",,
島根県,"益田市,",下水道計画,"カラー撮影(フィルム),その他,数値図化","４０００,,空中写真数値化,,５００","4.3KM2,4.3KM2,1.1KM2","島根県益田市 
助言　　　H23.4.13  G0001",株式会社エイ・テック ,"H23.6.1 
H23.9.30",,
岡山県,"岡山市,",その他,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","14,,２５００","235KM2,235KM2","岡山県岡山空港管理事務所 
助言　　　H23.4.14  G0002",株式会社ウエスコ ,"H23.4.4 
H23.9.30",,
広島県,"広島市,",土地区画整理,基準点測量,３級,1point,"広島県広島市 
助言　　　H23.4.18  G0003","株式会社日野原富士コ
ンサルタント ","H23.4.1 
H23.6.30",,
山口県,"下松市,",固定資産,数値撮影(デジタル),8,45.7KM2,"山口県下松市 
助言　　　H23.4.18  G0004",株式会社パスコ ,"H23.4.1 
H23.11.30",,
島根県,"出雲市,斐川町,",都市計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ),数値図化,数値図化,修正測量,修正測量","12,,１０００,,２５００,,５０００,,２５００,,５０００","624.1KM2,608.4KM2,61.3KM2,8.3KM2,268.5KM2,267.4KM2","島根県出雲市 
助言　　　H23.5.10  G0005",アジア航測株式会社 ,"H23.4.20 
H23.10.31",,
鳥取県県境島根県,"境港市,米子市,県境安来市,松江市,東出雲町,",河川計画,修正測量,2500,77KM2,"中国地方整備局出雲河川事務
所 
助言　　　H23.4.22  G0006",復建調査設計株式会社 ,"H23.3.19 
H23.12.28",,
島根県,"江津市,川本町,美郷町,邑南町,",河川管理,水準測量,３級,203.6km,"中国地方整備局浜田河川国道
事務所 
助言　　　H23.4.26  G0007","株式会社ウエスコ 
株式会社大建コンサルタ
ント 
株式会社シブタニ測量 
出雲グリーン株式会社 ","H23.4.26 
H23.9.30",,
岡山県,"倉敷市,総社市,",河川管理,水準測量,２級,21km,"中国地方整備局岡山河川事務
所 
助言　　　H23.5.13  G0008",株式会社山陽設計 ,"H23.5.12 
H23.6.20",,
島根県,"奥出雲町,",土地改良,"基準点測量,基準点測量","３級,,２級","2point,1point","島根県雲南県土整備事務所 
助言　　　H23.5.25  G0009","島根県土地改良事業団
体連合会 ","H23.6.1 
H24.3.30",,
島根県,"奥出雲町,",土地改良,基準点測量,３級,5point,"島根県雲南県土整備事務所 
助言　　　H23.5.23  G0010","島根県土地改良事業団
体連合会 ","H23.6.1 
H24.3.30",,
島根県,"奥出雲町,",土地改良,基準点測量,３級,3point,"島根県雲南県土整備事務所 
助言　　　H23.5.23  G0011","島根県土地改良事業団
体連合会 ","H23.6.1 
H24.3.30",,
島根県,"奥出雲町,",土地改良,基準点測量,３級,2point,"島根県雲南県土整備事務所 
助言　　　H23.5.23  G0012","島根県土地改良事業団
体連合会 ","H23.6.1 
H24.3.30",,
島根県,"奥出雲町,",土地改良,基準点測量,３級,4point,"島根県雲南県土整備事務所 
助言　　　H23.5.25  G0013","島根県土地改良事業団
体連合会 ","H23.6.1 
H24.3.30",,
島根県,"奥出雲町,",土地改良,"基準点測量,基準点測量","２級,,３級","4point,10point","島根県雲南県土整備事務所 
助言　　　H23.5.23  G0014","島根県土地改良事業団
体連合会 ","H23.6.1 
H24.3.30",,
島根県,"奥出雲町,",土地改良,基準点測量,３級,10point,"島根県雲南県土整備事務所 
助言　　　H23.5.23  G0015","島根県土地改良事業団
体連合会 ","H23.6.1 
H24.3.30",,
広島県,"東広島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,１０００","635.3KM2,635.3KM2","広島県東広島市 
助言　　　H23.5.26  G0016",株式会社パスコ ,"H23.5.20 
H23.8.31",,
島根県,"浜田市,",海岸保全,"基準点測量,基準点測量,水準測量","３級,,４級,,３級","2point,7point,2.8point","島根県浜田市 
助言　　　H23.5.27  G0017","中電技術コンサルタント
株式会社 ","H23.6.6 
H23.6.30",,
島根県,"雲南市,",固定資産,"数値撮影(デジタル),数値撮影(デジタル),数値図化,数値図化","8,,20,,５００,,２５００","65.5KM2,487.9KM2,65.5KM2,553.4KM2","島根県雲南市 
助言　　　H23.5.30  G0018",株式会社パスコ ,"H23.5.26 
H23.9.30",,
