都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
岐阜県,"郡上市,",土地区画整理,基準点測量,４級,19point,"郡上市初納土地区画整理組合 
助言　　　H26.6.23  E0039","株式会社野田コンサルタ
ント ","H26.6.12 
H26.6.30"
岐阜県,"大垣市,",固定資産,数値撮影(デジタル),10.0及び12.0,206.52KM2,"岐阜県大垣市 
助言　　　H26.6.30  E0046",朝日航洋株式会社 ,"H26.5.30 
H27.3.31"
岐阜県,"各務原市,",総合計画,"数値撮影(デジタル),修正測量,地図編集","16,,1000,,2500","87.77KM2,67.6KM2,87.77KM2","岐阜県各務原市 
助言　　　H26.7.1  E0048",株式会社テイコク ,"H26.7.1 
H27.3.31"
岐阜県,"八百津町,",道路計画,MMS計測,500,79.63km,"岐阜県八百津町 
助言　　　H26.7.8  E0052",株式会社パスコ ,"H26.6.30 
H27.2.27"
岐阜県,"関ケ原町,",固定資産,"数値撮影(デジタル),同時調整","11.5,,1000","49.29KM2,49.29KM2","岐阜県関ケ原町 
助言　　　H26.7.14  E0058",朝日航洋株式会社 ,"H26.6.19 
H27.3.27"
岐阜県,"海津市,",固定資産,"数値撮影(デジタル),同時調整","12,,1000","112.31KM2,112.31KM2","岐阜県海津市 
助言　　　H26.7.14  E0059",株式会社パスコ ,"H26.6.27 
H27.3.31"
岐阜県,"神戸町,",固定資産,"数値撮影(デジタル),同時調整","12,,1000","18.77KM2,18.77KM2","岐阜県神戸町 
助言　　　H26.7.15  E0060",株式会社パスコ ,"H26.6.27 
H27.3.31"
岐阜県,"岐阜市,",都市計画,修正測量,2500,54.15KM2,"岐阜県岐阜市 
助言　　　H26.7.15  E0062",株式会社テイコク ,"H26.6.11 
H27.2.27"
岐阜県,"神戸町,",その他,基準点測量,３級,3point,"岐阜県神戸町 
助言　　　H26.7.23  E0070","中央コンサルタンツ株式
会社 ","H26.7.22 
H26.9.30"
岐阜県,"北方町,",固定資産,"数値撮影(デジタル),同時調整","14,,1000","11.52KM2,11.52KM2","岐阜県北方町 
助言　　　H26.7.23  E0071",朝日航洋株式会社 ,"H26.7.22 
H26.12.26"
岐阜県,"下呂市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12,,,,1000","177.9KM2,177.9KM2,177.9KM2","岐阜県下呂市 
助言　　　H26.7.31  E0080",株式会社パスコ ,"H26.9.1 
H27.3.6"
岐阜県,"飛騨市,高山市,",砂防計画,"基準点測量,基準点測量,基準点測量,基準点測量,現地測量(数値地形図作成)","１級,,２級,,３級,,４級,,500","3point,7point,14point,104point,0.183KM2","北陸地方整備局神通川水系砂
防事務所 
助言　　　H26.7.31  E0081",株式会社飛建測量企画 ,"H26.5.17 
H27.1.30"
岐阜県,"恵那市,",都市計画,数値図化,2500,33.694KM2,"岐阜県恵那市 
助言　　　H26.7.31  E0083",アジア航測株式会社 ,"H26.7.28 
H27.3.20"
岐阜県,"美濃加茂市,",都市計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","18,,1000","74.81KM2,74.81KM2","岐阜県美濃加茂市 
助言　　　H26.8.4  E0087",中日本航空株式会社 ,"H26.7.25 
H26.12.31"
岐阜県,"富加町,",都市計画,"数値撮影(デジタル),数値図化,数値図化","18,,1000,,2500","16.82KM2,3.64KM2,16.82KM2","岐阜県富加町 
助言　　　H26.8.6  E0091",中日本航空株式会社 ,"H26.7.3 
H27.1.30"
岐阜県,"美濃市,",道路計画,MMS計測,500,71.4km,"岐阜県美濃市 
助言　　　H26.8.7  E0094",株式会社パスコ ,"H26.8.6 
H27.1.13"
岐阜県,"東白川村,",その他,基準点測量,２級,2point,"岐阜県東白川村 
助言　　　H26.8.11  E0098","大日コンサルタント株式
会社 ","H26.6.30 
H26.11.17"
岐阜県,"瑞浪市,",都市計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,1000","175KM2,175KM2","岐阜県瑞浪市 
助言　　　H26.8.28  E0127",アジア航測株式会社 ,"H26.8.7 
H27.2.27"
岐阜県,"瑞穂市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","28.19KM2,28.19KM2","岐阜県瑞穂市 
助言　　　H26.9.8  E0133",アジア航測株式会社 ,"H26.8.11 
H27.3.20"
岐阜県,"飛騨市,",砂防計画,航空レーザ測量,1000,78KM2,"北陸地方整備局神通川水系砂
防事務所 
助言　　　H26.9.10  E0140",中日本航空株式会社 ,"H26.8.19 
H27.1.30"
岐阜県,"養老町,",都市計画,数値図化,2500,72.14KM2,"岐阜県養老町 
助言　　　H26.9.10  E0141",中日本航空株式会社 ,"H26.8.1 
H27.2.28"
岐阜県,"垂井町,",都市計画,"修正測量,地形図等成果の座標補正","2500,,2500","31.74KM2,57.14KM2","岐阜県垂井町 
助言　　　H26.9.11  E0142",中日本航空株式会社 ,"H26.8.27 
H27.3.25"
岐阜県,"土岐市,多治見市,",河川管理,"基準点測量,基準点測量","１級,,３級","1point,49point","中部地方整備局庄内川河川事
務所 
助言　　　H26.9.17  E0150",株式会社テイコク ,"H25.9.24 
H27.3.30"
岐阜県,"本巣市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","18,,1000","176.76KM2,176.76KM2","岐阜県本巣市 
助言　　　H26.9.25  E0155",中日本航空株式会社 ,"H26.8.28 
H26.12.22"
岐阜県,"岐阜市,",総合計画,基準点測量,３級,1point,"岐阜県岐阜市 
助言　　　H26.9.25  E0158","ニチイコンサルタント株式
会社 ","H26.9.22 
H27.3.13"
岐阜県,"中津川市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","454.56KM2,454.56KM2","岐阜県中津川市 
助言　　　H26.9.25  E0159",株式会社パスコ ,"H26.9.25 
H27.3.31"
岐阜県,"多治見市,",道路管理,数値図化,500,0.37KM2,"中部地方整備局多治見砂防国
道事務所 
助言　　　H26.9.26  E0161",株式会社オオバ ,"H26.8.23 
H27.2.27"
岐阜県,"可児市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","87.6KM2,87.6KM2","岐阜県可児市 
助言　　　H26.9.29  E0166",国際航業株式会社 ,"H26.12.15 
H27.3.15"
岐阜県,"大垣市,瑞穂市,本巣市,養老町,垂井町,神戸町,輪之内町,大野町,",河川管理,水準測量,３級,83km,"中部地方整備局木曽川上流河
川事務所 
助言　　　H26.9.30  E0167","株式会社メイホーエンジ
ニアリング ","H26.9.29 
H27.1.31"
岐阜県,"関市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","14,,1000","472.84KM2,472.84KM2","岐阜県関市 
助言　　　H26.9.30  E0169",朝日航洋株式会社 ,"H26.9.4 
H27.2.27"
岐阜県,"郡上市,",道路計画,MMS計測,500,233km,"岐阜県郡上市 
助言　　　H26.10.1  E0171",株式会社パスコ ,"H26.9.30 
H27.3.20"
岐阜県,"瑞浪市,",総合計画,"基準点測量,基準点測量","２級,,３級","2point,3point","岐阜県瑞浪市 
助言　　　H26.10.2  E0174","玉野総合コンサルタント
株式会社 ","H26.8.7 
H27.8.31"
岐阜県県境愛知県,"大垣市,羽島市,瑞穂市,海津市,岐南町,笠松町,養老町,県境一宮市,江南市,",地盤変動調査,水準測量,１級,92.3km,"中部地方整備局木曽川上流河
川事務所 
助言　　　H26.10.2  E0177",中部復建株式会社 ,"H26.8.5 
H27.3.20"
岐阜県,"高山市,",砂防計画,"基準点測量,基準点測量,現地測量(数値地形図作成)","２級,,４級,,500","2point,15point,0.093KM2","北陸地方整備局神通川水系砂
防事務所 
助言　　　H26.10.8  E0183",株式会社平成測量 ,"H26.8.27 
H27.1.30"
岐阜県,"岐阜市,",その他,"数値撮影(デジタル),同時調整","9,,","0.62KM2,0.62KM2","岐阜県岐阜駅周辺鉄道高架工
事事務所 
助言　　　H26.10.15  E0191",株式会社イビソク ,"H26.10.14 
H26.11.30"
岐阜県,"中津川市,",土地区画整理,"基準点測量,基準点測量,基準点測量,水準測量,水準測量","２級,,３級,,４級,,３級,,４級","4point,6point,140point,7km,5km","岐阜県中津川市 
助言　　　H26.10.16  E0196",株式会社テイコク ,"H26.8.13 
H26.11.28"
岐阜県,"安八町,輪之内町,神戸町,養老町,笠松町,海津市,瑞穂市,羽島市,大垣市,岐阜市,",地盤変動調査,水準測量,１級,63.3km,"岐阜県 
助言　　　H26.10.28  E0203",株式会社テイコク ,"H26.10.3 
H27.2.27"
岐阜県,"岐阜市,",道路管理,"既成図数値化,地形図等成果の座標補正,修正測量,修正測量","1000,,1000,,500,,1000","3.442KM2,3.442KM2,20.9KM2,18.9KM2","岐阜県岐阜市 
助言　　　H26.11.10  E0225",アジア航測株式会社 ,"H26.10.8 
H27.3.20"
岐阜県,"高山市,飛騨市,下呂市,",道路計画,"数値撮影(デジタル),数値図化,同時調整","12,,2500,,","116KM2,20KM2,20KM2","中部地方整備局高山国道事務
所 
助言　　　H26.11.12  E0227",株式会社パスコ ,"H26.10.30 
H27.2.27"
岐阜県,"岐阜市,",総合計画,"数値撮影(デジタル),同時調整","12,,","202.89KM2,202.89KM2","岐阜県岐阜市 
助言　　　H26.11.17  E0238",アジア航測株式会社 ,"H26.12.20 
H27.3.3"
岐阜県,"可児市,",道路管理,修正測量,1000,6.86KM2,"岐阜県可児市 
助言　　　H26.11.17  E0239",国際航業株式会社 ,"H26.11.10 
H27.3.20"
岐阜県,"多治見市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","10,,,,1000","91.24KM2,91.24KM2,91.24KM2","岐阜県多治見市 
助言　　　H26.11.21  E0247",国際航業株式会社 ,"H26.11.25 
H27.3.27"
岐阜県,"羽島市,",土地区画整理,基準点測量,４級,14point,"岐阜県羽島市 
助言　　　H26.11.28  E0252",株式会社オオバ ,"H26.11.26 
H27.3.13"
岐阜県,"土岐市,",都市計画,"基準点測量,基準点測量","２級,,３級","1point,14point","岐阜県土岐市 
助言　　　H26.12.2  E0256",株式会社テイコク ,"H26.12.1 
H27.1.30"
岐阜県,"岐阜市,",その他,"基準点測量,基準点測量","３級,,４級","3point,0.34KM2","法務省岐阜地方法務局 
助言　　　H26.12.4  E0261   ","有限会社イマセジオシス
テムズ ","H26.12.1 
H28.2.28"
岐阜県,"揖斐川町,神戸町,",河川管理,基準点測量,１級（座標補正）,8point,"中部地方整備局木曽川上流河
川事務所 
助言　　　H26.12.9  E0266",株式会社イビソク ,"H26.12.8 
H27.3.20"
岐阜県,"神戸町,揖斐川町,",河川管理,基準点測量,３級,8point,"中部地方整備局木曽川上流河
川事務所 
助言　　　H26.12.9  E0267",株式会社イビソク ,"H26.12.8 
H27.3.20"
岐阜県,"可児市,",総合計画,基準点測量,３級,3point,"岐阜県可児市 
助言　　　H26.12.9  E0268",株式会社林事務所 ,"H26.12.8 
H26.12.26"
岐阜県,"瑞穂市,",道路管理,修正測量,1000,5.14km,"岐阜県瑞穂市 
助言　　　H26.12.9  E0272",株式会社中測技研 ,"H26.11.25 
H27.3.20"
岐阜県,"川辺町,坂祝町,各務原市,美濃加茂市,",道路管理,"数値撮影(デジタル),数値図化,同時調整","8,,500,,","24.85KM2,0.44KM2,24.85KM2","中部地方整備局岐阜国道事務
所 
助言　　　H26.12.15  E0279",朝日航洋株式会社 ,"H26.12.1 
H27.3.20"
岐阜県,"羽島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","45.6KM2,45.6KM2","岐阜県羽島市 
助言　　　H26.12.17  E0285",中日本航空株式会社 ,"H26.10.24 
H27.3.27"
岐阜県県境長野県,"東白川村,白川町,瑞穂市,恵那市,中津川市,県境南木曽町,",森林計画,航空レーザ測量,500,493.4KM2,"岐阜県 
助言　　　H27.1.14  E0316",アジア航測株式会社 ,"H26.9.19 
H27.3.20"
岐阜県,"郡上市,下呂市,",森林計画,航空レーザ測量,1000,239KM2,"岐阜県 
助言　　　H27.1.14  E0319",国際航業株式会社 ,"H26.10.29 
H27.7.31"
岐阜県,"池田町,大野町,揖斐川町,神戸町,垂井町,大垣市,",森林計画,航空レーザ測量,1000,444KM2,"岐阜県 
助言　　　H27.1.14  E0320",株式会社パスコ ,"H26.9.5 
H27.3.20"
岐阜県,"各務原市,",土地区画整理,基準点測量,３級,2point,"新加納土地区画整理組合 
助言　　　H27.1.14  E0323","中央エンジニアリング株
式会社 ","H26.11.18 
H27.1.30"
岐阜県,"岐阜市,",基準点管理,基準点測量,３級,7point,"岐阜県岐阜市 
助言　　　H27.1.15  E0327",日協測量設計株式会社 ,"H27.1.9 
H27.3.13"
岐阜県,"羽島市,",道路計画,基準点測量,３級,4point,"岐阜県岐阜土木事務所 
助言　　　H27.1.15  E0329","大同コンサルタンツ株式
会社 ","H27.1.15 
H27.3.20"
岐阜県,"郡上市,",河川管理,基準点測量,２級,3point,"岐阜県郡上土木事務所 
助言　　　H27.1.27  E0339","大同コンサルタンツ株式
会社 ","H27.2.2 
H27.5.31"
岐阜県,"可児市,",総合計画,基準点測量,３級,1point,"岐阜県可児市 
助言　　　H27.1.29  E0341",株式会社林事務所 ,"H27.1.28 
H27.2.27"
岐阜県,"可児市,",総合計画,"基準点測量,基準点測量","２級,,３級","1point,1point","岐阜県可児市 
助言　　　H27.2.25  E0371",株式会社林事務所 ,"H27.1.28 
H27.2.27"
岐阜県,"中津川市,",道路計画,"基準点測量,水準測量","２級,,３級","14point,7.5km","恵那土木事務所 
助言　　　H27.2.25  E0373",株式会社テイコク ,"H27.2.23 
H27.3.20"
岐阜県,"御嵩町,",総合計画,基準点測量,１級,1point,"岐阜県御嵩町 
助言　　　H27.2.25  E0374",株式会社林事務所 ,"H27.2.23 
H27.3.25"
岐阜県,"御嵩町,",その他,"基準点測量,基準点測量","２級,,３級","1point,3point","岐阜県御嵩町 
助言　　　H27.3.19  E0385",株式会社林事務所 ,"H27.3.16 
H27.3.31"
静岡県,"静岡市,",道路計画,基準点測量,３級,3point,"中日本高速道路株式会社東京
支社清水工事事務所 
助言　　　H26.4.11  E0002","株式会社塩崎テクノブレ
イン ","H25.12.17 
H26.5.15"
静岡県,"掛川市,菊川市,",地盤変動調査,水準測量,１級,56.4km,"静岡県 
助言　　　H26.4.18  E0004",株式会社テイコク ,"H26.4.8 
H27.3.11"
静岡県,"湖西市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,1000","68.55KM2,68.55KM2","静岡県湖西市 
助言　　　H26.4.18  E0005",株式会社フジヤマ ,"H26.4.19 
H27.3.31"
静岡県,"浜松市,",道路計画,"基準点測量,基準点測量","２級,,３級","4point,8point","中日本高速道路株式会社東京
支社浜松保全・サービスセン
ター
助言　　　H26.5.9  E0013","大同コンサルタンツ株式
会社 ","H26.3.27 
H26.10.30"
静岡県,"磐田市,",道路計画,"基準点測量,基準点測量","２級,,３級","4point,6point","中日本高速道路株式会社東京
支社浜松保全・サービスセン
ター 
助言　　　H26.5.12  E0014","明治コンサルタント株式
会社 ","H26.4.10 
H26.6.30"
静岡県,"下田市,",道路管理,復旧測量(基準点),３級,1point,"静岡県下田市 
助言　　　H26.5.13  E0015","株式会社ウエマツコンサ
ルティング ","H26.5.9 
H26.5.23"
静岡県,"南伊豆町,",海岸保全,水準測量,３級,4point,"静岡県南伊豆町 
助言　　　H26.5.21  E0017","株式会社ウエマツコンサ
ルティング ","H26.5.19 
H26.7.31"
