都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
北海道,"美瑛町,",農道計画,基準点,３級,5point,助言H17.7.4A0172美瑛町,(株)アサヒ建設コンサルタント,"H17.6.8
H17.11.30",
北海道,"士別市,剣淵町,和寒町,",河川計画,"撮影,空三","12500,,2500","378.3KM2,114.6KM2",助言H17.7.4A0173北海道旭川土木現業所,(株)アサヒ建設コンサルタント,"H17.6.10
H17.9.20",
北海道,"天塩町,",その他,基準点,３級,2point,助言H17.7.4A0174留萌開発建設部,北海道測量事業協同組合,"H17.6.29
H17.10.14",
北海道,"木古内町,",道路用地,基準点,３級,3point,助言H17.7.4A0177函館開発建設部,北栄測量設計(株),"H17.6.21
H17.7.20",
北海道,"礼文町,",道路計画,基準点,３級,2point,助言H17.7.4A0178北海道宗谷支庁,(株)東亜エンジニアリング,"H17.6.27
H17.7.8",
北海道,"鷹栖町,",道路計画,基準点,３級,5point,助言H17.7.4A0179北海道上川支庁,(株)富士建設コンサル,"H17.7.1
H17.8.31",
北海道,"北檜山町,",土地改良,基準点,３級,17point,助言H17.7.4A0180北海道檜山支庁,(株)小林土木工業所,"H17.7.1
H18.1.30",
北海道,"北檜山町,",土地改良,基準点,３級,25point,助言H17.7.4A0181北海道檜山支庁,臥牛測量設計(株),"H17.7.1
H18.3.15",
北海道,"北檜山町,",土地改良,基準点,３級,39point,助言H17.7.4A0182北海道檜山支庁,道南測量設計(株),"H17.7.1
H18.3.15",
北海道,"別海町,",道路台帳,基準点,３級,7point,助言H17.7.4A0183釧路開発建設部,(株)プラテック,"H17.6.23
H17.11.24",
北海道,"小樽市,",港湾計画,"基準点,水準","２級,,３級","8point,9.2km",助言H17.7.4A0184小樽開発建設部小樽港湾事務所,北海道調査測量(株),"H17.6.23
H17.8.31",
北海道,"旭川市,",土地改良,基準点,３級,24point,助言H17.7.4A0185北海道上川支庁,やまざきコンサルタント(株),"H17.6.15
H18.1.30",
北海道,"長万部町,",漁港整備,基準点,１級,2point,助言H17.7.4A0186北海道渡島支庁,アース測量設計(株),"H17.7.6
H17.9.30",
北海道,"新十津川町,",土地改良,基準点,３級,52point,助言H17.7.4A0187北海道空知支庁,(株)協和設計測量,"H17.5.30
H18.2.27",
北海道,"士幌町,",土地改良,基準点,３級,12point,助言H17.7.4A0188北海道十勝支庁,(株)北海道農業建設コンサルタン,"H17.6.21
H17.11.30",
北海道,"栗山町,",土地改良,基準点,３級,10point,助言H17.7.4A0189北海道空知支庁,嵯峨測量設計(株),"H17.6.24
H17.12.16",
北海道,"猿払村,",その他,基準点,３級,3point,助言H17.7.4A0190北海道宗谷支庁,(株)ランドプランニング,"H17.6.27
H17.8.30",
北海道,"知内町,",道路用地,基準点,３級,2point,助言H17.7.4A0191北海道渡島支庁,(株)ツカサ技研,"H17.7.1
H17.8.12",
北海道,"新十津川町,",河川計画,"カラー撮影,空三,数値図化","1000,,2500,,2500","81.2KM2,36.9KM2,36.9KM2",助言H17.7.4A0192北海道札幌土木現業所,和光技研(株),"H17.4.20
H17.12.20",
北海道,"旭川市,",街区基本調査,"基準点,基準点","１級,,２級","27point,110point",助言H17.7.4A0193旭川市,"(株)富士建設コンサル
(株)日興ジオテック
北王コンサルタント(株)","H16.9.1
H17.12.28",
北海道,"旭川市,",街区基本調査,"基準点,基準点","２級,,３級","5point,20point",助言H17.7.4A0194北海道旭川土木現業所,"(株)富士建設コンサル
(株)日興ジオテック
北王コンサルタント(株)","H16.9.1
H17.12.28",
北海道,"旭川市,",街区基本調査,"基準点,基準点","２級,,３級","6point,47point",助言H17.7.4A0195旭川地方法務局,(株)富士建設コンサル,"H16.9.1
H17.12.28",
北海道,"仁木町,共和町,",道路計画,"カラー撮影,空三,数値図化","8000,,1000,,1000","18.8KM2,18.8KM2,4.0KM2",助言H17.7.4A0196小樽開発建設部,(株)八州,"H17.5.31
H17.11.30",
北海道,"共和町,",道路計画,"基準点,基準点","２級,,３級","1point,7point",助言H17.7.4A0197共和町,(株)シー・イー・サービス,"H17.6.28
H17.8.30",
北海道,"美唄市,",道路用地,基準点,２級,3point,助言H17.7.4A0198北海道石狩支庁,(株)山調住建コンサルタント,"H17.6.8
H17.10.17",
北海道,"新篠津村,",土地改良,基準点,３級,64point,助言H17.7.4A0199北海道石狩支庁,アルスマエヤ(株),"H17.6.27
H17.7.8",
北海道,"羅臼町,",砂防計画,"基準点,基準点","１級,,３級","2point,1point",助言H17.7.20A0200北海道釧路支庁,(株)プラテック,"H17.6.15
H17.8.31",
北海道,"門別町,新冠町,",砂防計画,"基準点,基準点","１級,,３級","16point,37point",助言H17.7.5A0201北海道胆振支庁,(株)タナカコンサルタント,"H17.6.27
H17.10.31",
北海道,"幕別町,池田町,浦幌町,豊頃町,帯広市,音更町,小清水町,芽室町,士幌町,中札内村,",河川管理,"成果改算,成果改算,座標変換,座標変換,座標変換","１級,,２級,,１級,,２級,,３級","17point,65point,41point,143point,54point",助言H17.7.5A0202帯広開発建設部,北海道測量事業協同組合,"H17.6.28
H18.2.1",
北海道,"佐呂間町,湧別町,",道路用地,"基準点,基準点","２級,,３級","2point,4point",助言H17.7.6A0203北海道網走支庁,櫻井測量設計(株),"H17.6.30
H17.9.30",
北海道,"別海町,",道路計画,基準点,３級,10point,助言H17.7.6A0204北海道釧路支庁,パブリックコンサルタント(株),"H17.6.29
H17.8.15",
北海道,"当別町,",土地改良,基準点,３級,38point,助言H17.7.6A0205北海道石狩支庁,(株)極東コンサルタント,"H17.7.11
H17.10.20",
北海道,"厚真町,",土地改良,基準点,３級,30point,助言H17.7.6A0206北海道胆振支庁,(株)香島コンサルタント,"H17.6.29
H18.3.22",
北海道,"余市町,",道路計画,基準点,３級,6point,助言H17.7.6A0207北海道小樽土木現業所,ダイシン設計(株),"H17.6.29
H17.8.30",
北海道,"松前町,",道路用地,"基準点,基準点","１級,,３級","2point,1point",助言H17.7.7A0208北海道渡島支庁,(株)薄田測量設計事務所,"H17.6.27
H17.10.31",
北海道,"鹿追町,小清水町,芽室町,上士幌町,士幌町,音更町,本別町,池田町,帯広市,幕別町,中札内村,豊頃町,浦幌町,",河川計画,"撮影,数値図化,写測修正","10000,,2500,,2500","1119.8KM2,6.5KM2,24.8KM2",助言H17.7.11A0209帯広開発建設部,国際航業(株),"H17.6.28
H17.12.1",
北海道,"木古内町,",河川管理,基準点,３級,2point,助言H17.7.7A0210北海道渡島支庁,(株)北海道水工コンサルタンツ,"H17.5.23
H17.11.30",
北海道,"幌延町,",道路計画,基準点,３級,5point,助言H17.7.7A0211北海道留萌支庁,ダイシン設計(株),"H17.6.25
H17.9.30",
北海道,"厚真町,",道路計画,基準点,３級,5point,助言H17.7.7A0212厚真町,(株)シン技術コンサル,"H17.5.13
H17.9.30",
北海道,"長沼町,",河川計画,基準点,３級,1point,助言H17.7.7A0213北海道石狩支庁,明成コンサルタント(株),"H17.6.29
H18.3.20",
北海道,"三笠市,",道路計画,基準点,３級,8point,助言H17.7.7A0214北海道石狩支庁,技研測量設計(株),"H17.7.4
H17.8.30",
北海道,"厚真町,",土地改良,"基準点,基準点,座標変換","２級,,３級,,２級","1point,8point,2point",助言H17.7.7A0215北海道胆振支庁,(株)伸栄コンサル,"H17.7.4
H18.3.22",
北海道,"北村,",土地改良,基準点,３級,53point,助言H17.7.7A0216北海道空知支庁,(株)北開測地,"H17.6.30
H18.3.20",
北海道,"奈井江町,",土地改良,基準点,３級,24point,助言H17.7.7A0217北海道空知支庁,明和測量工業(株),"H17.5.30
H18.2.27",
北海道,"美唄市,",土地改良,基準点,３級,37point,助言H17.7.7A0218北海道空知支庁,北日本測地(株),"H17.7.1
H18.2.27",
北海道,"旭川市,比布町,東川町,",ハザードマップ作成,"水準,カラー撮影,空三","簡級,,10000,,","72.2km,141.8KM2,67M",助言H17.7.11A0220北海道上川支庁,(株)日興ジオテック,"H17.5.27
H17.9.20",
北海道,"北村,",土地改良,基準点,３級,16point,助言H17.7.11A0221北海道空知支庁,(株)創生コンサルタント,"H17.7.6
H17.11.30",
北海道,"小清水町,",土地改良,基準点,３級,10point,助言H17.7.11A0222北海道網走支庁,(株)ドボク管理,"H17.7.1
H17.11.18",
北海道,"上川町,",ダム計画,"基準点,基準点","１級,,３級","2point,3point",助言H17.7.11A0223旭川開発建設部,(株)国策測量設計,"H17.6.16
H17.9.9",
北海道,"八雲町,",道路用地,基準点,３級,5point,助言H17.7.11A0224函館開発建設部,(株)薄田測量設計事務所,"H17.7.5
H17.9.8",
北海道,"札幌市,",地形調査,基準点,３級,1point,助言H17.7.14A0225札幌開発建設部札幌道路事務所,大地コンサルタント(株),"H17.5.26
H17.10.27",
北海道,"新十津川町,",土地改良,基準点,３級,50point,助言H17.7.14A0226北海道空知支庁,(株)ルーラルエンジニア,"H17.7.6
H17.11.30",
北海道,"帯広市,",自作農財産確定測量,基準点,３級,5point,助言H17.7.14A0227北海道十勝支庁,(株)富士雄設計コンサルタント,"H17.7.7
H17.10.31",
北海道,"当麻町,",ほ場整備,基準点,３級,14point,助言H17.7.14A0228北海道上川支庁,(株)富士建設コンサル,"H17.7.15
H17.7.29",
北海道,"栗山町,",土地改良,基準点,３級,33point,助言H17.7.14A0229北海道空知支庁,(株)ルーラルエンジニア,"H17.7.4
H18.2.20",
北海道,"帯広市,",土地改良,"座標変換,座標変換","２級,,３級","1point,5point",助言H17.7.14A0230北海道十勝支庁,高橋測量設計(株),"H17.6.28
H17.10.7",
北海道,"帯広市,",土地改良,座標変換,３級,9point,助言H17.7.14A0231北海道十勝支庁,(有)共栄技研,"H17.6.20
H17.8.22",
北海道,"名寄市,風連町,",河川管理,基準点,３級,19point,助言H17.7.14A0232旭川開発建設部,北海道測量事業協同組合,"H17.7.12
H18.1.12",
北海道,"幕別町,",地籍調査,基準点,地籍図根点,18point,助言H17.7.14A0233幕別町,幕別地籍調査協同組合,"H17.7.15
H18.2.24",
北海道,"標津町,",道路計画,基準点,２級,3point,助言H17.7.14A0234釧路開発建設部中標津道路事務所,(株)ドーコン,"H17.7.6
H17.7.29",
北海道,"浦河町,",漁港整備,"基準点,水準","３級,,３級","1point,1point",助言H17.7.14A0235北海道胆振支庁,(株)アルファ水工コンサルタンツ,"H17.7.15
H17.8.31",
北海道,"旭川市,",街区基本調査,"基準点,基準点","２級,,３級","4point,23point",助言H17.7.14A0236旭川開発建設部,"(株)富士建設コンサル
(株)日興ジオテック
北王コンサルタント(株)","H16.9.1
H17.12.28",
北海道,"帯広市,",農道計画,"座標変換,座標変換","２級,,３級","2point,13point",助言H17.7.14A0237北海道十勝支庁,(有)板橋測量設計事務所,"H17.7.9
H17.8.31",
北海道,"沼田町,深川市,秩父別町,妹背牛町,幌加内町,雨竜町,留萌市,",土地改良,"カラー撮影,空三","10000,,2500","627.0KM2,627.0KM2",助言H17.7.14A0238札幌開発建設部,北海航測(株),"H17.7.12
H17.9.9",
北海道,"厚岸町,",その他,"座標変換,基準点","２級,,２級","77point,1point",助言H17.7.15A0239厚岸町,(株)ジーアイエス北海道,"H17.7.19
H17.11.22",
北海道,"鷹栖町,",その他,基準点,３級,2point,助言H17.7.15A0240鷹栖町,(株)富士建設コンサル,"H17.7.15
H17.8.13",
北海道,"江差町,",河川管理,"基準点,基準点","２級,,３級","6point,11point",助言H17.7.15A0241北海道渡島支庁,(株)小林土木工業所,"H17.7.7
H17.9.20",
北海道,"別海町,",道路計画,基準点,３級,15point,助言H17.7.15A0242別海町,内外エンジニアリング北海道(株),"H17.7.7
H17.12.10",
北海道,"池田町,",地籍調査,"座標変換,座標変換","２級,,３級","11point,313point",助言H17.7.15A0243池田町,(株)高崎,"H17.6.10
H18.3.6",
北海道,"中富良野町,",道路用地,"基準点,座標変換","４級,,３級","12point,5point",助言H17.7.19A0244北海道旭川土木現業所,(株)イズム・グリーン,"H17.6.12
H17.9.13",
北海道,"浜中町,",土地改良,"基準点,座標変換","２級,,２級","2point,4point",助言H17.7.19A0245釧路開発建設部,(有)渋谷測量社,"H17.7.12
H17.10.31",
北海道,"長沼町,",ほ場整備,基準点,３級,16point,助言H17.7.19A0246北海道空知支庁,(株)みずほ栄設計,"H17.7.19
H18.2.10",
北海道,"浜中町,",改良,基準点,３級,11point,助言H17.7.19A0247釧路開発建設部,太平洋総合コンサルタント(株),"H17.7.19
H17.11.9",
北海道,"更別村,",その他,"基準点,基準点","３級,,４級","3point,12point",助言H17.7.19A0248北海道十勝支庁,(有)福岡測量設計事務所,"H17.7.19
H17.11.2",
北海道,"富良野市,上富良野町,中富良野町,",環境調査,"カラー撮影,水準,空三","10000,,簡級,,","120.0KM2,100.0km,70Ｍ",助言H17.7.19A0249北海道上川支庁,(株)北海道水工コンサルタンツ,"H17.7.19
H17.8.31",
北海道,"剣淵町,",計画,"基準点,基準点","１級,,３級","1point,8point",助言H17.7.19A0250北海道上川支庁,(株)シー・イー・サービス,"H17.7.19
H18.3.20",
北海道,"木古内町,上磯町,大野町,七飯町,",鉄道計画,"基準点,基準点,基準点,水準","１級,,２級,,３級,,３級","16point,14point,52point,71.3km",助言H17.7.21A0251(独)鉄道建設・運輸施設整備支援機構鉄道建設本部北海道新幹線建設局,国際航業(株),"H17.5.23
H17.8.22",
北海道,"苫前町,",河川計画,"基準点,基準点","３級,,４級","6point,8point",助言H17.7.21A0252留萌土木現業所,小杉測量設計(株),"H17.6.9
H18.3.10",
北海道,"足寄町,",土地改良,"座標変換,基準点","３級,,４級","8point,8point",助言H17.7.21A0253北海道十勝支庁,野外科学(株),"H17.7.11
H17.8.31",
北海道,"留萌市,",ダム計画,航空レーザ,,43.0KM2,助言H17.7.21A0254留萌開発建設部,国際航業(株),"H17.6.15
H17.9.30",
北海道,"上士幌町,",土地改良,基準点,３級,17point,助言H17.7.21A0255北海道十勝支庁,北王コンサルタント(株),"H17.7.13
H17.12.20",
北海道,"羅臼町,",計画,基準点,１級,2point,助言H17.7.19A0256北海道釧路支庁,ダイシン設計(株),"H17.7.21
H17.8.30",
北海道,"白糠町,",道路用地,"基準点,座標変換","３級,,２級","5point,3point",助言H17.7.19A0257釧路開発建設部,(株)日東測量設計社,"H17.7.21
H18.2.1",
北海道,"音更町,",計画,"基準点,基準点","２級,,３級","2point,2point",助言H17.7.19A0258北海道十勝支庁,(株)アイネス,"H17.7.21
H18.1.20",
北海道,"白老町,",道路用地,"基準点,基準点,基準点","１級,,２級,,３級","4point,6point,15point",助言H17.7.21A0259北海道胆振支庁,日章測量設計(株),"H17.6.27
H17.12.20",
北海道,"幕別町,",土地改良,基準点,３級,5point,助言H17.7.21A0260北海道十勝支庁,シモクニ技術(株),"H17.4.28
H17.9.30",
北海道,"栗山町,",土地改良,基準点,３級,15point,助言H17.7.21A0261北海道空知支庁,扇コンサル(株),"H17.7.14
H17.8.30",
北海道,"長万部町,",その他,基準点,３級,3point,助言H17.7.21A0262北海道渡島支庁,和光技研(株),"H17.7.20
H18.3.25",
北海道,"音更町,",土地改良,基準点,３級,24point,助言H17.7.21A0263帯広開発建設部,(株)三幸測量設計社,"H17.7.11
H17.10.14",
北海道,"江別市,",その他,基準点,３級,2point,助言H17.7.21A0264北海道石狩支庁,(株)石橋測量,"H17.7.19
H17.9.28",
北海道,"虻田町,",地籍調査,基準点,地籍図根点,6point,助言H17.7.21A0265虻田町,大東測地(株),"H17.7.14
H18.1.31",
北海道,"ニセコ町,",道路計画,基準点,３級,5point,助言H17.7.21A0266小樽開発建設部,パブリックコンサルタント(株),"H17.7.29
H17.9.30",
北海道,"中川町,",土地改良,"カラー撮影,写測図化,航空レーザ","25000,,5000,,5000","109.0KM2,16.0KM2,16.0KM2",助言H17.7.28A0267旭川開発建設部,(株)パスコ,"H17.7.19
H17.11.30",
