都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
愛知県,"新城市,",砂防計画,数値図化,2500,3KM2,助言H22.1.5E0291愛知県新城設楽建設事務所,アジア航測(株),"H21.6.25
H22.2.26",
愛知県,"東栄町,",砂防計画,数値図化,2500,1KM2,助言H22.1.5E0292愛知県新城設楽建設事務所,(株)パスコ,"H21.6.25
H22.2.26",
愛知県,"岡崎市,",砂防計画,数値図化,2500,0.5KM2,助言H22.1.7E0293愛知県西三河建設事務所,(株)日建技術コンサルタント,"H21.9.17
H22.3.19",
愛知県,"高浜市,",砂防計画,数値図化,2500,0.1KM2,助言H22.1.7E0294愛知県知立建設事務所,（株）カナエジオマチックス,"H21.9.14
H22.2.28",
愛知県,"新城市,設楽町,東栄町,豊根村,",砂防計画,数値図化,2500,1.8KM2,助言H22.1.7E0295愛知県新城設楽建設事務所,（株）カナエジオマチックス,"H21.10.1
H22.2.26",
愛知県,"岡崎市,豊田市,知立市,",道路台帳,"基準点,基準点,水準","３級,,４級,,３級","12point,0.3KM2,6.5km","助言H22.1.13E0296中部地方整備局名古屋国道
事務所",(株)豊橋コンサルタント,"H21.9.3
H22.2.26",
愛知県,"小牧市,大口町,",道路台帳,基準点,４級,40point,"助言H22.1.13E0297中部地方整備局名古屋国道
事務所",新晃コンサルタント(株),"H21.8.8
H22.2.26",
愛知県,"東栄町,",砂防計画,"基準点,基準点","１級,,２級","1point,3point",助言H22.1.13E0300愛知県新城設楽建設事務所,中央コンサルタンツ(株),"H22.1.6
H22.3.19",
愛知県,"名古屋市,春日井市,",河川管理,"基準点,基準点","１級,,３級","13point,81point","助言H22.1.13E0303中部地方整備局庄内川河川
事務所",中部復建(株),"H21.12.18
H22.3.29",
愛知県,"名古屋市,清須市,甚目寺町,大治町,",河川管理,"基準点,基準点","１級,,３級","12point,100point","助言H22.1.13E0304中部地方整備局庄内川河川
事務所",(株)大増コンサルタンツ,"H21.12.18
H22.3.29",
愛知県,"常滑市,",道路台帳,地上数値法,1000,0.1KM2,助言H22.1.13E0305愛知県　　常滑市,中日本航空測量(株),"H22.1.15
H22.3.31",
愛知県,"西尾市,",道路台帳,数値図修正,1000,0.4KM2,助言H22.1.13E0306愛知県　　西尾市,中日本航空測量(株),"H22.1.15
H22.3.17",
愛知県,"碧南市,",道路台帳,平板・修正,500,0.1KM2,助言H22.1.13E0307愛知県　　碧南市,アジア航測(株),"H21.12.11
H22.3.26",
愛知県,"刈谷市,",道路台帳,数値図修正,500,0.1KM2,助言H22.1.13E0308愛知県　　刈谷市,アジア航測(株),"H21.12.24
H22.3.29",
愛知県,"美和町,",固定資産,"カラー撮影,同時調整",8000,"9.9KM2,9.9KM2",助言H22.1.21E0317愛知県　　美和町,（株）カナエジオマチックス,"H21.12.29
H22.3.31",
愛知県,"安城市,",道路台帳,数値図修正,1000,0.3KM2,助言H22.1.25E0320愛知県　　安城市,アジア航測(株),"H21.12.17
H22.3.26",
愛知県,"東海市,",道路台帳,数値図修正,500,0.2KM2,助言H22.1.25E0321愛知県　　東海市,アジア航測(株),"H22.1.13
H22.3.31",
愛知県,"一宮市,",総合計画,基準点,３級,1point,助言H22.2.1E0324一宮市,(株)三愛設計,"H22.1.15
H22.3.15",
愛知県,"大府市,",土地区画整理,"基準点,基準点","３級,,４級","6point,235point","助言H22.2.1E0325大府共和西特定土地区画整
理組合",玉野総合コンサルタント(株),"H21.12.28
H22.3.26",
愛知県,"豊川市,",道路計画,基準点,２級,3point,助言H22.2.4E0330愛知県東三河建設事務所,中央コンサルタンツ(株),"H22.2.8
H22.3.19",
愛知県,"新城市,",道路計画,基準点,１級,2point,助言H22.2.4E0333愛知県新城設楽建設事務所,サンコーコンサルタント(株),"H22.2.5
H22.3.19",
愛知県,"新城市,",道路台帳,平板・修正,1000,0.1KM2,助言H22.2.4E0334愛知県　　新城市,アジア航測(株),"H21.12.4
H22.3.19",
愛知県,"南知多町,",固定資産,"数値撮影,ディジタルオルソ","地上画素寸法 12㎝,,1000","38.2KM2,38.2KM2",助言H22.2.4E0335愛知県　　南知多町,国際航業(株),"H21.7.30
H22.3.10",
愛知県,"碧南市,西尾市,岡崎市,豊田市,安城市,",河川管理,"数値撮影,数値図修正,ディジタルオルソ","地上画素寸法 20㎝,,2500,,2500","160KM2,47.3KM2,83.6KM2","助言H22.2.4E0336中部地方整備局豊橋河川事
務所",中日本航空(株),"H22.1.16
H22.3.26",
愛知県,"豊田市,",土地区画整理,"基準点,水準","３級,,３級","3point,4.9km",助言H22.2.9E0338豊田市,中央コンサルタンツ(株),"H22.2.8
H22.3.19",
愛知県,"岡崎市,幸田町,",河川管理,数値図化,1000,1.7KM2,助言H22.2.12E0339愛知県西三河建設事務所,中日本航空(株),"H22.1.21
H22.3.19",
愛知県,"一宮市,",総合計画,"基準点,基準点","２級,,３級","3point,4point",助言H22.2.15E0340一宮市,(株)アイエスシイ,"H21.10.23
H22.3.19",
愛知県,"豊川市,",河川管理,"水準,水準","２級,,３級","8.2km,27.6km","助言H22.2.15E0341中部地方整備局豊橋河川事
務所",(株)葵設計事務所,"H22.2.10
H22.3.26",
愛知県,"甚目寺町,",道路計画,基準点,３級,2point,助言H22.2.15E0342愛知県海部建設事務所   ,(株)大建コンサルタント,"H21.10.14
H22.3.19",
愛知県,"名古屋市,東郷町,豊田市,豊明市,刈谷市,知立市,安城市,西尾市,幸田町,蒲郡市,豊川市,豊橋市,三好町,",道路計画・管理,"カラー撮影,カラー撮影,水準","4000,,12500,,簡級","7.1KM2,303.9KM2,10.7km","助言H22.2.22E0345中部地方整備局名四国道事
務所",（株）カナエジオマチックス,"H22.2.10
H22.3.26",
愛知県,"豊田市,",総合計画,基準点,２級,1point,助言H22.2.22E0348豊田市,(株)オオバ,"H22.1.15
H22.3.19",
愛知県,"長久手町,",総合計画,基準点,街区多角点,1point,助言H22.3.3E0353長久手町,(株)堀場測量設計,"H22.1.30
H22.3.30",
愛知県,"名古屋市,",不動産登記法第14条第1項地図作成,基準点,４級,120point,助言H22.3.3E0356法務省名古屋法務局,イデアコンサルタント（株）,"H22.1.27
H23.2.28",
愛知県,"豊橋市,稲沢市,犬山市,西尾市,刈谷市,設楽町,",総合計画,その他,2500,815.2KM2,助言H22.3.4E0357愛知県,玉野総合コンサルタント(株),"H21.4.28
H22.3.31",
愛知県,"豊川市,豊橋市,蒲郡市,田原市,",砂防計画,数値図化,2500,1.4KM2,助言H22.3.9E0361愛知県東三河建設事務所,アジア航測(株),"H21.7.31
H22.3.30",
愛知県,"豊田市,",道路計画,基準点,３級,3point,助言H22.3.9E0362愛知県豊田加茂建設事務所,(株)愛河調査設計,"H22.3.1
H22.3.19",
愛知県,"岡崎市,",文化財調査（五十狭城入彦皇子墓）,"基準点,水準","２級,,３級","2point,3.1km",助言H22.3.11E0363宮内庁書陵部,(株)こうそく,"H22.3.4
H22.3.31",
愛知県,"日進市,",総合計画,基準点,１級,1point,助言H22.3.11E0364日進市,(株)パスコ,"H22.3.8
H22.3.26",
三重県,"津市,",道路計画,"基準点,基準点","３級,,４級","4point,91point",助言H21.5.13E0014津建設事務所,南海カツマ（株）,"H21.4.10
H21.7.27",
三重県,"伊勢市,玉城町,",河川管理,"航空レーザ,数値図修正",2500,"22.3KM2,22.3KM2","助言H21.5.21E0024中部地方整備局三重河川国
道事務所",中日本航空(株),"H21.3.20
H21.10.30",
三重県,"名張市,",道路計画,"基準点,基準点,基準点,基準点,地上数値法","１級,,２級,,３級,,４級,,500","1point,1point,4point,0.1KM2,0.1KM2",助言H21.6.23E0040三重県伊賀建設事務所,正和測量設計(株),"H21.6.11
H21.7.21",
三重県,"津市,",道路計画,"基準点,基準点,基準点,基準点","１級,,２級,,３級,,４級","3point,4point,13point,0.5km",助言H21.6.30E0047津市,"(有)新興測量設計
新三重技術開発(株)","H21.5.25
H21.12.21",
三重県,"津市,",地籍調査,基準点,街区点,1KM2,"助言H21.7.7E0052国土交通省　土地・水資源局
国土調査課",(株)信榮企画,"H21.6.29
H22.2.1",
三重県,"津市,",地籍調査,基準点,街区点,1KM2,"助言H21.7.7E0053国土交通省　土地・水資源局
国土調査課",(株)オオバ,"H21.6.30
H22.2.18",
三重県,"津市,",地籍調査,基準点,街区点,0.9KM2,"助言H21.7.7E0054国土交通省　土地・水資源局
国土調査課",杉山コンサルタンツ(株),"H21.6.30
H22.1.22",
三重県,"大台町,",砂防計画,数値図化,2500,5.8KM2,助言H21.7.7E0058三重県松阪建設事務所,アジア航測(株),"H21.6.15
H21.9.30",
三重県,"四日市市,",確定測量,"基準点,基準点,基準点","２級,,３級,,４級","3point,3point,15point",助言H21.7.17E0072市場土地改良区,"三重県土地改良事業団体
連合会","H21.7.10
H22.3.31",
三重県,"伊賀市,",道路計画,"基準点,基準点,基準点","２級,,３級,,４級","4point,13point,75point","助言H21.8.3E0087中部地方整備局　北勢国道事
務所",（株）ジオ,"H21.8.3
H22.3.21",
三重県,"伊賀市,",ダム下流河川測量,"基準点,基準点,基準点","２級,,３級,,４級","2point,6point,78point","助言H21.8.6E0089独立行政法人水資源機構川
上ダム建設所",南海カツマ（株）,"H21.8.1
H21.12.25",
三重県,"津市,",下水道計画,航空レーザ,2500,18.9KM2,助言H21.8.21E0107三重県　　津市,(株)パスコ,"H21.7.1
H22.2.26",
三重県,"志摩市,",道路台帳,数値図化,1000,25.3KM2,助言H21.8.21E0108三重県　　志摩市,中日本航空(株),"H21.6.26
H23.1.15",
三重県,"御浜町,",道路台帳,平板・修正,1000,0.2KM2,助言H21.8.27E0116三重県　　御浜町,玉野総合コンサルタント(株),"H21.7.21
H21.11.30",
三重県,"いなべ市,",砂防計画,航空レーザ,1000,5.6KM2,助言H21.9.4E0124三重県桑名建設事務所,国際航業(株),"H21.8.12
H21.10.5",
三重県,"大紀町,",総合計画,"基準点,基準点,基準点","１級,,２級,,３級","3point,3point,18point",助言H21.9.14E0130三重県企業庁,丸栄調査設計(株),"H21.9.11
H21.12.8",
三重県,"津市,",地籍調査,基準点,街区点,0.5KM2,"助言H21.9.14E0133国土交通省　土地・水資源局
国土調査課",大日コンサルタント(株),"H21.9.18
H22.3.5",
三重県,"津市,",地籍調査,基準点,街区点,0.5KM2,"助言H21.9.14E0134国土交通省　土地・水資源局
国土調査課",(株)共同技術コンサルタント,"H21.9.18
H22.3.3",
三重県,"津市,",地籍調査,基準点,街区点,0.5KM2,"助言H21.9.14E0135国土交通省　土地・水資源局
国土調査課","（株）三重中央コンサルタン
ト","H21.9.18
H22.3.11",
三重県,"伊賀市,",ダム計画,基準点,２級,11point,"助言H21.9.18E0147独立行政法人水資源機構川
上ダム建設所","富二設計コンサルティング
(株)","H21.9.15
H21.12.4",
三重県,"多気町,",道路台帳,"既成図数値化,座標変換,平板・修正","1000,,1000,,1000","7.5KM2,7.5KM2,7.5KM2",助言H21.9.25E0149三重県　　多気町,アジア航測(株),"H21.8.24
H22.2.26",
三重県,"亀山市,",道路台帳,数値図化,1000,553.9km,助言H21.10.23E0189三重県　　亀山市,国際航業(株),"H21.8.25
H23.3.10",
三重県,"亀山市,",固定資産,"数値撮影,同時調整",地上画素寸法 9㎝,"190.9KM2,190.9KM2",助言H21.11.2E0195三重県　　亀山市,(株)ＧＩＳ関西,"H21.10.30
H22.3.31",
三重県,"熊野市,",砂防計画,数値図化,2500,3KM2,助言H21.11.2E0199三重県熊野建設事務所,アジア航測(株),"H21.10.6
H21.12.28",
三重県,"松阪市,",砂防計画,数値図化,2500,7KM2,助言H21.11.2E0200三重県松阪建設事務所,国際航業(株),"H21.10.7
H22.1.27",
三重県,"大台町,",砂防計画,数値図化,2500,5KM2,助言H21.11.2E0201三重県松阪建設事務所,国際航業(株),"H21.10.7
H22.1.6",
三重県,"津市,",砂防計画,数値図化,2500,7.8KM2,助言H21.11.2E0202三重県津建設事務所,アジア航測(株),"H21.11.2
H22.3.19",
三重県,"木曽岬町,桑名市,川越町,朝日町,四日市市,鈴鹿市,",地盤変動調査,水準,１級,113km,助言H21.11.5E0212三重県,南海カツマ（株）,"H21.11.2
H22.3.12",
三重県,"松阪市,尾鷲市,",道路台帳,"基準点,基準点,基準点,基準点,カラー撮影,数値図化","１級,,２級,,３級,,４級,,4000,,500","3point,2point,11point,0.3KM2,6.3KM2,0.7KM2","助言H21.11.17E0223中部地方整備局紀勢国道事
務所",中日本航空(株),"H21.3.9
H21.12.18",
三重県,"菰野町,",固定資産,"数値撮影,同時調整",地上画素寸法 10㎝,"107.3KM2,107.3KM2",助言H21.11.19E0228三重県　　菰野町,玉野総合コンサルタント(株),"H21.10.9
H22.3.19",
三重県,"鈴鹿市,",総合計画,基準点,３級,1point,助言H21.11.27E0231鈴鹿市,ファーストライン,"H21.11.16
H21.12.20",
三重県,"伊勢市,",固定資産,"数値撮影,同時調整",地上画素寸法 16㎝,"208KM2,208KM2",助言H21.11.26E0236三重県　　伊勢市,(株)パスコ,"H21.11.1
H22.3.23",
三重県,"伊賀市,名張市,",砂防計画,数値図化,2500,10.6KM2,助言H21.11.26E0237三重県伊賀建設事務所,国際航業(株),"H21.11.20
H22.3.10",
三重県,"津市,",都市計画,"基準点,基準点","２級,,３級","2point,8point",助言H21.12.2E0244津市,(株)三重新成コンサルタント,"H21.11.24
H22.2.26",
三重県,"四日市市,",総合計画,基準点,３級,5point,助言H21.12.11E0261四日市市,（株）長工プラスデザイン,"H21.11.30
H22.1.29",
三重県,"四日市市,",固定資産,"数値撮影,ディジタルオルソ","地上画素寸法 16㎝,,1000","205.5KM2,205.5KM2",助言H22.1.5E0290三重県　　四日市市,中日本航空(株),"H21.10.29
H22.3.12",
三重県,"名張市,",河川管理,基準点,１級,27point,"助言H22.1.13E0298近畿地方整備局木津川上流
事務所",(株)かんこう,"H21.11.12
H22.2.25",
三重県,"松阪市,紀北町,熊野市,",道路台帳,"基準点,基準点","２級,,４級","9point,62point","助言H22.1.13E0299中部地方整備局紀勢国道事
務所",丸栄調査設計(株),"H21.10.29
H22.3.18",
三重県,"多気町,",かんがい排水事業,"基準点,基準点","２級,,３級","3point,14point","助言H22.1.13E0302三重県伊勢農林水産商工環
境事務所","(株)カギテック
(株)明和プラテック","H22.1.5
H22.2.26",
三重県,"松阪市,",総合計画,"基準点,基準点,基準点","１級,,２級,,３級","3point,2point,8point",助言H22.1.13E0309三重県企業庁,杉山コンサルタンツ(株),"H22.1.16
H22.2.28",
三重県,"伊賀市,",道路計画,基準点,３級,1point,助言H22.1.14E0312三重県伊賀建設事務所,杉山コンサルタンツ(株),"H21.12.18
H22.3.17",
三重県,"伊勢市,",経営体育成基盤整備事業,"基準点,基準点","２級,,３級","5point,28point","助言H22.1.21E0316三重県伊勢農林水産商工環
境事務所","(株)明和プラテック
(株)松阪コンサルタント
(株)弘洋コンサルタンツ","H22.1.7
H22.2.12",
三重県,"玉城町,",道路台帳,数値図修正,1000,0.2KM2,助言H22.1.25E0318三重県　　玉城町,玉野総合コンサルタント(株),"H21.10.29
H22.2.26",
三重県,"津市,",道路計画,"基準点,基準点","２級,,３級","3point,1point",助言H22.1.26E0322三重県津建設事務所,（株）東光測量設計事務所,"H22.1.21
H22.3.3",
三重県,"伊賀市,",路線測量,"基準点,基準点,基準点","２級,,３級,,４級","2point,3point,15point",助言H22.2.4E0328三重県伊賀建設事務所,南海カツマ（株）,"H22.2.1
H22.3.26",
三重県,"伊勢市,",街路整備,基準点,３級,1point,助言H22.2.4E0329伊勢市,（株）ジオ,"H22.2.8
H22.3.15",
三重県,"四日市市,",総合計画,基準点,３級,6point,助言H22.2.4E0332四日市市,三重測量設計(株),"H22.2.3
H22.3.1",
三重県,"尾鷲市,",道路台帳,平板・修正,1000,0.1KM2,助言H22.2.18E0343三重県　　尾鷲市,アジア航測(株),"H22.1.25
H22.3.31",
三重県,"伊賀市,",砂防計画,数値図化,2500,2.9KM2,助言H22.2.22E0347三重県伊賀建設事務所,(株)パスコ,"H22.2.23
H22.3.24",
三重県,"四日市市,",総合計画,"基準点,基準点","２級,,３級","1point,1point",助言H22.3.3E0354四日市市,ファーストライン,"H22.2.22
H22.3.30",
三重県,"四日市市,菰野町,",道路計画,"基準点,基準点","２級,,４級","14point,19point","助言H22.3.15E0365中日本高速道路（株）　名古屋
支社　四日市工事事務所",杉山コンサルタンツ(株),"H22.3.8
H22.4.18",
滋賀県,"野洲市,",道路計画,基準点,２級,1point,助言H21.5.11F0013滋賀県　　野洲市,(株)エイトコンサルタント,"H21.5.15
H21.5.29",
